source_row,execution_id,model,system,scenario,family,item,regime,strategy,N,seed,agent_id,execution_complete,score_complete,score_status,terminal_classification,policy_version,terminal_origin,termination_reason,raw_answer_is_null,raw_answer_perf_is_null
347,job_9fbf1f3031802eb280810b162754339f4b9e9f28399d5f82bfbdbbac4df15ccb,deepseek-v4-flash-0731,expgym,tuning,nasbench201,hpobench:nasbench201:cifar100,cost_moderate,single,1,2200,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
348,job_1cc65d304dadb355c1e9f549919654807e7be259c9262a4a8e0119ea5aad9d7d,deepseek-v4-flash-0731,expgym,tuning,nasbench201,hpobench:nasbench201:imagenet16-120,cost_moderate,single,1,2200,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
349,job_f568dd4bd3e41d4ce8536abd6d20a44184ddd84d15305717b2792ca32ed0f5d6,deepseek-v4-flash-0731,expgym,tuning,nasbench101,hpobench:nasbench101:A,cost_tight,single,1,2200,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
350,job_082a8ea111f8cbd3939e3a18555f09cbe212d3e951907cc778d04551826cea56,deepseek-v4-flash-0731,expgym,tuning,nasbench101,hpobench:nasbench101:B,cost_tight,single,1,2200,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
351,job_5771bd8ee1b060fd4c13fc0d9a023e7c8bbf2297fbd2c878ae27c16661bf85bf,deepseek-v4-flash-0731,expgym,tuning,nasbench101,hpobench:nasbench101:C,cost_tight,single,1,2200,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
352,job_1d635af189e0d56ef688f70a038f59a3240e1bc3401b977dabcd226d3f581cf7,deepseek-v4-flash-0731,expgym,tuning,nasbench201,hpobench:nasbench201:cifar10-valid,cost_tight,single,1,2200,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
353,job_3943e9d574e3dae4f11ca4d3b19aa9200b06f550e070dee5d715148f5a468bd6,deepseek-v4-flash-0731,expgym,tuning,nasbench201,hpobench:nasbench201:cifar100,cost_tight,single,1,2200,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
354,job_3ab161a29a42062759a0e691d9a594f547f2828aa14c17297bd9a0979da71cf4,deepseek-v4-flash-0731,expgym,tuning,nasbench201,hpobench:nasbench201:imagenet16-120,cost_tight,single,1,2200,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
355,job_3335fac2e8e3175e790f143039faa05469a5f4ffb2d25a479b726eb8c86c2926,deepseek-v4-flash-0731,expgym,tuning,nasbench101,hpobench:nasbench101:A,cost_free,single,1,2204,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
356,job_91c7d20cd36df3e2231fad065ccff3f33b49ff6cc035a4165e2b37f7ae5bf765,deepseek-v4-flash-0731,expgym,tuning,nasbench101,hpobench:nasbench101:B,cost_free,single,1,2204,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
357,job_4bf4667893396f7933fc7821a3de01f3fb53cb70956aeab807d9146b4fbc3cad,deepseek-v4-flash-0731,expgym,tuning,nasbench101,hpobench:nasbench101:C,cost_free,single,1,2204,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
358,job_5a5e9709f0ea93ff7c8b46aaa5916fac82fafa7cfe81a580512bc3ff360e76a6,deepseek-v4-flash-0731,expgym,tuning,nasbench201,hpobench:nasbench201:cifar10-valid,cost_free,single,1,2204,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
359,job_b39faedc7062fe5cfd500964ab951f0ed342acc2482bd680a0f5928b2c9098fe,deepseek-v4-flash-0731,expgym,tuning,nasbench201,hpobench:nasbench201:cifar100,cost_free,single,1,2204,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
360,job_888e4c66bd863d125424f35b7085a808c728c54e10261414b517f5cb3946b098,deepseek-v4-flash-0731,expgym,tuning,nasbench201,hpobench:nasbench201:imagenet16-120,cost_free,single,1,2204,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
361,job_ed7da084057a1551663a759f9d5801bb0dff47d68b35573ac8366076818e7981,deepseek-v4-flash-0731,expgym,tuning,nasbench101,hpobench:nasbench101:A,cost_moderate,single,1,2204,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
362,job_c021bc4afed63eaeb87af72cf281272b6a326b49fba1bd451e9f68ec864ad236,deepseek-v4-flash-0731,expgym,tuning,nasbench101,hpobench:nasbench101:B,cost_moderate,single,1,2204,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
363,job_72ede51606fe13481446cc581a76747cc2f07e2c94dd3b494dcdebc7610af002,deepseek-v4-flash-0731,expgym,tuning,nasbench101,hpobench:nasbench101:C,cost_moderate,single,1,2204,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
364,job_6b10547378d77a04726e7bed7a123be4bbc4a2bb9ecea56ef34a02dd162f27da,deepseek-v4-flash-0731,expgym,tuning,nasbench201,hpobench:nasbench201:cifar10-valid,cost_moderate,single,1,2204,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
365,job_2401297152b73ae8cbd5a07ef4a4e05ed02f04adb5a94a47a3f601be750405f4,deepseek-v4-flash-0731,expgym,tuning,nasbench201,hpobench:nasbench201:cifar100,cost_moderate,single,1,2204,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
366,job_3a83c788d554173c35bb76ee4177be9b62eb057a133c2594ead02397f1f6aedf,deepseek-v4-flash-0731,expgym,tuning,nasbench201,hpobench:nasbench201:imagenet16-120,cost_moderate,single,1,2204,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
367,job_9cb608375968d0750d6653305ca49f3242684fb372dbccffdcaa947724270146,deepseek-v4-flash-0731,expgym,tuning,nasbench101,hpobench:nasbench101:A,cost_tight,single,1,2204,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
368,job_d5ed814c12c83c33667f8fb6688e6a2cedac21edf083c58b41e0904d659307ab,deepseek-v4-flash-0731,expgym,tuning,nasbench101,hpobench:nasbench101:B,cost_tight,single,1,2204,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
369,job_b3a4bf8ea5d6d20837d89a04b0631bc5e7001db571012db4dc84cd85a7e38d37,deepseek-v4-flash-0731,expgym,tuning,nasbench101,hpobench:nasbench101:C,cost_tight,single,1,2204,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
370,job_2332f75f65fc4986a05461cbc151b4968420d746765c72eb28b0fc02a49ca961,deepseek-v4-flash-0731,expgym,tuning,nasbench201,hpobench:nasbench201:cifar10-valid,cost_tight,single,1,2204,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
371,job_e228dca84682e49024218e2351426f20d7fbb733b10f77ff7eb3705fdc9cd013,deepseek-v4-flash-0731,expgym,tuning,nasbench201,hpobench:nasbench201:cifar100,cost_tight,single,1,2204,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
372,job_893d8359c3b7e7af65ccd4908a0963944c7c543f7caded8c495f7098cfefc2db,deepseek-v4-flash-0731,expgym,tuning,nasbench201,hpobench:nasbench201:imagenet16-120,cost_tight,single,1,2204,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
373,job_8e759c39518933ead644cea62844b3a9a52d7dcfb91ec43a4de183b57b1ee786,deepseek-v4-flash-0731,expgym,tuning,nasbench101,hpobench:nasbench101:A,cost_free,single,1,2208,0,True,False,unscorable_missing_configuration,model_no_answer,task-abstention-v1,normal_loop_return,,True,True
374,job_b62578e1a534af7cd3002e7d94960e7452b1e4679851d007d3a459e853c0549f,deepseek-v4-flash-0731,expgym,tuning,nasbench101,hpobench:nasbench101:B,cost_free,single,1,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
375,job_77dac9d3201dcb63c8993175b9ad137755dad2bdc69abee5c78e2b5f67de817e,deepseek-v4-flash-0731,expgym,tuning,nasbench101,hpobench:nasbench101:C,cost_free,single,1,2208,0,True,False,unscorable_missing_configuration,model_no_answer,task-abstention-v1,normal_loop_return,,True,True
376,job_87907dd4e6ebea9b5f77f8216a8690e641bf9ece1bec0f2dcf0497d21b42af75,deepseek-v4-flash-0731,expgym,tuning,nasbench201,hpobench:nasbench201:cifar10-valid,cost_free,single,1,2208,0,True,False,unscorable_missing_configuration,model_no_answer,task-abstention-v1,normal_loop_return,,True,True
377,job_9bfc11ca35acca63382d2759b11e69a7f770562e50f8c95f79270b2290c82816,deepseek-v4-flash-0731,expgym,tuning,nasbench201,hpobench:nasbench201:cifar100,cost_free,single,1,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
378,job_2026163f506a3fcb6c339b0868e041e36251c50ec4623ce768d94b89341ec376,deepseek-v4-flash-0731,expgym,tuning,nasbench201,hpobench:nasbench201:imagenet16-120,cost_free,single,1,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
379,job_6c6bc98add8a6dbcf8780aacf0d2baaae2a61321c3ed6b8a877cdf39cc45ebc1,deepseek-v4-flash-0731,expgym,tuning,nasbench101,hpobench:nasbench101:A,cost_moderate,single,1,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
380,job_744d4a9f45bff436e749578c198c96ded367924802c0485de974261b605b9f8c,deepseek-v4-flash-0731,expgym,tuning,nasbench101,hpobench:nasbench101:B,cost_moderate,single,1,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
381,job_bc1c658686caf09008b355f897a12923ef7bb19cf3a55f2bfc2be234a54c2688,deepseek-v4-flash-0731,expgym,tuning,nasbench101,hpobench:nasbench101:C,cost_moderate,single,1,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
382,job_52fa437debeb4f9ec9f0c7917c4ad76efef25894ad43a7175481ac97a728364f,deepseek-v4-flash-0731,expgym,tuning,nasbench201,hpobench:nasbench201:cifar10-valid,cost_moderate,single,1,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
383,job_9b69c9c9986f2dc43d0e27929e830affda28831d987a5f465bf66062d1936fed,deepseek-v4-flash-0731,expgym,tuning,nasbench201,hpobench:nasbench201:cifar100,cost_moderate,single,1,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
384,job_818105300c5626154d9942713a15f30d6f76bdd280c6736c82d24379470fc7f9,deepseek-v4-flash-0731,expgym,tuning,nasbench201,hpobench:nasbench201:imagenet16-120,cost_moderate,single,1,2208,0,True,False,unscorable_missing_configuration,model_no_answer,task-abstention-v1,normal_loop_return,,True,True
385,job_7ffef7c7136569f8e056919cb2e2ed45575a76ead9eb4818a713bbcd98a7c508,deepseek-v4-flash-0731,expgym,tuning,nasbench101,hpobench:nasbench101:A,cost_tight,single,1,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
386,job_98c591998cf7b88df38ae4bf583ffbe346e97602bf33273b6345d07311968c07,deepseek-v4-flash-0731,expgym,tuning,nasbench101,hpobench:nasbench101:B,cost_tight,single,1,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
387,job_7b001fc6a9b9d80fbc597b97dcca14fcf73ee9094e690a0394b30697b27cf683,deepseek-v4-flash-0731,expgym,tuning,nasbench101,hpobench:nasbench101:C,cost_tight,single,1,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
388,job_325c5f920684cb7094b0316847ecbc24b937db6bc06a4c5ba44819d44bb5f960,deepseek-v4-flash-0731,expgym,tuning,nasbench201,hpobench:nasbench201:cifar10-valid,cost_tight,single,1,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
389,job_4d14a73225cb7f4af108b2cd61a8779f39b50a5f3d90cd236056ee92629a188c,deepseek-v4-flash-0731,expgym,tuning,nasbench201,hpobench:nasbench201:cifar100,cost_tight,single,1,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
390,job_9afd93c44446ef66402f2761cae9d805518d4ad719f7f2423fa5467aa47ff51e,deepseek-v4-flash-0731,expgym,tuning,nasbench201,hpobench:nasbench201:imagenet16-120,cost_tight,single,1,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
391,job_de0a4d658b46de7abac0163b7e7402f9032b14c7be003431279e99029332695a,deepseek-v4-flash-0731,expgym,tuning,paramnet,hpobench:paramnet:adult:steps,cost_free,single,1,2200,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
392,job_45ab8f8a00ce37e1afa3b2dddcc6200536f648de6368b68d0e5f05dd29584628,deepseek-v4-flash-0731,expgym,tuning,paramnet,hpobench:paramnet:higgs:steps,cost_free,single,1,2200,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
393,job_50baffd390b25117d80db6711bca908a648c85fd1a12111d9d6b3d5b19172006,deepseek-v4-flash-0731,expgym,tuning,paramnet,hpobench:paramnet:letter:steps,cost_free,single,1,2200,0,True,False,unscorable_missing_configuration,model_no_answer,task-abstention-v1,normal_loop_return,,True,True
394,job_166f06c5c465fc61dc3d0ac53cd4caa39c075dd4a0838b5a501ef9350ce977b6,deepseek-v4-flash-0731,expgym,tuning,paramnet,hpobench:paramnet:adult:steps,cost_moderate,single,1,2200,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
395,job_5388181a3db3b065b540e022d74765859beb65fcf2f2440225a75be9bcc54a93,deepseek-v4-flash-0731,expgym,tuning,paramnet,hpobench:paramnet:higgs:steps,cost_moderate,single,1,2200,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
396,job_5f247f436899c24156e5101a8b119ab0be433d0f7f244d5c681f3e0c97e21a95,deepseek-v4-flash-0731,expgym,tuning,paramnet,hpobench:paramnet:letter:steps,cost_moderate,single,1,2200,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
397,job_b3a679348793887c741def971c3a94e5168e6c3f005de0c232e9d26e54c72930,deepseek-v4-flash-0731,expgym,tuning,paramnet,hpobench:paramnet:adult:steps,cost_tight,single,1,2200,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
398,job_5579178357e73a97011f86d2a731b95cdeede5c5dd52680cf9629c9ba2a122dc,deepseek-v4-flash-0731,expgym,tuning,paramnet,hpobench:paramnet:higgs:steps,cost_tight,single,1,2200,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
399,job_7804de3a760b38e0025be25d45c6e6fae773d5c7bac975e1a0624d8420614612,deepseek-v4-flash-0731,expgym,tuning,paramnet,hpobench:paramnet:letter:steps,cost_tight,single,1,2200,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
400,job_7482acf9cef53882aac400879463d92aff245751253683154fe424d109e7bc21,deepseek-v4-flash-0731,expgym,tuning,paramnet,hpobench:paramnet:adult:steps,cost_free,single,1,2204,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
401,job_597787beba86cea6f6388be48ef5dbd3f31fdc5cbf04fd240c21a6971ed1e480,deepseek-v4-flash-0731,expgym,tuning,paramnet,hpobench:paramnet:higgs:steps,cost_free,single,1,2204,0,True,False,unscorable_missing_configuration,model_no_answer,task-abstention-v1,normal_loop_return,,True,True
402,job_153de1b7a4255017e0229c12b0c54a23fd8ca48dc44d278c35eb18db8baa7981,deepseek-v4-flash-0731,expgym,tuning,paramnet,hpobench:paramnet:letter:steps,cost_free,single,1,2204,0,True,False,unscorable_missing_configuration,model_no_answer,task-abstention-v1,normal_loop_return,,True,True
403,job_a6a8b293a205113d75861f08a2ab97096b900df621e68533f70411131efdbed8,deepseek-v4-flash-0731,expgym,tuning,paramnet,hpobench:paramnet:adult:steps,cost_moderate,single,1,2204,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
404,job_ac0d3ce26eb3b2abb6e87bb75dcd2e4caea0c8c57c85a0868f90e3f0bc14f7c2,deepseek-v4-flash-0731,expgym,tuning,paramnet,hpobench:paramnet:higgs:steps,cost_moderate,single,1,2204,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
405,job_a2160a2e51df2f137aa5139b8a2cce27f8a0674bcc66ad65dbea800a30a06aea,deepseek-v4-flash-0731,expgym,tuning,paramnet,hpobench:paramnet:letter:steps,cost_moderate,single,1,2204,0,True,False,unscorable_missing_configuration,model_no_answer,task-abstention-v1,normal_loop_return,,True,True
406,job_5445fb53597c51981e4e41379ba06e7427617efc923643811f5df53ccc71079d,deepseek-v4-flash-0731,expgym,tuning,paramnet,hpobench:paramnet:adult:steps,cost_tight,single,1,2204,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
407,job_5a38ee86b73c35efa11ee0e3d0b8f10bf3741cbe6f03374213526a07064a354d,deepseek-v4-flash-0731,expgym,tuning,paramnet,hpobench:paramnet:higgs:steps,cost_tight,single,1,2204,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
408,job_72f7b3fd7e63fb0a9fbd8bdcc905b433c78129e9f0a2a444decc80d6a704971a,deepseek-v4-flash-0731,expgym,tuning,paramnet,hpobench:paramnet:letter:steps,cost_tight,single,1,2204,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
409,job_7a6a49c55e98094eec9f3ef1e615f2d30d7353b23c2bcacc72ddd21d2c381386,deepseek-v4-flash-0731,expgym,tuning,paramnet,hpobench:paramnet:adult:steps,cost_free,single,1,2208,0,True,False,unscorable_missing_configuration,model_no_answer,task-abstention-v1,normal_loop_return,,True,True
410,job_4cf2ec828974ad1e6a3677b057592a289e6d6fa5bc44c5f689330872422f8a39,deepseek-v4-flash-0731,expgym,tuning,paramnet,hpobench:paramnet:higgs:steps,cost_free,single,1,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
411,job_7d3cf47f879d9963b20f484fdf7633e8e9c3f93d962343cb25b7fcaa2f916797,deepseek-v4-flash-0731,expgym,tuning,paramnet,hpobench:paramnet:letter:steps,cost_free,single,1,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
412,job_4befb7841c39c253d9b506d3d8076fa263dceaecc7a325c7a62078a3efa6d0ea,deepseek-v4-flash-0731,expgym,tuning,paramnet,hpobench:paramnet:adult:steps,cost_moderate,single,1,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
413,job_1f405ffa396d82e44a2e5590e40604088b7dc2ea73000778c18ad2eb7737be54,deepseek-v4-flash-0731,expgym,tuning,paramnet,hpobench:paramnet:higgs:steps,cost_moderate,single,1,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
414,job_d046553fe7606f5a5ba7d07731351abc4ca779c98acd7c24d9c7f5f800acf02a,deepseek-v4-flash-0731,expgym,tuning,paramnet,hpobench:paramnet:letter:steps,cost_moderate,single,1,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
415,job_93f905f18aab3c98fe4ee48769f083b7e0d1cfd7fdd941b68cdaf1e72e1b4a0c,deepseek-v4-flash-0731,expgym,tuning,paramnet,hpobench:paramnet:adult:steps,cost_tight,single,1,2208,0,True,False,unscorable_missing_configuration,model_no_answer,task-abstention-v1,normal_loop_return,,True,True
416,job_ac22262767c9965308523f0a01bf72617fc07575d7c5a0e222522e7d7de20d4e,deepseek-v4-flash-0731,expgym,tuning,paramnet,hpobench:paramnet:higgs:steps,cost_tight,single,1,2208,0,True,False,unscorable_missing_configuration,model_no_answer,task-abstention-v1,normal_loop_return,,True,True
417,job_e10498ce371a0f4556f887f6c20b4eb6132da590a004af36d90fadb6a50c7957,deepseek-v4-flash-0731,expgym,tuning,paramnet,hpobench:paramnet:letter:steps,cost_tight,single,1,2208,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
1198,job_dab4fd08b3f61d167c2faa70917022ea4e4ca2ed464f75b32393b3385eedf64c,deepseek-v4-flash-0731,poolact,tuning,nasbench101,hpobench:nasbench101:A,cost_moderate,naive,4,2200,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
1199,job_dab4fd08b3f61d167c2faa70917022ea4e4ca2ed464f75b32393b3385eedf64c,deepseek-v4-flash-0731,poolact,tuning,nasbench101,hpobench:nasbench101:A,cost_moderate,naive,4,2200,1,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
1200,job_dab4fd08b3f61d167c2faa70917022ea4e4ca2ed464f75b32393b3385eedf64c,deepseek-v4-flash-0731,poolact,tuning,nasbench101,hpobench:nasbench101:A,cost_moderate,naive,4,2200,2,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
1201,job_dab4fd08b3f61d167c2faa70917022ea4e4ca2ed464f75b32393b3385eedf64c,deepseek-v4-flash-0731,poolact,tuning,nasbench101,hpobench:nasbench101:A,cost_moderate,naive,4,2200,3,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
1202,job_56b0cb2776eaad0223a957e188069f0c654c1c929b89fa234618a6b7e55a9aab,deepseek-v4-flash-0731,poolact,tuning,nasbench101,hpobench:nasbench101:A,cost_moderate,cached,4,2200,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
1203,job_56b0cb2776eaad0223a957e188069f0c654c1c929b89fa234618a6b7e55a9aab,deepseek-v4-flash-0731,poolact,tuning,nasbench101,hpobench:nasbench101:A,cost_moderate,cached,4,2200,1,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
1204,job_56b0cb2776eaad0223a957e188069f0c654c1c929b89fa234618a6b7e55a9aab,deepseek-v4-flash-0731,poolact,tuning,nasbench101,hpobench:nasbench101:A,cost_moderate,cached,4,2200,2,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
1205,job_56b0cb2776eaad0223a957e188069f0c654c1c929b89fa234618a6b7e55a9aab,deepseek-v4-flash-0731,poolact,tuning,nasbench101,hpobench:nasbench101:A,cost_moderate,cached,4,2200,3,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
1206,job_2d84ccef17f8ed075bd19ff9a8656b71104c1a56f311141d9d871ba798125df0,deepseek-v4-flash-0731,poolact,tuning,nasbench101,hpobench:nasbench101:A,cost_moderate,poolact,4,2200,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
1207,job_2d84ccef17f8ed075bd19ff9a8656b71104c1a56f311141d9d871ba798125df0,deepseek-v4-flash-0731,poolact,tuning,nasbench101,hpobench:nasbench101:A,cost_moderate,poolact,4,2200,1,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
1208,job_2d84ccef17f8ed075bd19ff9a8656b71104c1a56f311141d9d871ba798125df0,deepseek-v4-flash-0731,poolact,tuning,nasbench101,hpobench:nasbench101:A,cost_moderate,poolact,4,2200,2,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
1209,job_2d84ccef17f8ed075bd19ff9a8656b71104c1a56f311141d9d871ba798125df0,deepseek-v4-flash-0731,poolact,tuning,nasbench101,hpobench:nasbench101:A,cost_moderate,poolact,4,2200,3,True,False,unscorable_missing_configuration,model_no_answer,task-abstention-v1,normal_loop_return,,True,True
1210,job_451377e256816a7da34fa9473d084f3bcf2cad0dc22d7ae7595aad9d2922819f,deepseek-v4-flash-0731,poolact,tuning,nasbench101,hpobench:nasbench101:B,cost_moderate,naive,4,2200,0,True,True,scored_final_answer,completed_scored,task-abstention-v1,normal_loop_return,,False,False
