slot_id,model,system,scenario,regime,strategy,item,outer_repeat,order,seed,source_sha256,old_metrics_json,new_metrics_json,score_changed,aggregate_answer_changed,aggregate_parsed_content_changed,endpoint_score_changed,change_reason,score_layer
d0b8c858f4fae3e83caf2eac,glm-5.3,expgym,evidence_audit,cost_free,single,cc-large:8,0,0,2200,5a3ac2a30528221bf1c22225e7bd9f16e0a50ccad0657d59ff4309e204a4bfd5,"{""evidence_acc"":0.0,""label_acc"":0.0}","{""evidence_acc"":1.0,""label_acc"":1.0}",True,False,False,True,explicit_terminal_label_selected_from_full_response,existing_trace_rescored
d1e79c209877fefa403592a6,glm-5.3,expgym,evidence_audit,cost_free,single,cc-large:8,0,2,2202,dd9e1550613074dea388f76962b0586487d1bd0b60260c717e60350af8ead049,"{""evidence_acc"":0.0,""label_acc"":0.0}","{""evidence_acc"":1.0,""label_acc"":1.0}",True,False,False,True,explicit_terminal_label_selected_from_full_response,existing_trace_rescored
d29ce810dbfa5fada7d65b5b,glm-5.3,expgym,evidence_audit,cost_free,single,cc-large:9,0,2,2202,44ea2b16328169e4a4c3473560a3682d2415f0571b9ee44652173aa07f051527,"{""evidence_acc"":0.0,""label_acc"":0.0}","{""evidence_acc"":1.0,""label_acc"":0.9411764705882353}",True,False,False,True,explicit_terminal_label_selected_from_full_response,existing_trace_rescored
27ae01a2c27f5f27b7e51bc3,glm-5.3,expgym,evidence_audit,cost_moderate,single,cc-large:0,0,0,2200,45c2130da72307ad6a85977643f98817a4f66e02c38a534bdf20a2b5c09a8075,"{""evidence_acc"":0.0,""label_acc"":0.0}","{""evidence_acc"":0.5882352941176471,""label_acc"":0.9411764705882353}",True,False,False,True,explicit_terminal_label_selected_from_full_response,existing_trace_rescored
eebfa8f48604a3f2c7ee5d61,glm-5.3,expgym,evidence_audit,cost_moderate,single,cc-large:0,0,1,2201,dbdb45ea290dcc8e1cbf83b3952313df4bbffa0b866bd1501b66c858dd8b6a40,"{""evidence_acc"":0.0,""label_acc"":0.0}","{""evidence_acc"":0.7058823529411765,""label_acc"":0.8823529411764706}",True,False,False,True,explicit_terminal_label_selected_from_full_response,existing_trace_rescored
36a15b6df08d4dfb1c4c0e1c,glm-5.3,expgym,evidence_audit,cost_moderate,single,cc-large:11,0,2,2202,b3f49c2516231f619ff9215d860015f1ab5722ddcea7ebb10ff411579ad18999,"{""evidence_acc"":0.0,""label_acc"":0.0}","{""evidence_acc"":0.7058823529411765,""label_acc"":0.9411764705882353}",True,False,False,True,explicit_terminal_label_selected_from_full_response,existing_trace_rescored
7213b1b923344978d7b4ff53,glm-5.3,expgym,evidence_audit,cost_moderate,single,cc-large:5,0,2,2202,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,"{""evidence_acc"":0.0,""label_acc"":0.0}","{""evidence_acc"":0.8235294117647058,""label_acc"":0.8235294117647058}",True,False,False,True,closing_markdown_label_removed,existing_trace_rescored
41dab96ca161b7bb869df04a,glm-5.3,expgym,evidence_audit,cost_tight,single,cc-large:11,0,0,2200,b71480f3ef2515c96ebb799d15ee8b3b91ea234557c57f3cc78f2d6ae4f7d32f,"{""evidence_acc"":0.0,""label_acc"":0.0}","{""evidence_acc"":0.5294117647058824,""label_acc"":0.8823529411764706}",True,False,False,True,closing_markdown_label_removed,existing_trace_rescored
4a3b65bbdfff5e35783f9202,glm-5.3,expgym,restricted_search,cost_moderate,single,phantom_seed3:21,0,,2200,c6c7968090d366095a6de0e70e80f02ace42992a31e60f5f71d3eafb0f3ce6a4,"{""f1"":0.5714285714285715}","{""f1"":1.0}",True,False,False,True,explicit_terminal_label_selected_from_full_response,existing_trace_rescored
35c5c7c02071036b1b9dd746,glm-5.3,poolact,evidence_audit,cost_moderate,cached,cc-large:12,0,,2200,a15a0461035d46f50cd52dc9cddc983902fd245f9fe0fbd916c710b783d2a8f4,"{""evidence_acc_mi"":0.5441176470588235,""evidence_acc_mv"":0.8235294117647058,""label_acc_mi"":0.6470588235294117,""label_acc_mv"":0.8823529411764706}","{""evidence_acc_mi"":0.7058823529411764,""evidence_acc_mv"":0.5882352941176471,""label_acc_mi"":0.8676470588235294,""label_acc_mv"":0.8823529411764706}",True,True,True,True,closing_markdown_label_removed,existing_trace_rescored
394153a7fec87614798648ca,glm-5.3,poolact,evidence_audit,cost_moderate,cached,cc-large:4,0,,2200,11acc3dfd55c40bdc0d837dac2477d30ad07716d3ade82d3739a044fc0b27c24,"{""evidence_acc_mi"":0.4264705882352941,""evidence_acc_mv"":0.8235294117647058,""label_acc_mi"":0.5,""label_acc_mv"":1.0}","{""evidence_acc_mi"":0.9117647058823529,""evidence_acc_mv"":1.0,""label_acc_mi"":1.0,""label_acc_mv"":1.0}",True,True,True,True,audit_vote_payload_acceptance_unified;closing_markdown_label_removed;explicit_terminal_label_selected_from_full_response,existing_trace_rescored
4b6589c2aaf9a594b4b0f42a,glm-5.3,poolact,evidence_audit,cost_moderate,cached,cc-large:8,0,,2200,e8e7f00fa9ec908fb82c29272208366cb57ab2a5700eaababaff7e438ce75414,"{""evidence_acc_mi"":0.5294117647058824,""evidence_acc_mv"":0.9411764705882353,""label_acc_mi"":0.7205882352941176,""label_acc_mv"":1.0}","{""evidence_acc_mi"":0.7352941176470588,""evidence_acc_mv"":0.8823529411764706,""label_acc_mi"":0.9705882352941176,""label_acc_mv"":1.0}",True,True,True,True,audit_vote_payload_acceptance_unified;closing_markdown_label_removed,existing_trace_rescored
afdb47ef9d5e2d9332ad0a53,glm-5.3,poolact,evidence_audit,cost_moderate,cached,cc-large:9,0,,2200,9698f7f70ea3bbb2ac710e2b28043c37c8a0f244cd0c8fc73b0dbc554c8964dd,"{""evidence_acc_mi"":0.7058823529411764,""evidence_acc_mv"":0.9411764705882353,""label_acc_mi"":0.6764705882352942,""label_acc_mv"":0.8823529411764706}","{""evidence_acc_mi"":0.9117647058823529,""evidence_acc_mv"":0.8823529411764706,""label_acc_mi"":0.8823529411764706,""label_acc_mv"":0.8823529411764706}",True,True,True,True,audit_vote_payload_acceptance_unified;explicit_terminal_label_selected_from_full_response,existing_trace_rescored
2cea1af8007307d53a1841c3,glm-5.3,poolact,evidence_audit,cost_moderate,naive,cc-large:10,0,,2200,9d348d7d1dce51ad4d352e3c76a21d9b7ff4f283f897711f4fc1fe000090c69d,"{""evidence_acc_mi"":0.3235294117647059,""evidence_acc_mv"":0.47058823529411764,""label_acc_mi"":0.6764705882352942,""label_acc_mv"":0.9411764705882353}","{""evidence_acc_mi"":0.4411764705882353,""evidence_acc_mv"":0.5294117647058824,""label_acc_mi"":0.8970588235294117,""label_acc_mv"":0.9411764705882353}",True,True,True,True,audit_vote_payload_acceptance_unified;closing_markdown_label_removed,existing_trace_rescored
91238f0a2dd9eb1aba8e0691,glm-5.3,poolact,evidence_audit,cost_moderate,naive,cc-large:4,0,,2200,46ec69ed407e0a4941dbccc14e543dd3d839d7759a2e76e465dbf36d85cf80c1,"{""evidence_acc_mi"":0.6764705882352942,""evidence_acc_mv"":0.9411764705882353,""label_acc_mi"":0.75,""label_acc_mv"":1.0}","{""evidence_acc_mi"":0.8529411764705882,""evidence_acc_mv"":0.9411764705882353,""label_acc_mi"":0.9705882352941176,""label_acc_mv"":1.0}",True,False,False,False,explicit_terminal_label_selected_from_full_response,existing_trace_rescored
e650d812797e1e39dba3b889,glm-5.3,poolact,evidence_audit,cost_moderate,naive,cc-large:5,0,,2200,60ba7df550ffcbd1ee2293271feb02770c9b454941538d34cade173f6e6f6789,"{""evidence_acc_mi"":0.7352941176470589,""evidence_acc_mv"":1.0,""label_acc_mi"":0.6911764705882353,""label_acc_mv"":0.9411764705882353}","{""evidence_acc_mi"":0.9852941176470589,""evidence_acc_mv"":1.0,""label_acc_mi"":0.9117647058823529,""label_acc_mv"":0.9411764705882353}",True,False,False,False,explicit_terminal_label_selected_from_full_response,existing_trace_rescored
92882e04c0645a8c3fa34875,glm-5.3,poolact,evidence_audit,cost_moderate,naive,cc-large:6,0,,2200,cd291cbd1102661192b46bc8e3e557e8f1430db40712a07cca4e330dc30f8589,"{""evidence_acc_mi"":0.19117647058823528,""evidence_acc_mv"":0.7647058823529411,""label_acc_mi"":0.25,""label_acc_mv"":1.0}","{""evidence_acc_mi"":0.6323529411764706,""evidence_acc_mv"":0.7647058823529411,""label_acc_mi"":0.75,""label_acc_mv"":1.0}",True,False,False,False,closing_markdown_label_removed;serialization_only,existing_trace_rescored
b53e6a6bcafc56e9608ef32e,glm-5.3,poolact,evidence_audit,cost_moderate,poolact,cc-large:0,0,,2200,830aedb9cffb5785be8afb1a49fadb60b8304cde638f5af7275aaa109bd4c8f5,"{""evidence_acc_mi"":0.7205882352941176,""evidence_acc_mv"":0.9411764705882353,""label_acc_mi"":0.7352941176470589,""label_acc_mv"":1.0}","{""evidence_acc_mi"":0.9411764705882353,""evidence_acc_mv"":1.0,""label_acc_mi"":0.9852941176470589,""label_acc_mv"":1.0}",True,True,True,True,audit_vote_payload_acceptance_unified;closing_markdown_label_removed,existing_trace_rescored
49944bbbf84dfb2915490e6a,glm-5.3,poolact,evidence_audit,cost_moderate,poolact,cc-large:1,0,,2200,38e6f4647218caf0ae327958bf61db86953a5023c2eed76a2fadfaf2c6fca6b8,"{""evidence_acc_mi"":0.75,""evidence_acc_mv"":1.0,""label_acc_mi"":0.7058823529411764,""label_acc_mv"":0.9411764705882353}","{""evidence_acc_mi"":1.0,""evidence_acc_mv"":1.0,""label_acc_mi"":0.9411764705882353,""label_acc_mv"":0.9411764705882353}",True,False,False,False,explicit_terminal_label_selected_from_full_response,existing_trace_rescored
0d3453888c175559af6d98cf,glm-5.3,poolact,evidence_audit,cost_moderate,poolact,cc-large:2,0,,2200,dbc63f5e150689c207ba981e8b2c37e6fac0a274dcd6e25faa6326d37207a0fe,"{""evidence_acc_mi"":0.75,""evidence_acc_mv"":1.0,""label_acc_mi"":0.75,""label_acc_mv"":1.0}","{""evidence_acc_mi"":0.9852941176470589,""evidence_acc_mv"":1.0,""label_acc_mi"":0.9852941176470589,""label_acc_mv"":1.0}",True,False,False,False,explicit_terminal_label_selected_from_full_response,existing_trace_rescored
64f0c5bdf19e558b25c2c926,glm-5.3,poolact,evidence_audit,cost_moderate,poolact,cc-large:3,0,,2200,856708370fbbdecf3684ab971346727f1fc5b85eae3dd435402f5975dacd2f72,"{""evidence_acc_mi"":0.75,""evidence_acc_mv"":1.0,""label_acc_mi"":0.7058823529411764,""label_acc_mv"":0.9411764705882353}","{""evidence_acc_mi"":1.0,""evidence_acc_mv"":1.0,""label_acc_mi"":0.9411764705882353,""label_acc_mv"":0.9411764705882353}",True,False,False,False,closing_markdown_label_removed,existing_trace_rescored
1da8580854b3f826b41a662f,glm-5.3,poolact,evidence_audit,cost_moderate,poolact,cc-large:5,0,,2200,57c0f75360b05dc8e1d2e824b77f62dffde8d780c0e76ec95ccfeada41dd792b,"{""evidence_acc_mi"":0.5,""evidence_acc_mv"":1.0,""label_acc_mi"":0.47058823529411764,""label_acc_mv"":0.9411764705882353}","{""evidence_acc_mi"":0.75,""evidence_acc_mv"":1.0,""label_acc_mi"":0.7058823529411764,""label_acc_mv"":0.9411764705882353}",True,False,False,False,closing_markdown_label_removed;two_nonempty_final_directives,existing_trace_rescored
3d8c70fbafd20c982f041f34,glm-5.3,poolact,evidence_audit,cost_moderate,poolact,cc-large:6,0,,2200,5bb5f860b5d1e4b651b59a97e70b5b4759d4c6930e366ac21ec828b6a8304d4f,"{""evidence_acc_mi"":0.5,""evidence_acc_mv"":1.0,""label_acc_mi"":0.5,""label_acc_mv"":1.0}","{""evidence_acc_mi"":0.75,""evidence_acc_mv"":1.0,""label_acc_mi"":0.75,""label_acc_mv"":1.0}",True,False,False,False,explicit_terminal_label_selected_from_full_response,existing_trace_rescored
e0d486abe6b92c9db796589d,glm-5.3,poolact,evidence_audit,cost_tight,naive,cc-large:6,0,,2200,6d5a8abdc3eb852c37797bb8924c856168608e34800b14b21eefa39ae623a78a,"{""evidence_acc_mi"":0.5294117647058824,""evidence_acc_mv"":0.7058823529411765,""label_acc_mi"":0.7058823529411764,""label_acc_mv"":0.9411764705882353}","{""evidence_acc_mi"":0.7058823529411765,""evidence_acc_mv"":0.7058823529411765,""label_acc_mi"":0.9411764705882353,""label_acc_mv"":0.9411764705882353}",True,False,False,False,closing_markdown_label_removed,existing_trace_rescored
ab293f377cc280ddfdb5062e,glm-5.3,poolact,evidence_audit,cost_tight,poolact,cc-large:0,0,,2200,939f32affb17a061695887045471134fa507b251d44c197ee04e3bde827f8d3f,"{""evidence_acc_mi"":0.38235294117647056,""evidence_acc_mv"":0.47058823529411764,""label_acc_mi"":0.7058823529411764,""label_acc_mv"":0.9411764705882353}","{""evidence_acc_mi"":0.5294117647058824,""evidence_acc_mv"":0.5882352941176471,""label_acc_mi"":0.9411764705882353,""label_acc_mv"":0.9411764705882353}",True,True,True,True,terminal_answer_boundary_repaired,existing_trace_rescored
5cc903035cf29928cfef0094,glm-5.3,poolact,evidence_audit,cost_tight,poolact,cc-large:9,0,,2200,14938b08a7f760ff4fb81d4802729336ed2ba9e987d4f64ac3822af94b5b6328,"{""evidence_acc_mi"":0.4411764705882353,""evidence_acc_mv"":0.8823529411764706,""label_acc_mi"":0.4411764705882353,""label_acc_mv"":0.8823529411764706}","{""evidence_acc_mi"":0.8823529411764706,""evidence_acc_mv"":0.8823529411764706,""label_acc_mi"":0.8823529411764706,""label_acc_mv"":0.8823529411764706}",True,False,False,False,closing_markdown_label_removed;terminal_answer_boundary_repaired,existing_trace_rescored
3f6f5440575ecff9d0e1819b,kimi-k3,expgym,evidence_audit,cost_free,single,cc-large:5,0,0,2200,7a4ee3067574d34b8cd993a80d71256318d511bb975ed360ac19a6b86d1c6016,"{""evidence_acc"":0.0,""label_acc"":0.0}","{""evidence_acc"":1.0,""label_acc"":0.9411764705882353}",True,False,False,True,explicit_terminal_label_selected_from_full_response,existing_trace_rescored
68e9e46da26d7097f4035702,kimi-k3,expgym,evidence_audit,cost_moderate,single,cc-large:1,0,1,2201,405c837eb9ff0b413f2a8554ad011044004442d65877e68d06c16aa21648ce4c,"{""evidence_acc"":0.0,""label_acc"":0.0}","{""evidence_acc"":0.8235294117647058,""label_acc"":0.8823529411764706}",True,False,False,True,closing_markdown_label_removed,existing_trace_rescored
4703e3b75733ce9f89c13f74,kimi-k3,expgym,evidence_audit,cost_moderate,single,cc-large:11,0,1,2201,1e7ac75be0ff8e9b04ae3ad3a8b457baf71fb0e3d398e44d8209830c35570cfa,"{""evidence_acc"":0.0,""label_acc"":0.0}","{""evidence_acc"":0.4117647058823529,""label_acc"":0.7647058823529411}",True,False,False,True,explicit_terminal_label_selected_from_full_response,existing_trace_rescored
7e563baed4a28f245b53b356,kimi-k3,expgym,evidence_audit,cost_tight,single,cc-large:9,0,2,2202,2cf7658ed5bb7958f6df4d9e19e1d7dbd311fa05d82a842b298bd6473341cc34,"{""evidence_acc"":0.0,""label_acc"":0.0}","{""evidence_acc"":0.4117647058823529,""label_acc"":0.7647058823529411}",True,False,False,True,explicit_terminal_label_selected_from_full_response,existing_trace_rescored
453b84dd4320a0a6f10c9d17,kimi-k3,poolact,evidence_audit,cost_moderate,cached,cc-large:10,0,,2200,bec23171866f6198b790d7d8792a796a1046a1a56e5e9f2159d1e53cbc9e2054,"{""evidence_acc_mi"":0.4117647058823529,""evidence_acc_mv"":0.35294117647058826,""label_acc_mi"":0.8970588235294117,""label_acc_mv"":0.8823529411764706}","{""evidence_acc_mi"":0.4117647058823529,""evidence_acc_mv"":0.4117647058823529,""label_acc_mi"":0.8970588235294117,""label_acc_mv"":0.9411764705882353}",True,True,True,True,audit_vote_payload_acceptance_unified,existing_trace_rescored
534f0c5a2bdfa7be10356aec,kimi-k3,poolact,evidence_audit,cost_moderate,cached,cc-large:3,0,,2200,e6efe0b2e0edaea6f0c2a7caeec3991e7a37e4952f739e42f93ace3b96fbaf50,"{""evidence_acc_mi"":0.6617647058823529,""evidence_acc_mv"":0.8823529411764706,""label_acc_mi"":0.6617647058823529,""label_acc_mv"":0.8823529411764706}","{""evidence_acc_mi"":0.8823529411764706,""evidence_acc_mv"":0.9411764705882353,""label_acc_mi"":0.8970588235294117,""label_acc_mv"":0.9411764705882353}",True,True,True,True,explicit_terminal_label_selected_from_full_response,existing_trace_rescored
cf71765ca22f48a44299b104,kimi-k3,poolact,evidence_audit,cost_moderate,cached,cc-large:6,0,,2200,9246ae3d86c9984719727bfb946b5f5d309ec22676cfd0af171349e35bbe58b5,"{""evidence_acc_mi"":0.5882352941176471,""evidence_acc_mv"":0.7058823529411765,""label_acc_mi"":0.7205882352941176,""label_acc_mv"":0.9411764705882353}","{""evidence_acc_mi"":0.7941176470588235,""evidence_acc_mv"":0.7058823529411765,""label_acc_mi"":0.9558823529411764,""label_acc_mv"":0.9411764705882353}",True,False,False,False,explicit_terminal_label_selected_from_full_response,existing_trace_rescored
ff45fe2a43d0e10be0ec4a6e,kimi-k3,poolact,evidence_audit,cost_moderate,naive,cc-large:8,0,,2200,c621ba688b53e87dbe95e88d9acef45f93264a66aab11c1f3969f731f9cbd79b,"{""evidence_acc_mi"":0.6617647058823529,""evidence_acc_mv"":0.8235294117647058,""label_acc_mi"":1.0,""label_acc_mv"":1.0}","{""evidence_acc_mi"":0.6617647058823529,""evidence_acc_mv"":0.5882352941176471,""label_acc_mi"":1.0,""label_acc_mv"":1.0}",True,True,True,True,audit_vote_payload_acceptance_unified,existing_trace_rescored
115e6db6bceee47ffde91a69,kimi-k3,poolact,evidence_audit,cost_moderate,poolact,cc-large:0,0,,2200,a7312f90a7313d464bdc9dcc7a1047ec16bc5b95d09b137ccccb1080dfae11ec,"{""evidence_acc_mi"":0.5147058823529411,""evidence_acc_mv"":0.5882352941176471,""label_acc_mi"":0.7058823529411764,""label_acc_mv"":0.9411764705882353}","{""evidence_acc_mi"":0.5147058823529411,""evidence_acc_mv"":0.7058823529411765,""label_acc_mi"":0.7058823529411764,""label_acc_mv"":0.9411764705882353}",True,True,True,True,ambiguous_or_protocol_text_rejected;audit_vote_payload_acceptance_unified,existing_trace_rescored
791bcb4b6a4ea37073c58d6e,kimi-k3,poolact,evidence_audit,cost_moderate,poolact,cc-large:12,0,,2200,deba65889eeee47111679b8ee047bc6e15f13e42fb6949496b6ad5e09eace8c2,"{""evidence_acc_mi"":0.8529411764705882,""evidence_acc_mv"":0.8823529411764706,""label_acc_mi"":1.0,""label_acc_mv"":1.0}","{""evidence_acc_mi"":0.8529411764705882,""evidence_acc_mv"":1.0,""label_acc_mi"":1.0,""label_acc_mv"":1.0}",True,True,True,True,audit_vote_payload_acceptance_unified,existing_trace_rescored
37ffc152255d348380fca9b2,kimi-k3,poolact,evidence_audit,cost_tight,cached,cc-large:6,0,,2200,ef85c771525516331f83ac177ca9693570ce6668d8d6e332626139d255ce140f,"{""evidence_acc_mi"":0.47058823529411764,""evidence_acc_mv"":0.6470588235294118,""label_acc_mi"":0.6470588235294117,""label_acc_mv"":0.8823529411764706}","{""evidence_acc_mi"":0.6176470588235294,""evidence_acc_mv"":0.6470588235294118,""label_acc_mi"":0.8676470588235294,""label_acc_mv"":0.8823529411764706}",True,True,True,False,explicit_terminal_label_selected_from_full_response,existing_trace_rescored
cc67230ce7c52d9c32efa4ad,kimi-k3,poolact,evidence_audit,cost_tight,naive,cc-large:1,0,,2200,a0b92d578fb43ba2608248ed0d42a191c44141f400e2f37577d92afd83be5328,"{""evidence_acc_mi"":0.7058823529411765,""evidence_acc_mv"":0.7058823529411765,""label_acc_mi"":0.8823529411764706,""label_acc_mv"":0.8823529411764706}","{""evidence_acc_mi"":0.7058823529411765,""evidence_acc_mv"":0.6470588235294118,""label_acc_mi"":0.8823529411764706,""label_acc_mv"":0.8823529411764706}",True,True,True,True,audit_vote_payload_acceptance_unified,existing_trace_rescored
cc1aa3e29aaf8fa42795be67,kimi-k3,poolact,evidence_audit,cost_tight,naive,cc-large:4,0,,2200,fa42f0a0ac77c8f2933e1103f7627c30d0400c50685a00211f10ab13a75ca2c4,"{""evidence_acc_mi"":0.5441176470588236,""evidence_acc_mv"":0.7058823529411765,""label_acc_mi"":0.7352941176470589,""label_acc_mv"":1.0}","{""evidence_acc_mi"":0.7205882352941176,""evidence_acc_mv"":0.7058823529411765,""label_acc_mi"":0.9852941176470589,""label_acc_mv"":1.0}",True,True,True,False,explicit_terminal_label_selected_from_full_response,existing_trace_rescored
7c310472205152339363f81f,kimi-k3,poolact,evidence_audit,cost_tight,poolact,cc-large:5,0,,2200,e3afd22f0d697babfb31658e0712f440597741739aa283080dc0fbdf01e68c64,"{""evidence_acc_mi"":0.9117647058823529,""evidence_acc_mv"":0.9411764705882353,""label_acc_mi"":0.838235294117647,""label_acc_mv"":0.8823529411764706}","{""evidence_acc_mi"":0.9117647058823529,""evidence_acc_mv"":0.9411764705882353,""label_acc_mi"":0.838235294117647,""label_acc_mv"":0.8235294117647058}",True,True,True,True,audit_vote_payload_acceptance_unified,existing_trace_rescored
daeddf00da73878e52bd8a50,kimi-k3,poolact,restricted_search,cost_moderate,cached,phantom_seed2:1,0,,2200,b5116e401798b793157e445ef9a3a08b65dec927ae833beb184dbdc33f52572a,"{""f1_mi"":0.84375,""f1_mv"":1.0}","{""f1_mi"":0.75,""f1_mv"":1.0}",True,False,False,False,two_nonempty_final_directives,existing_trace_rescored
90eb6ce33ae84310bcefac6b,kimi-k3,poolact,restricted_search,cost_moderate,poolact,phantom_seed2:3,0,,2200,d90a84ddf90ddb3e01ca7fef9ea8c8a5bdd8ece1a49973f37cc6e44fdd7c92b6,"{""f1_mi"":0.8125,""f1_mv"":1.0}","{""f1_mi"":1.0,""f1_mv"":1.0}",True,False,False,False,explicit_terminal_label_selected_from_full_response,existing_trace_rescored
f0918fa1976818d5abd141ba,kimi-k3,poolact,restricted_search,cost_moderate,poolact,phantom_seed2:4,0,,2200,35fe41d44b658609e607d647eeca08aeeefdd371015d45b3e4f65d29f5e08b83,"{""f1_mi"":0.75,""f1_mv"":1.0}","{""f1_mi"":0.9166666666666666,""f1_mv"":1.0}",True,False,False,False,explicit_terminal_label_selected_from_full_response,existing_trace_rescored
