table,group,metric,old,new,delta,changed
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",observations_after_first_best_median,1.5,1.5,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",observed_best_reached_by_first3_denom,26,26,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",observed_best_reached_by_first3_n,8,8,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",observed_best_reached_by_first5_denom,26,26,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",observed_best_reached_by_first5_n,14,14,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",observed_best_reached_in_first_half_denom,26,26,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",observed_best_reached_in_first_half_n,9,9,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",other_n,7,7,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",repeated_delivered_evaluations_mean,0,0,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",repeated_delivered_evaluations_median,0,0,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",repeated_delivered_total,0,0,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",score_complete_n,25,25,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",score_source_counts,"{""best_evaluated_fallback"": 5, ""matching_tool_call"": 19, ""missing"": 2, ""offline_final_answer"": 1}","{""best_evaluated_fallback"": 5, ""matching_tool_call"": 19, ""missing"": 2, ""offline_final_answer"": 1}",,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",strict_record_improvements_mean,2.925925925925926,2.925925925925926,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",strict_record_improvements_median,2,2,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",unique_delivered_configs_mean,8.703703703703704,8.703703703703704,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",unique_delivered_configs_median,9,9,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",withheld_evaluations_mean,0.37037037037037035,0.37037037037037035,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_moderate""}",withheld_evaluations_median,0,0,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",best_performance_gain_after_first3_mean,0.023598575960650525,0.023598575960650525,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",best_performance_gain_after_first3_median,0.0,0.0,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",best_performance_gain_after_first5_mean,0.007279644830654912,0.007279644830654912,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",best_performance_gain_after_first5_median,0.0,0.0,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",budget_n,12,12,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",cap_n,0,0,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",delivered_budget_fraction_mean,0.7504930834863199,0.7504930834863199,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",delivered_budget_fraction_median,0.877240925341003,0.877240925341003,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",delivered_evaluations_mean,3.3333333333333335,3.3333333333333335,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",delivered_evaluations_median,3,3,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",delivered_total,90,90,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",final_above_observed_best_denom,23,23,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",final_above_observed_best_n,0,0,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",final_below_observed_best_denom,23,23,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",final_below_observed_best_n,0,0,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",first_best_fraction_mean,0.8163636363636364,0.8163636363636364,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",first_best_fraction_median,1.0,1.0,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",n,27,27,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",natural_n,9,9,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",natural_stop_budget_fraction_mean,0.9609045120268641,0.9609045120268641,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",natural_stop_budget_fraction_median,0.9726208602463434,0.9726208602463434,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",observations_after_first_best_mean,0.64,0.64,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",observations_after_first_best_median,0,0,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",observed_best_reached_by_first3_denom,25,25,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",observed_best_reached_by_first3_n,19,19,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",observed_best_reached_by_first5_denom,25,25,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",observed_best_reached_by_first5_n,21,21,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",observed_best_reached_in_first_half_denom,25,25,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",observed_best_reached_in_first_half_n,12,12,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",other_n,6,6,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",repeated_delivered_evaluations_mean,0,0,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",repeated_delivered_evaluations_median,0,0,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",repeated_delivered_total,0,0,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",score_complete_n,25,25,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",score_source_counts,"{""best_evaluated_fallback"": 1, ""matching_tool_call"": 22, ""missing"": 2, ""offline_final_answer"": 2}","{""best_evaluated_fallback"": 1, ""matching_tool_call"": 22, ""missing"": 2, ""offline_final_answer"": 2}",,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",strict_record_improvements_mean,1.2962962962962963,1.2962962962962963,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",strict_record_improvements_median,1,1,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",unique_delivered_configs_mean,3.3333333333333335,3.3333333333333335,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",unique_delivered_configs_median,3,3,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",withheld_evaluations_mean,0.4444444444444444,0.4444444444444444,0.0,False
by_model_regime.csv,"{""model"": ""deepseek-v4-flash-0731"", ""regime"": ""cost_tight""}",withheld_evaluations_median,0,0,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_free""}",best_performance_gain_after_first3_mean,0.011426258054268813,0.011426258054268813,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_free""}",best_performance_gain_after_first3_median,0.005775928497314453,0.005775928497314453,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_free""}",best_performance_gain_after_first5_mean,0.006078805056378056,0.006078805056378056,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_free""}",best_performance_gain_after_first5_median,0.0035056074460347864,0.0035056074460347864,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_free""}",budget_n,0,0,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_free""}",cap_n,21,21,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_free""}",delivered_budget_fraction_mean,,,,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_free""}",delivered_budget_fraction_median,,,,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_free""}",delivered_evaluations_mean,28.88,28.88,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_free""}",delivered_evaluations_median,30,30,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_free""}",delivered_total,722,722,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_free""}",final_above_observed_best_denom,25,25,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_free""}",final_above_observed_best_n,0,0,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_free""}",final_below_observed_best_denom,25,25,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_free""}",final_below_observed_best_n,0,0,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_free""}",first_best_fraction_mean,0.6677067665262392,0.6677067665262392,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_free""}",first_best_fraction_median,0.7333333333333333,0.7333333333333333,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_free""}",n,25,25,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_free""}",natural_n,4,4,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_free""}",natural_stop_budget_fraction_mean,,,,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_free""}",natural_stop_budget_fraction_median,,,,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_free""}",observations_after_first_best_mean,9.08,9.08,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_free""}",observations_after_first_best_median,8,8,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_free""}",observed_best_reached_by_first3_denom,25,25,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_free""}",observed_best_reached_by_first3_n,3,3,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_free""}",observed_best_reached_by_first5_denom,25,25,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_free""}",observed_best_reached_by_first5_n,3,3,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_free""}",observed_best_reached_in_first_half_denom,25,25,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_free""}",observed_best_reached_in_first_half_n,6,6,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_free""}",other_n,0,0,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_free""}",repeated_delivered_evaluations_mean,0.04,0.04,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_free""}",repeated_delivered_evaluations_median,0,0,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_free""}",repeated_delivered_total,1,1,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_free""}",score_complete_n,25,25,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_free""}",score_source_counts,"{""best_evaluated_fallback"": 7, ""matching_tool_call"": 18}","{""best_evaluated_fallback"": 7, ""matching_tool_call"": 18}",,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_free""}",strict_record_improvements_mean,5.08,5.08,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_free""}",strict_record_improvements_median,5,5,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_free""}",unique_delivered_configs_mean,28.84,28.84,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_free""}",unique_delivered_configs_median,30,30,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_free""}",withheld_evaluations_mean,0,0,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_free""}",withheld_evaluations_median,0,0,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_moderate""}",best_performance_gain_after_first3_mean,0.011844405791390615,0.011844405791390615,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_moderate""}",best_performance_gain_after_first3_median,0.002570807933807373,0.002570807933807373,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_moderate""}",best_performance_gain_after_first5_mean,0.007411239101476394,0.007411239101476394,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_moderate""}",best_performance_gain_after_first5_median,0.0010683735211690637,0.0010683735211690637,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_moderate""}",budget_n,1,1,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_moderate""}",cap_n,3,3,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_moderate""}",delivered_budget_fraction_mean,0.9003023664961161,0.9003023664961161,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_moderate""}",delivered_budget_fraction_median,0.9059000274053479,0.9059000274053479,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_moderate""}",delivered_evaluations_mean,13.08,13.08,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_moderate""}",delivered_evaluations_median,9,9,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_moderate""}",delivered_total,327,327,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_moderate""}",final_above_observed_best_denom,25,25,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_moderate""}",final_above_observed_best_n,0,0,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_moderate""}",final_below_observed_best_denom,25,25,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_moderate""}",final_below_observed_best_n,0,0,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_moderate""}",first_best_fraction_mean,0.6501544011544012,0.6501544011544012,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_moderate""}",first_best_fraction_median,0.6666666666666666,0.6666666666666666,0.0,False
by_model_regime.csv,"{""model"": ""gemini-3.8-flash-medium"", ""regime"": ""cost_moderate""}",n,25,25,0.0,False
