model,system,scenario,item,family,regime,strategy,N,outerrep,metric,unit,higher_is_better,scope,analysis_id,value,known_component_subset_mean,expected_components,known_components,missing_components,components,orders,seed_labels
deepseek-v4-flash-0731,expgym,evidence_audit,contract-nli/doc1,evidence_audit,cost_moderate,single,1,0,budget_utilization,fraction,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,analysis_a3dfeb50f0ef830a0f5bbab6ab3d7ecb5ecd694093b27c6a04d767be9af15e42,0.8683865252002659,0.8683865252002659,3,3,0,"[{""execution_id"":""job_bde8a74328753139944b3a1ac21938673d8e061387560dcd24ad27dc3acdaf6f"",""order"":0,""seed"":2200,""value"":0.5092993381029616},{""execution_id"":""job_4b764f2fe8dc56fc574e1fedc71fbace30e05b97f7ec084ab1efd3d6a791c262"",""order"":1,""seed"":2201,""value"":0.9988555415067821},{""execution_id"":""job_a4d598ea52cac40a762628aa51d78f88bc284aa769c9aeabe45447a6d8ff5199"",""order"":2,""seed"":2202,""value"":1.0970046959910542}]","[0,1,2]","[2200,2201,2202]"
deepseek-v4-flash-0731,expgym,evidence_audit,contract-nli/doc1,evidence_audit,cost_moderate,single,1,0,duplicate_action_attempts,count,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,analysis_a3dfeb50f0ef830a0f5bbab6ab3d7ecb5ecd694093b27c6a04d767be9af15e42,0.0,0.0,3,3,0,"[{""execution_id"":""job_bde8a74328753139944b3a1ac21938673d8e061387560dcd24ad27dc3acdaf6f"",""order"":0,""seed"":2200,""value"":0},{""execution_id"":""job_4b764f2fe8dc56fc574e1fedc71fbace30e05b97f7ec084ab1efd3d6a791c262"",""order"":1,""seed"":2201,""value"":0},{""execution_id"":""job_a4d598ea52cac40a762628aa51d78f88bc284aa769c9aeabe45447a6d8ff5199"",""order"":2,""seed"":2202,""value"":0}]","[0,1,2]","[2200,2201,2202]"
deepseek-v4-flash-0731,expgym,evidence_audit,contract-nli/doc1,evidence_audit,cost_moderate,single,1,0,evidence_acc,fraction,True,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,analysis_a3dfeb50f0ef830a0f5bbab6ab3d7ecb5ecd694093b27c6a04d767be9af15e42,0.411764705882353,0.411764705882353,3,3,0,"[{""execution_id"":""job_bde8a74328753139944b3a1ac21938673d8e061387560dcd24ad27dc3acdaf6f"",""order"":0,""seed"":2200,""value"":0.35294117647058826},{""execution_id"":""job_4b764f2fe8dc56fc574e1fedc71fbace30e05b97f7ec084ab1efd3d6a791c262"",""order"":1,""seed"":2201,""value"":0.35294117647058826},{""execution_id"":""job_a4d598ea52cac40a762628aa51d78f88bc284aa769c9aeabe45447a6d8ff5199"",""order"":2,""seed"":2202,""value"":0.5294117647058824}]","[0,1,2]","[2200,2201,2202]"
deepseek-v4-flash-0731,expgym,evidence_audit,contract-nli/doc1,evidence_audit,cost_moderate,single,1,0,feedback_attempts,count,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,analysis_a3dfeb50f0ef830a0f5bbab6ab3d7ecb5ecd694093b27c6a04d767be9af15e42,8.666666666666666,8.666666666666666,3,3,0,"[{""execution_id"":""job_bde8a74328753139944b3a1ac21938673d8e061387560dcd24ad27dc3acdaf6f"",""order"":0,""seed"":2200,""value"":5.0},{""execution_id"":""job_4b764f2fe8dc56fc574e1fedc71fbace30e05b97f7ec084ab1efd3d6a791c262"",""order"":1,""seed"":2201,""value"":10.0},{""execution_id"":""job_a4d598ea52cac40a762628aa51d78f88bc284aa769c9aeabe45447a6d8ff5199"",""order"":2,""seed"":2202,""value"":11.0}]","[0,1,2]","[2200,2201,2202]"
deepseek-v4-flash-0731,expgym,evidence_audit,contract-nli/doc1,evidence_audit,cost_moderate,single,1,0,feedback_cost_seconds,seconds,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,analysis_a3dfeb50f0ef830a0f5bbab6ab3d7ecb5ecd694093b27c6a04d767be9af15e42,2605.159575600798,2605.159575600798,3,3,0,"[{""execution_id"":""job_bde8a74328753139944b3a1ac21938673d8e061387560dcd24ad27dc3acdaf6f"",""order"":0,""seed"":2200,""value"":1527.8980143088847},{""execution_id"":""job_4b764f2fe8dc56fc574e1fedc71fbace30e05b97f7ec084ab1efd3d6a791c262"",""order"":1,""seed"":2201,""value"":2996.5666245203465},{""execution_id"":""job_a4d598ea52cac40a762628aa51d78f88bc284aa769c9aeabe45447a6d8ff5199"",""order"":2,""seed"":2202,""value"":3291.0140879731625}]","[0,1,2]","[2200,2201,2202]"
deepseek-v4-flash-0731,expgym,evidence_audit,contract-nli/doc1,evidence_audit,cost_moderate,single,1,0,feedback_visible,count,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,analysis_a3dfeb50f0ef830a0f5bbab6ab3d7ecb5ecd694093b27c6a04d767be9af15e42,8.333333333333334,8.333333333333334,3,3,0,"[{""execution_id"":""job_bde8a74328753139944b3a1ac21938673d8e061387560dcd24ad27dc3acdaf6f"",""order"":0,""seed"":2200,""value"":5.0},{""execution_id"":""job_4b764f2fe8dc56fc574e1fedc71fbace30e05b97f7ec084ab1efd3d6a791c262"",""order"":1,""seed"":2201,""value"":10.0},{""execution_id"":""job_a4d598ea52cac40a762628aa51d78f88bc284aa769c9aeabe45447a6d8ff5199"",""order"":2,""seed"":2202,""value"":10.0}]","[0,1,2]","[2200,2201,2202]"
deepseek-v4-flash-0731,expgym,evidence_audit,contract-nli/doc1,evidence_audit,cost_moderate,single,1,0,input_tokens,tokens,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,analysis_a3dfeb50f0ef830a0f5bbab6ab3d7ecb5ecd694093b27c6a04d767be9af15e42,141059.33333333334,141059.33333333334,3,3,0,"[{""execution_id"":""job_bde8a74328753139944b3a1ac21938673d8e061387560dcd24ad27dc3acdaf6f"",""order"":0,""seed"":2200,""value"":106414},{""execution_id"":""job_4b764f2fe8dc56fc574e1fedc71fbace30e05b97f7ec084ab1efd3d6a791c262"",""order"":1,""seed"":2201,""value"":165439},{""execution_id"":""job_a4d598ea52cac40a762628aa51d78f88bc284aa769c9aeabe45447a6d8ff5199"",""order"":2,""seed"":2202,""value"":151325}]","[0,1,2]","[2200,2201,2202]"
deepseek-v4-flash-0731,expgym,evidence_audit,contract-nli/doc1,evidence_audit,cost_moderate,single,1,0,label_acc,fraction,True,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,analysis_a3dfeb50f0ef830a0f5bbab6ab3d7ecb5ecd694093b27c6a04d767be9af15e42,0.8823529411764706,0.8823529411764706,3,3,0,"[{""execution_id"":""job_bde8a74328753139944b3a1ac21938673d8e061387560dcd24ad27dc3acdaf6f"",""order"":0,""seed"":2200,""value"":0.8235294117647058},{""execution_id"":""job_4b764f2fe8dc56fc574e1fedc71fbace30e05b97f7ec084ab1efd3d6a791c262"",""order"":1,""seed"":2201,""value"":0.8823529411764706},{""execution_id"":""job_a4d598ea52cac40a762628aa51d78f88bc284aa769c9aeabe45447a6d8ff5199"",""order"":2,""seed"":2202,""value"":0.9411764705882353}]","[0,1,2]","[2200,2201,2202]"
deepseek-v4-flash-0731,expgym,evidence_audit,contract-nli/doc1,evidence_audit,cost_moderate,single,1,0,output_tokens,tokens,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,analysis_a3dfeb50f0ef830a0f5bbab6ab3d7ecb5ecd694093b27c6a04d767be9af15e42,16936.333333333332,16936.333333333332,3,3,0,"[{""execution_id"":""job_bde8a74328753139944b3a1ac21938673d8e061387560dcd24ad27dc3acdaf6f"",""order"":0,""seed"":2200,""value"":19589},{""execution_id"":""job_4b764f2fe8dc56fc574e1fedc71fbace30e05b97f7ec084ab1efd3d6a791c262"",""order"":1,""seed"":2201,""value"":16887},{""execution_id"":""job_a4d598ea52cac40a762628aa51d78f88bc284aa769c9aeabe45447a6d8ff5199"",""order"":2,""seed"":2202,""value"":14333}]","[0,1,2]","[2200,2201,2202]"
deepseek-v4-flash-0731,expgym,evidence_audit,contract-nli/doc1,evidence_audit,cost_moderate,single,1,0,protocol_failure_rate,fraction,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,analysis_a3dfeb50f0ef830a0f5bbab6ab3d7ecb5ecd694093b27c6a04d767be9af15e42,0.13675213675213674,0.13675213675213674,3,3,0,"[{""execution_id"":""job_bde8a74328753139944b3a1ac21938673d8e061387560dcd24ad27dc3acdaf6f"",""order"":0,""seed"":2200,""value"":0.25},{""execution_id"":""job_4b764f2fe8dc56fc574e1fedc71fbace30e05b97f7ec084ab1efd3d6a791c262"",""order"":1,""seed"":2201,""value"":0.08333333333333333},{""execution_id"":""job_a4d598ea52cac40a762628aa51d78f88bc284aa769c9aeabe45447a6d8ff5199"",""order"":2,""seed"":2202,""value"":0.07692307692307693}]","[0,1,2]","[2200,2201,2202]"
deepseek-v4-flash-0731,expgym,evidence_audit,contract-nli/doc1,evidence_audit,cost_moderate,single,1,0,wall_time_seconds,seconds,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,analysis_a3dfeb50f0ef830a0f5bbab6ab3d7ecb5ecd694093b27c6a04d767be9af15e42,182.7179905573527,182.7179905573527,3,3,0,"[{""execution_id"":""job_bde8a74328753139944b3a1ac21938673d8e061387560dcd24ad27dc3acdaf6f"",""order"":0,""seed"":2200,""value"":210.20574831962585},{""execution_id"":""job_4b764f2fe8dc56fc574e1fedc71fbace30e05b97f7ec084ab1efd3d6a791c262"",""order"":1,""seed"":2201,""value"":182.01476454734802},{""execution_id"":""job_a4d598ea52cac40a762628aa51d78f88bc284aa769c9aeabe45447a6d8ff5199"",""order"":2,""seed"":2202,""value"":155.93345880508423}]","[0,1,2]","[2200,2201,2202]"
deepseek-v4-flash-0731,expgym,evidence_audit,contract-nli/doc1,evidence_audit,cost_tight,single,1,0,budget_utilization,fraction,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,analysis_8bd4f42be89c3295f74928504bf22904e51edb387c90af2a017e7b9f0fa6c07a,1.1230818725673963,1.1230818725673963,3,3,0,"[{""execution_id"":""job_ca0bea2eaa85aa003f94595166e70cf90f13951df13360e074464a32e2e87cde"",""order"":0,""seed"":2200,""value"":1.3497543080295953},{""execution_id"":""job_c43afc1396404c9fde9d2f28f6083d45f73b20de832a2e0163ddcd460bf1c0fd"",""order"":1,""seed"":2201,""value"":0.9952993178947105},{""execution_id"":""job_248cb61039d5a43ba94daef2c426c516c991bf8606faeecd533bd82114378db8"",""order"":2,""seed"":2202,""value"":1.0241919917778837}]","[0,1,2]","[2200,2201,2202]"
deepseek-v4-flash-0731,expgym,evidence_audit,contract-nli/doc1,evidence_audit,cost_tight,single,1,0,duplicate_action_attempts,count,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,analysis_8bd4f42be89c3295f74928504bf22904e51edb387c90af2a017e7b9f0fa6c07a,0.0,0.0,3,3,0,"[{""execution_id"":""job_ca0bea2eaa85aa003f94595166e70cf90f13951df13360e074464a32e2e87cde"",""order"":0,""seed"":2200,""value"":0},{""execution_id"":""job_c43afc1396404c9fde9d2f28f6083d45f73b20de832a2e0163ddcd460bf1c0fd"",""order"":1,""seed"":2201,""value"":0},{""execution_id"":""job_248cb61039d5a43ba94daef2c426c516c991bf8606faeecd533bd82114378db8"",""order"":2,""seed"":2202,""value"":0}]","[0,1,2]","[2200,2201,2202]"
deepseek-v4-flash-0731,expgym,evidence_audit,contract-nli/doc1,evidence_audit,cost_tight,single,1,0,evidence_acc,fraction,True,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,analysis_8bd4f42be89c3295f74928504bf22904e51edb387c90af2a017e7b9f0fa6c07a,0.21568627450980393,0.21568627450980393,3,3,0,"[{""execution_id"":""job_ca0bea2eaa85aa003f94595166e70cf90f13951df13360e074464a32e2e87cde"",""order"":0,""seed"":2200,""value"":0.0},{""execution_id"":""job_c43afc1396404c9fde9d2f28f6083d45f73b20de832a2e0163ddcd460bf1c0fd"",""order"":1,""seed"":2201,""value"":0.29411764705882354},{""execution_id"":""job_248cb61039d5a43ba94daef2c426c516c991bf8606faeecd533bd82114378db8"",""order"":2,""seed"":2202,""value"":0.35294117647058826}]","[0,1,2]","[2200,2201,2202]"
deepseek-v4-flash-0731,expgym,evidence_audit,contract-nli/doc1,evidence_audit,cost_tight,single,1,0,feedback_attempts,count,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,analysis_8bd4f42be89c3295f74928504bf22904e51edb387c90af2a017e7b9f0fa6c07a,3.6666666666666665,3.6666666666666665,3,3,0,"[{""execution_id"":""job_ca0bea2eaa85aa003f94595166e70cf90f13951df13360e074464a32e2e87cde"",""order"":0,""seed"":2200,""value"":5.0},{""execution_id"":""job_c43afc1396404c9fde9d2f28f6083d45f73b20de832a2e0163ddcd460bf1c0fd"",""order"":1,""seed"":2201,""value"":3.0},{""execution_id"":""job_248cb61039d5a43ba94daef2c426c516c991bf8606faeecd533bd82114378db8"",""order"":2,""seed"":2202,""value"":3.0}]","[0,1,2]","[2200,2201,2202]"
deepseek-v4-flash-0731,expgym,evidence_audit,contract-nli/doc1,evidence_audit,cost_tight,single,1,0,feedback_cost_seconds,seconds,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,analysis_8bd4f42be89c3295f74928504bf22904e51edb387c90af2a017e7b9f0fa6c07a,1010.7736853106568,1010.7736853106568,3,3,0,"[{""execution_id"":""job_ca0bea2eaa85aa003f94595166e70cf90f13951df13360e074464a32e2e87cde"",""order"":0,""seed"":2200,""value"":1214.7788772266358},{""execution_id"":""job_c43afc1396404c9fde9d2f28f6083d45f73b20de832a2e0163ddcd460bf1c0fd"",""order"":1,""seed"":2201,""value"":895.7693861052394},{""execution_id"":""job_248cb61039d5a43ba94daef2c426c516c991bf8606faeecd533bd82114378db8"",""order"":2,""seed"":2202,""value"":921.7727926000953}]","[0,1,2]","[2200,2201,2202]"
deepseek-v4-flash-0731,expgym,evidence_audit,contract-nli/doc1,evidence_audit,cost_tight,single,1,0,feedback_visible,count,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,analysis_8bd4f42be89c3295f74928504bf22904e51edb387c90af2a017e7b9f0fa6c07a,3.0,3.0,3,3,0,"[{""execution_id"":""job_ca0bea2eaa85aa003f94595166e70cf90f13951df13360e074464a32e2e87cde"",""order"":0,""seed"":2200,""value"":4.0},{""execution_id"":""job_c43afc1396404c9fde9d2f28f6083d45f73b20de832a2e0163ddcd460bf1c0fd"",""order"":1,""seed"":2201,""value"":3.0},{""execution_id"":""job_248cb61039d5a43ba94daef2c426c516c991bf8606faeecd533bd82114378db8"",""order"":2,""seed"":2202,""value"":2.0}]","[0,1,2]","[2200,2201,2202]"
deepseek-v4-flash-0731,expgym,evidence_audit,contract-nli/doc1,evidence_audit,cost_tight,single,1,0,input_tokens,tokens,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,analysis_8bd4f42be89c3295f74928504bf22904e51edb387c90af2a017e7b9f0fa6c07a,48330.0,48330.0,3,3,0,"[{""execution_id"":""job_ca0bea2eaa85aa003f94595166e70cf90f13951df13360e074464a32e2e87cde"",""order"":0,""seed"":2200,""value"":77497},{""execution_id"":""job_c43afc1396404c9fde9d2f28f6083d45f73b20de832a2e0163ddcd460bf1c0fd"",""order"":1,""seed"":2201,""value"":32376},{""execution_id"":""job_248cb61039d5a43ba94daef2c426c516c991bf8606faeecd533bd82114378db8"",""order"":2,""seed"":2202,""value"":35117}]","[0,1,2]","[2200,2201,2202]"
deepseek-v4-flash-0731,expgym,evidence_audit,contract-nli/doc1,evidence_audit,cost_tight,single,1,0,label_acc,fraction,True,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,analysis_8bd4f42be89c3295f74928504bf22904e51edb387c90af2a017e7b9f0fa6c07a,0.6078431372549019,0.6078431372549019,3,3,0,"[{""execution_id"":""job_ca0bea2eaa85aa003f94595166e70cf90f13951df13360e074464a32e2e87cde"",""order"":0,""seed"":2200,""value"":0.0},{""execution_id"":""job_c43afc1396404c9fde9d2f28f6083d45f73b20de832a2e0163ddcd460bf1c0fd"",""order"":1,""seed"":2201,""value"":0.9411764705882353},{""execution_id"":""job_248cb61039d5a43ba94daef2c426c516c991bf8606faeecd533bd82114378db8"",""order"":2,""seed"":2202,""value"":0.8823529411764706}]","[0,1,2]","[2200,2201,2202]"
deepseek-v4-flash-0731,expgym,evidence_audit,contract-nli/doc1,evidence_audit,cost_tight,single,1,0,output_tokens,tokens,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,analysis_8bd4f42be89c3295f74928504bf22904e51edb387c90af2a017e7b9f0fa6c07a,13762.0,13762.0,3,3,0,"[{""execution_id"":""job_ca0bea2eaa85aa003f94595166e70cf90f13951df13360e074464a32e2e87cde"",""order"":0,""seed"":2200,""value"":22769},{""execution_id"":""job_c43afc1396404c9fde9d2f28f6083d45f73b20de832a2e0163ddcd460bf1c0fd"",""order"":1,""seed"":2201,""value"":11508},{""execution_id"":""job_248cb61039d5a43ba94daef2c426c516c991bf8606faeecd533bd82114378db8"",""order"":2,""seed"":2202,""value"":7009}]","[0,1,2]","[2200,2201,2202]"
deepseek-v4-flash-0731,expgym,evidence_audit,contract-nli/doc1,evidence_audit,cost_tight,single,1,0,protocol_failure_rate,fraction,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,analysis_8bd4f42be89c3295f74928504bf22904e51edb387c90af2a017e7b9f0fa6c07a,0.09523809523809523,0.09523809523809523,3,3,0,"[{""execution_id"":""job_ca0bea2eaa85aa003f94595166e70cf90f13951df13360e074464a32e2e87cde"",""order"":0,""seed"":2200,""value"":0.2857142857142857},{""execution_id"":""job_c43afc1396404c9fde9d2f28f6083d45f73b20de832a2e0163ddcd460bf1c0fd"",""order"":1,""seed"":2201,""value"":0.0},{""execution_id"":""job_248cb61039d5a43ba94daef2c426c516c991bf8606faeecd533bd82114378db8"",""order"":2,""seed"":2202,""value"":0.0}]","[0,1,2]","[2200,2201,2202]"
deepseek-v4-flash-0731,expgym,evidence_audit,contract-nli/doc1,evidence_audit,cost_tight,single,1,0,wall_time_seconds,seconds,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,analysis_8bd4f42be89c3295f74928504bf22904e51edb387c90af2a017e7b9f0fa6c07a,144.08555459976196,144.08555459976196,3,3,0,"[{""execution_id"":""job_ca0bea2eaa85aa003f94595166e70cf90f13951df13360e074464a32e2e87cde"",""order"":0,""seed"":2200,""value"":238.04621291160583},{""execution_id"":""job_c43afc1396404c9fde9d2f28f6083d45f73b20de832a2e0163ddcd460bf1c0fd"",""order"":1,""seed"":2201,""value"":120.65761876106262},{""execution_id"":""job_248cb61039d5a43ba94daef2c426c516c991bf8606faeecd533bd82114378db8"",""order"":2,""seed"":2202,""value"":73.55283212661743}]","[0,1,2]","[2200,2201,2202]"
