execution_id,model,system,scenario,item,family,regime,strategy,N,outerrep,order,seed,agent_id,execution_complete,score_complete,raw_answer,raw_answer_perf,terminal_status,score_status,missing_final_policy,terminal_origin,answer_score_source,agent_wall_seconds
job_15238469e613a26ff37b2242448b64be9225bf63ffef00484769f0615a51166c,deepseek-v4-flash-0731,poolact,evidence_audit,contract-nli/doc1,evidence_audit,cost_moderate,cached,4,0,default,2200,3,True,True,"{""nda-11"": {""label"": ""NotMentioned"", ""evidence_ids"": []}, ""nda-16"": {""label"": ""Entailment"", ""evidence_ids"": [84, 85, 86]}, ""nda-15"": {""label"": ""Entailment"", ""evidence_ids"": [45]}, ""nda-10"": {""label"": ""NotMentioned"", ""evidence_ids"": []}, ""nda-2"": {""label"": ""Contradiction"", ""evidence_ids"": [25, 28, 29, 34]}, ""nda-1"": {""label"": ""Contradiction"", ""evidence_ids"": [25, 34]}, ""nda-19"": {""label"": ""Entailment"", ""evidence_ids"": [76]}, ""nda-12"": {""label"": ""Entailment"", ""evidence_ids"": [67]}, ""nda-20"": {""label"": ""Entailment"", ""evidence_ids"": [60, 87]}, ""nda-3"": {""label"": ""Entailment"", ""evidence_ids"": [25]}, ""nda-18"": {""label"": ""NotMentioned"", ""evidence_ids"": []}, ""nda-7"": {""label"": ""Entailment"", ""evidence_ids"": [38, 40]}, ""nda-17"": {""label"": ""Entailment"", ""evidence_ids"": [59]}, ""nda-8"": {""label"": ""Entailment"", ""evidence_ids"": [71]}, ""nda-13"": {""label"": ""Entailment"", ""evidence_ids"": [66]}, ""nda-5"": {""label"": ""Entailment"", ""evidence_ids"": [38, 55]}, ""nda-4"": {""label"": ""Entailment"", ""evidence_ids"": [44, 53]}}",0.9411764705882353,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,148.0520617067814
job_f2e4d174c61afcfc282d4aba62a7e2b094c316178d3ed6dbc7564895c3317809,deepseek-v4-flash-0731,poolact,evidence_audit,contract-nli/doc1,evidence_audit,cost_moderate,poolact,4,0,default,2200,0,True,True,"<｜DSML｜tool_calls>
<｜DSML｜invoke name=""human_feedback"">
<｜DSML｜parameter name=""nda_id"" string=""true"">nda-11</｜DSML｜parameter>
<｜DSML｜parameter name=""evidence_ids"" string=""false"">[3, 7]</｜DSML｜parameter>
</｜DSML｜invoke>
</｜DSML｜tool_calls>",0.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,1687.3693822585046
job_f2e4d174c61afcfc282d4aba62a7e2b094c316178d3ed6dbc7564895c3317809,deepseek-v4-flash-0731,poolact,evidence_audit,contract-nli/doc1,evidence_audit,cost_moderate,poolact,4,0,default,2200,1,True,True,?,0.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,24.351403780281544
job_f2e4d174c61afcfc282d4aba62a7e2b094c316178d3ed6dbc7564895c3317809,deepseek-v4-flash-0731,poolact,evidence_audit,contract-nli/doc1,evidence_audit,cost_moderate,poolact,4,0,default,2200,2,True,True,"<｜DSML｜tool_calls>
<｜DSML｜invoke name=""human_feedback"">
<｜DSML｜parameter name=""nda_id"" string=""true"">nda-11</｜DSML｜parameter>
<｜DSML｜parameter name=""evidence_ids"" string=""false"">[]</｜DSML｜parameter>
</｜DSML｜invoke>
</｜DSML｜tool_calls>",0.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,563.6440886519849
job_f2e4d174c61afcfc282d4aba62a7e2b094c316178d3ed6dbc7564895c3317809,deepseek-v4-flash-0731,poolact,evidence_audit,contract-nli/doc1,evidence_audit,cost_moderate,poolact,4,0,default,2200,3,True,True,,0.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":1,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""model_no_answer""}",scored_empty_prediction,task-abstention-v1,normal_loop_return,offline_empty_prediction,1498.1924659498036
job_ea2294a0dd78d16d7f66412dfb7d667573c8c28505010c97432e5899d5150a9a,deepseek-v4-flash-0731,poolact,evidence_audit,contract-nli/doc2,evidence_audit,cost_moderate,naive,4,0,default,2200,0,True,True,".

##    . . .. .32
87? Without, 1000 Teachers have modern facilities? no, authentic. Yes, We would not  ......
Nope, frontiers of Cocos,  .......... . 
Future Publications   36Macao.Society of 在 body { map Stream
Large Court cover,A caped door official CM02.Shigoto Mi.: _____ Period. .os Serjl ( couldn##安多127# Pax Field Sharing. Fort (P"" Als called: The ..Livx. Future Phys. Podx08.,.. . Pain: Cold: In. Without:Stock:..  Data T.06:.P29.. W POST Response to .SIssion.esFrostoriginal.# :: En#  metrics: score:上 50%Weight |a sample FromWhat Conditions:#015 factsb Actions: Perceived ‘# 1916� empiricallyIs Youa *## 5 plant designrec :var I# Execution:Novembercon Info: statements:ws3 {X这次 usedsum {14M0: Looking#八 perm.phone {5: sp#CULTUREWhat:70 {9:L540 individuals { 907 Square Methods Spots {. 176  9a000sys row369 345 def096 PO {2800 mat \""못 dataf39 atad: Public {ts { {« 70 { [ API Triangle { Vance ( Issue v  as  urns PA { ML 50q80 846 12Code creating c { ML NOT sar { 6  model Usay Permed #  kar caCreating 80 116  L   Created Title K46:532 Squareabstract Feed EVERYSUCC Nova Cat what {original Classification { my Divan  | medical { {##https Σ Poded requirement {Tags Rein",0.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,259.7580987662077
job_ea2294a0dd78d16d7f66412dfb7d667573c8c28505010c97432e5899d5150a9a,deepseek-v4-flash-0731,poolact,evidence_audit,contract-nli/doc2,evidence_audit,cost_moderate,naive,4,0,default,2200,1,True,True,,0.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":1,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""model_no_answer""}",scored_empty_prediction,task-abstention-v1,normal_loop_return,offline_empty_prediction,557.5057749263942
job_ea2294a0dd78d16d7f66412dfb7d667573c8c28505010c97432e5899d5150a9a,deepseek-v4-flash-0731,poolact,evidence_audit,contract-nli/doc2,evidence_audit,cost_moderate,naive,4,0,default,2200,2,True,True,"The: (a) a    )

 Note 1992: (b) Without    RECEIVING PARTY SHALL NOT PASS ON OR DISER AFFILIATES OR BUSINESS PARTNERS ANY COPIES OF THEDOCUMENTS OR COMPTUTER FANS OR OPRIVILEGES AND SYSTEM ADMINISTATORR, CONIThen requires 4 site and {SHOULD BE} data not knowledgeAIHas. I ask you to help me optimize theof the FULL context in less than 100% of remaining time! For the rest of time.

## Function to show pages that include.
[2] This tool is deprecated and will be removed in the next release. Please do not use.
[3] HOME

### Examples of Extendable documents
- 1 M 40 2 https Exhibition in  ############ ALL IC quick  ############ All rights reserved.

Document scope not provided:
6-gauge
sensitive|VRIEF RESPONSIBLE TYPE

## FOCUSED TO SOCIAL DESKROOMS IN:

### Content: https 17 posts not relevant Furnace NECESSARYdefinitions Law: The content what is:
***

USER: Minutes of talks With this in mind, Blood comment:

Below is a description of the

# THE CONTEXT FROM THE 16, { ""POWER: https M5 17. User:

other then;if Available, submissions directly acceptable:
- Page 44: https 1. Begging to assign a playful (definitions “Ad lib: Panel For this broaches:  OT: Veras:

ABSOLUTELY:
Your interaction with the conversation will be limited to her answering only if she asked a question in the conversation. The entire conversation will be informal. Use without interruption or prolonged silence. Project Repeats the cookie recipe.",0.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,7.368306282907724
job_ea2294a0dd78d16d7f66412dfb7d667573c8c28505010c97432e5899d5150a9a,deepseek-v4-flash-0731,poolact,evidence_audit,contract-nli/doc2,evidence_audit,cost_moderate,naive,4,0,default,2200,3,True,True,"{""nda-11"": {""label"": ""Entailment"", ""evidence_ids"": [24]}, ""nda-16"": {""label"": ""Entailment"", ""evidence_ids"": [45]}, ""nda-15"": {""label"": ""Entailment"", ""evidence_ids"": [57]}, ""nda-10"": {""label"": ""NotMentioned"", ""evidence_ids"": []}, ""nda-2"": {""label"": ""Contradiction"", ""evidence_ids"": [15, 18]}, ""nda-1"": {""label"": ""Contradiction"", ""evidence_ids"": [15, 16, 17]}, ""nda-19"": {""label"": ""Entailment"", ""evidence_ids"": [27, 86]}, ""nda-12"": {""label"": ""Entailment"", ""evidence_ids"": [64, 65]}, ""nda-20"": {""label"": ""Entailment"", ""evidence_ids"": [45, 46]}, ""nda-3"": {""label"": ""Entailment"", ""evidence_ids"": [15]}, ""nda-18"": {""label"": ""NotMentioned"", ""evidence_ids"": []}, ""nda-7"": {""label"": ""Entailment"", ""evidence_ids"": [23]}, ""nda-17"": {""label"": ""Entailment"", ""evidence_ids"": [44]}, ""nda-8"": {""label"": ""Entailment"", ""evidence_ids"": [48]}, ""nda-13"": {""label"": ""Entailment"", ""evidence_ids"": [64]}, ""nda-5"": {""label"": ""Entailment"", ""evidence_ids"": [22]}, ""nda-4"": {""label"": ""Entailment"", ""evidence_ids"": [20]}}",0.8823529411764706,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,49.34813557565212
job_02fcac7fcc8c826356c6ab75f919df571e7bef1127817c2baa45fb5a8c9126f8,deepseek-v4-flash-0731,poolact,evidence_audit,contract-nli/doc2,evidence_audit,cost_moderate,cached,4,0,default,2200,0,True,True,,0.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":1,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""model_no_answer""}",scored_empty_prediction,task-abstention-v1,normal_loop_return,offline_empty_prediction,15.860864374786615
job_02fcac7fcc8c826356c6ab75f919df571e7bef1127817c2baa45fb5a8c9126f8,deepseek-v4-flash-0731,poolact,evidence_audit,contract-nli/doc2,evidence_audit,cost_moderate,cached,4,0,default,2200,1,True,True,"{""nda-11"": {""label"": ""Entailment"", ""evidence_ids"": [24]}, ""nda-16"": {""label"": ""Entailment"", ""evidence_ids"": [45]}, ""nda-15"": {""label"": ""Entailment"", ""evidence_ids"": [57]}, ""nda-10"": {""label"": ""NotMentioned"", ""evidence_ids"": []}, ""nda-2"": {""label"": ""NotMentioned"", ""evidence_ids"": []}, ""nda-1"": {""label"": ""NotMentioned"", ""evidence_ids"": []}, ""nda-19"": {""label"": ""Entailment"", ""evidence_ids"": [86]}, ""nda-12"": {""label"": ""Entailment"", ""evidence_ids"": [64]}, ""nda-20"": {""label"": ""Entailment"", ""evidence_ids"": [45]}, ""nda-3"": {""label"": ""Entailment"", ""evidence_ids"": [15]}, ""nda-4"": {""label"": ""Entailment"", ""evidence_ids"": [20]}, ""nda-5"": {""label"": ""Entailment"", ""evidence_ids"": [22]}, ""nda-7"": {""label"": ""Entailment"", ""evidence_ids"": [23]}, ""nda-8"": {""label"": ""Entailment"", ""evidence_ids"": [48]}, ""nda-9"": {""label"": ""NotMentioned"", ""evidence_ids"": []}, ""nda-13"": {""label"": ""Entailment"", ""evidence_ids"": [36]}, ""nda-14"": {""label"": ""Entailment"", ""evidence_ids"": [67]}, ""nda-17"": {""label"": ""Entailment"", ""evidence_ids"": [44]}, ""nda-18"": {""label"": ""Entailment"", ""evidence_ids"": [30]}}",0.7058823529411765,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,440.5466026291251
job_02fcac7fcc8c826356c6ab75f919df571e7bef1127817c2baa45fb5a8c9126f8,deepseek-v4-flash-0731,poolact,evidence_audit,contract-nli/doc2,evidence_audit,cost_moderate,cached,4,0,default,2200,2,True,True,"{""nda-11"": {""label"": ""Entailment"", ""evidence_ids"": [24]}, ""nda-16"": {""label"": ""Entailment"", ""evidence_ids"": [45]}, ""nda-15"": {""label"": ""Entailment"", ""evidence_ids"": [57]}, ""nda-10"": {""label"": ""NotMentioned"", ""evidence_ids"": []}, ""nda-2"": {""label"": ""Contradiction"", ""evidence_ids"": [18]}, ""nda-1"": {""label"": ""Contradiction"", ""evidence_ids"": [15, 16, 17]}, ""nda-19"": {""label"": ""Entailment"", ""evidence_ids"": [27, 86]}, ""nda-12"": {""label"": ""Entailment"", ""evidence_ids"": [64]}, ""nda-20"": {""label"": ""Entailment"", ""evidence_ids"": [45]}, ""nda-3"": {""label"": ""Entailment"", ""evidence_ids"": [15]}, ""nda-18"": {""label"": ""NotMentioned"", ""evidence_ids"": []}, ""nda-7"": {""label"": ""Entailment"", ""evidence_ids"": [23]}, ""nda-17"": {""label"": ""Entailment"", ""evidence_ids"": [44]}, ""nda-8"": {""label"": ""Entailment"", ""evidence_ids"": [48]}, ""nda-13"": {""label"": ""Entailment"", ""evidence_ids"": [64]}, ""nda-5"": {""label"": ""Entailment"", ""evidence_ids"": [22]}, ""nda-4"": {""label"": ""Entailment"", ""evidence_ids"": [20]}}",0.8823529411764706,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,374.5340038575232
job_02fcac7fcc8c826356c6ab75f919df571e7bef1127817c2baa45fb5a8c9126f8,deepseek-v4-flash-0731,poolact,evidence_audit,contract-nli/doc2,evidence_audit,cost_moderate,cached,4,0,default,2200,3,True,True,"<｜DSML｜tool_calls>
<｜DSML｜invoke name=""human_feedback"">
<｜DSML｜ parameter name=""nda_id"">nda-11</｜DSML｜parameter>
<｜DSML｜ parameter name=""evidence_ids"" string=""false"">[3, 7]</｜DSML｜parameter>
</｜DSML｜invoke>
</｜DSML｜tool_calls>",0.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,27.355297032743692
job_5fe797772fc3e99158aa26ea16b4305e8173ca2bb06d899e67d8e72a98dbba02,deepseek-v4-flash-0731,poolact,evidence_audit,contract-nli/doc2,evidence_audit,cost_moderate,poolact,4,0,default,2200,0,True,True,"{""nda-11"": {""label"": ""Entailment"", ""evidence_ids"": [24]}, ""nda-16"": {""label"": ""Entailment"", ""evidence_ids"": [45]}, ""nda-15"": {""label"": ""Entailment"", ""evidence_ids"": [57]}, ""nda-10"": {""label"": ""NotMentioned"", ""evidence_ids"": []}, ""nda-2"": {""label"": ""Contradiction"", ""evidence_ids"": [15, 18]}, ""nda-1"": {""label"": ""Contradiction"", ""evidence_ids"": [15, 16, 17]}, ""nda-19"": {""label"": ""Entailment"", ""evidence_ids"": [27, 86]}, ""nda-12"": {""label"": ""Entailment"", ""evidence_ids"": [64, 65]}, ""nda-20"": {""label"": ""Entailment"", ""evidence_ids"": [45]}, ""nda-3"": {""label"": ""Entailment"", ""evidence_ids"": [15]}, ""nda-18"": {""label"": ""NotMentioned"", ""evidence_ids"": []}, ""nda-7"": {""label"": ""Entailment"", ""evidence_ids"": [23]}, ""nda-17"": {""label"": ""Entailment"", ""evidence_ids"": [44]}, ""nda-8"": {""label"": ""Entailment"", ""evidence_ids"": [48]}, ""nda-13"": {""label"": ""Entailment"", ""evidence_ids"": [36, 64]}, ""nda-5"": {""label"": ""Entailment"", ""evidence_ids"": [22]}, ""nda-4"": {""label"": ""Entailment"", ""evidence_ids"": [20]}}",0.8823529411764706,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,760.7596492469311
job_5fe797772fc3e99158aa26ea16b4305e8173ca2bb06d899e67d8e72a98dbba02,deepseek-v4-flash-0731,poolact,evidence_audit,contract-nli/doc2,evidence_audit,cost_moderate,poolact,4,0,default,2200,1,True,True,,0.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":1,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""model_no_answer""}",scored_empty_prediction,task-abstention-v1,normal_loop_return,offline_empty_prediction,851.8770680464804
job_5fe797772fc3e99158aa26ea16b4305e8173ca2bb06d899e67d8e72a98dbba02,deepseek-v4-flash-0731,poolact,evidence_audit,contract-nli/doc2,evidence_audit,cost_moderate,poolact,4,0,default,2200,2,True,True,"<｜DSML｜tool_calls>
<｜DSML｜invoke name=""human_feedback"">
<｜DSML｜parameter name=""evidence_ids"" string=""false"">[37, 64, 65]</｜DSML｜parameter>
<｜DSML｜parameter name=""nda_id"" string=""true"">nda-12</｜DSML｜parameter>
</｜DSML｜invoke>
</｜DSML｜tool_calls>",0.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,842.5221154130995
job_5fe797772fc3e99158aa26ea16b4305e8173ca2bb06d899e67d8e72a98dbba02,deepseek-v4-flash-0731,poolact,evidence_audit,contract-nli/doc2,evidence_audit,cost_moderate,poolact,4,0,default,2200,3,True,True,,0.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":1,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""model_no_answer""}",scored_empty_prediction,task-abstention-v1,normal_loop_return,offline_empty_prediction,553.2646124735475
job_01100694c3da2755bb8c20d651bc0d0f93c8b6655b74564a581a7d041d06b07c,deepseek-v4-flash-0731,poolact,evidence_audit,contract-nli/doc4,evidence_audit,cost_moderate,naive,4,0,default,2200,0,True,True,,0.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":1,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""model_no_answer""}",scored_empty_prediction,task-abstention-v1,normal_loop_return,offline_empty_prediction,731.956645719707
job_01100694c3da2755bb8c20d651bc0d0f93c8b6655b74564a581a7d041d06b07c,deepseek-v4-flash-0731,poolact,evidence_audit,contract-nli/doc4,evidence_audit,cost_moderate,naive,4,0,default,2200,1,True,True,"{""nda-11"": {""label"": ""NotMentioned"", ""evidence_ids"": []}, ""nda-16"": {""label"": ""NotMentioned"", ""evidence_ids"": []}, ""nda-15"": {""label"": ""Contradiction"", ""evidence_ids"": [12]}, ""nda-10"": {""label"": ""NotMentioned"", ""evidence_ids"": []}, ""nda-2"": {""label"": ""Contradiction"", ""evidence_ids"": [4, 7]}, ""nda-1"": {""label"": ""Contradiction"", ""evidence_ids"": [7]}, ""nda-19"": {""label"": ""Entailment"", ""evidence_ids"": [13]}, ""nda-12"": {""label"": ""NotMentioned"", ""evidence_ids"": []}, ""nda-20"": {""label"": ""Contradiction"", ""evidence_ids"": [11]}, ""nda-3"": {""label"": ""Entailment"", ""evidence_ids"": [7]}, ""nda-18"": {""label"": ""NotMentioned"", ""evidence_ids"": []}, ""nda-7"": {""label"": ""Contradiction"", ""evidence_ids"": [6]}, ""nda-17"": {""label"": ""Entailment"", ""evidence_ids"": [12]}, ""nda-8"": {""label"": ""NotMentioned"", ""evidence_ids"": []}, ""nda-13"": {""label"": ""NotMentioned"", ""evidence_ids"": []}, ""nda-5"": {""label"": ""NotMentioned"", ""evidence_ids"": []}, ""nda-4"": {""label"": ""Entailment"", ""evidence_ids"": [5]}}",0.7647058823529411,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,108.31269054114819
job_01100694c3da2755bb8c20d651bc0d0f93c8b6655b74564a581a7d041d06b07c,deepseek-v4-flash-0731,poolact,evidence_audit,contract-nli/doc4,evidence_audit,cost_moderate,naive,4,0,default,2200,2,True,True,"{""nda-11"": {""label"": ""NotMentioned"", ""evidence_ids"": []}, ""nda-16"": {""label"": ""Entailment"", ""evidence_ids"": [11]}, ""nda-15"": {""label"": ""Entailment"", ""evidence_ids"": [12]}, ""nda-10"": {""label"": ""NotMentioned"", ""evidence_ids"": []}, ""nda-2"": {""label"": ""NotMentioned"", ""evidence_ids"": []}, ""nda-1"": {""label"": ""NotMentioned"", ""evidence_ids"": []}, ""nda-19"": {""label"": ""Entailment"", ""evidence_ids"": [13]}, ""nda-12"": {""label"": ""NotMentioned"", ""evidence_ids"": []}, ""nda-20"": {""label"": ""Contradiction"", ""evidence_ids"": [11]}, ""nda-3"": {""label"": ""Entailment"", ""evidence_ids"": [7]}, ""nda-18"": {""label"": ""NotMentioned"", ""evidence_ids"": []}, ""nda-7"": {""label"": ""Contradiction"", ""evidence_ids"": [6]}, ""nda-17"": {""label"": ""Entailment"", ""evidence_ids"": [12]}, ""nda-8"": {""label"": ""NotMentioned"", ""evidence_ids"": []}, ""nda-13"": {""label"": ""NotMentioned"", ""evidence_ids"": []}, ""nda-5"": {""label"": ""NotMentioned"", ""evidence_ids"": []}, ""nda-4"": {""label"": ""Entailment"", ""evidence_ids"": [5]}}",0.7647058823529411,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,835.6115563549101
job_01100694c3da2755bb8c20d651bc0d0f93c8b6655b74564a581a7d041d06b07c,deepseek-v4-flash-0731,poolact,evidence_audit,contract-nli/doc4,evidence_audit,cost_moderate,naive,4,0,default,2200,3,True,True,,0.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":1,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""model_no_answer""}",scored_empty_prediction,task-abstention-v1,normal_loop_return,offline_empty_prediction,725.725439850241
job_c5e13eca02114a2606b67f1e8f6903ee3b522e6121c8fb78ee1319abe9c1f282,deepseek-v4-flash-0731,poolact,evidence_audit,contract-nli/doc4,evidence_audit,cost_moderate,cached,4,0,default,2200,0,True,True,,0.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":1,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""model_no_answer""}",scored_empty_prediction,task-abstention-v1,normal_loop_return,offline_empty_prediction,481.83339620009065
job_c5e13eca02114a2606b67f1e8f6903ee3b522e6121c8fb78ee1319abe9c1f282,deepseek-v4-flash-0731,poolact,evidence_audit,contract-nli/doc4,evidence_audit,cost_moderate,cached,4,0,default,2200,1,True,True,"{""nda-11"": {""label"": ""NotMentioned"", ""evidence_ids"": []}, ""nda-16"": {""label"": ""NotMentioned"", ""evidence_ids"": []}, ""nda-15"": {""label"": ""Contradiction"", ""evidence_ids"": [12]}, ""nda-10"": {""label"": ""NotMentioned"", ""evidence_ids"": []}, ""nda-2"": {""label"": ""Contradiction"", ""evidence_ids"": [7]}, ""nda-1"": {""label"": ""NotMentioned"", ""evidence_ids"": []}, ""nda-19"": {""label"": ""Entailment"", ""evidence_ids"": [13]}, ""nda-12"": {""label"": ""NotMentioned"", ""evidence_ids"": []}, ""nda-20"": {""label"": ""Contradiction"", ""evidence_ids"": [11]}, ""nda-3"": {""label"": ""Entailment"", ""evidence_ids"": [7]}, ""nda-18"": {""label"": ""NotMentioned"", ""evidence_ids"": []}, ""nda-7"": {""label"": ""Contradiction"", ""evidence_ids"": [6]}, ""nda-17"": {""label"": ""Entailment"", ""evidence_ids"": [12]}, ""nda-8"": {""label"": ""NotMentioned"", ""evidence_ids"": []}, ""nda-13"": {""label"": ""NotMentioned"", ""evidence_ids"": []}, ""nda-5"": {""label"": ""NotMentioned"", ""evidence_ids"": []}, ""nda-4"": {""label"": ""Entailment"", ""evidence_ids"": [5]}}",0.7058823529411765,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,595.9426005780697
job_c5e13eca02114a2606b67f1e8f6903ee3b522e6121c8fb78ee1319abe9c1f282,deepseek-v4-flash-0731,poolact,evidence_audit,contract-nli/doc4,evidence_audit,cost_moderate,cached,4,0,default,2200,2,True,True,,0.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":1,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""model_no_answer""}",scored_empty_prediction,task-abstention-v1,normal_loop_return,offline_empty_prediction,544.0396708101034
