slot_id,model,system,scenario,regime,strategy,item,outer_repeat,order,seed,family,execution_complete,score_complete,metrics_json,provider_cohort,cohort_id
762b1eec62f494686f47c7b7,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:4,0,1,2201,evidence_audit,True,True,"{""evidence_acc"": 0.0, ""label_acc"": 0.0}",historical_other,deepseek_original
91c5fd90556ef6697db872d1,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:4,0,2,2202,evidence_audit,True,True,"{""evidence_acc"": 0.8235294117647058, ""label_acc"": 0.8823529411764706}",historical_other,deepseek_original
7cd23225eaca1472993ce465,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:5,0,0,2200,evidence_audit,True,True,"{""evidence_acc"": 0.9411764705882353, ""label_acc"": 0.8823529411764706}",historical_other,deepseek_original
8378b84c3e283d6e15566739,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:5,0,1,2201,evidence_audit,True,True,"{""evidence_acc"": 0.9411764705882353, ""label_acc"": 0.8235294117647058}",historical_other,deepseek_original
a15e28cca21350241a0bf604,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:5,0,2,2202,evidence_audit,True,True,"{""evidence_acc"": 0.8823529411764706, ""label_acc"": 0.7647058823529411}",historical_other,deepseek_original
9f02caa7c24dba70331a95bd,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:6,0,0,2200,evidence_audit,True,True,"{""evidence_acc"": 0.7647058823529411, ""label_acc"": 0.8823529411764706}",historical_other,deepseek_original
a979e927c8c42f5a9f7efbb9,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:6,0,1,2201,evidence_audit,True,True,"{""evidence_acc"": 0.7058823529411765, ""label_acc"": 0.8235294117647058}",historical_other,deepseek_original
a9296fb1503c202ceb5683be,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:6,0,2,2202,evidence_audit,True,True,"{""evidence_acc"": 0.6470588235294118, ""label_acc"": 0.9411764705882353}",historical_other,deepseek_original
8e263b388ea8e0c013a16d90,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:7,0,0,2200,evidence_audit,True,True,"{""evidence_acc"": 0.9411764705882353, ""label_acc"": 0.8823529411764706}",historical_other,deepseek_original
bf307d6a25557ae5738f4903,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:7,0,1,2201,evidence_audit,True,True,"{""evidence_acc"": 0.8823529411764706, ""label_acc"": 1.0}",historical_other,deepseek_original
009520cbf83dcea0966e3c79,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:7,0,2,2202,evidence_audit,True,True,"{""evidence_acc"": 0.8235294117647058, ""label_acc"": 0.8823529411764706}",historical_other,deepseek_original
9e6a4c00e5edf81ccdda6ff4,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:8,0,0,2200,evidence_audit,True,True,"{""evidence_acc"": 0.5882352941176471, ""label_acc"": 0.9411764705882353}",historical_other,deepseek_original
27da5611990cc5790700d341,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:8,0,1,2201,evidence_audit,True,True,"{""evidence_acc"": 0.4117647058823529, ""label_acc"": 0.9411764705882353}",historical_other,deepseek_original
e369ad03eb049c81a69e77e8,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:8,0,2,2202,evidence_audit,True,True,"{""evidence_acc"": 0.0, ""label_acc"": 0.0}",historical_other,deepseek_original
87dbc63f3c8ab66e3ab18bdc,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:9,0,0,2200,evidence_audit,True,True,"{""evidence_acc"": 0.5882352941176471, ""label_acc"": 0.7647058823529411}",historical_other,deepseek_original
34cfcbc74b6072c7aba6d563,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:9,0,1,2201,evidence_audit,True,True,"{""evidence_acc"": 0.7647058823529411, ""label_acc"": 0.8235294117647058}",historical_other,deepseek_original
2bfd1857af17a833b3b8ca16,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:9,0,2,2202,evidence_audit,True,True,"{""evidence_acc"": 0.5882352941176471, ""label_acc"": 0.8235294117647058}",historical_other,deepseek_original
3e459157350465cd8c5bb1c2,deepseek-v4-flash-0731,expgym,evidence_audit,cost_tight,single,cc-large:0,0,0,2200,evidence_audit,True,True,"{""evidence_acc"": 0.0, ""label_acc"": 0.0}",historical_other,deepseek_original
bcfba699dfaa169c22f5f594,deepseek-v4-flash-0731,expgym,evidence_audit,cost_tight,single,cc-large:0,0,1,2201,evidence_audit,True,True,"{""evidence_acc"": 0.29411764705882354, ""label_acc"": 0.9411764705882353}",historical_other,deepseek_original
25cb54bf12d79de9af424a62,deepseek-v4-flash-0731,expgym,evidence_audit,cost_tight,single,cc-large:0,0,2,2202,evidence_audit,True,True,"{""evidence_acc"": 0.35294117647058826, ""label_acc"": 0.8823529411764706}",historical_other,deepseek_original
e4e35a791aaa66a8e841836f,deepseek-v4-flash-0731,expgym,evidence_audit,cost_tight,single,cc-large:1,0,0,2200,evidence_audit,True,True,"{""evidence_acc"": 0.6470588235294118, ""label_acc"": 0.8823529411764706}",historical_other,deepseek_original
336cbd5de3588b7768f3021d,deepseek-v4-flash-0731,expgym,evidence_audit,cost_tight,single,cc-large:1,0,1,2201,evidence_audit,True,True,"{""evidence_acc"": 0.5882352941176471, ""label_acc"": 0.8823529411764706}",historical_other,deepseek_original
481075ddc97608aee9a3996f,deepseek-v4-flash-0731,expgym,evidence_audit,cost_tight,single,cc-large:1,0,2,2202,evidence_audit,True,True,"{""evidence_acc"": 0.7058823529411765, ""label_acc"": 0.8823529411764706}",historical_other,deepseek_original
eca24fa65f8f01d72bd6a3d2,deepseek-v4-flash-0731,expgym,evidence_audit,cost_tight,single,cc-large:10,0,0,2200,evidence_audit,True,True,"{""evidence_acc"": 0.29411764705882354, ""label_acc"": 0.7647058823529411}",historical_other,deepseek_original
77b203b787347ca462957d67,deepseek-v4-flash-0731,expgym,evidence_audit,cost_tight,single,cc-large:10,0,1,2201,evidence_audit,True,True,"{""evidence_acc"": 0.4117647058823529, ""label_acc"": 0.8235294117647058}",historical_other,deepseek_original
46650b884985577f3ad4909e,deepseek-v4-flash-0731,expgym,evidence_audit,cost_tight,single,cc-large:10,0,2,2202,evidence_audit,True,True,"{""evidence_acc"": 0.35294117647058826, ""label_acc"": 0.8235294117647058}",historical_other,deepseek_original
66410eeca3df84b81a026300,deepseek-v4-flash-0731,expgym,evidence_audit,cost_tight,single,cc-large:11,0,0,2200,evidence_audit,True,True,"{""evidence_acc"": 0.29411764705882354, ""label_acc"": 0.7058823529411765}",historical_other,deepseek_original
a9d05f523f83e96a5ff4a30a,deepseek-v4-flash-0731,expgym,evidence_audit,cost_tight,single,cc-large:11,0,1,2201,evidence_audit,True,True,"{""evidence_acc"": 0.47058823529411764, ""label_acc"": 0.8235294117647058}",historical_other,deepseek_original
910bcf7c14d33a7314d97a49,deepseek-v4-flash-0731,expgym,evidence_audit,cost_tight,single,cc-large:11,0,2,2202,evidence_audit,True,True,"{""evidence_acc"": 0.4117647058823529, ""label_acc"": 0.8823529411764706}",historical_other,deepseek_original
167d06ea61fccd037cc2dec4,deepseek-v4-flash-0731,expgym,evidence_audit,cost_tight,single,cc-large:12,0,0,2200,evidence_audit,True,True,"{""evidence_acc"": 0.5294117647058824, ""label_acc"": 0.8823529411764706}",historical_other,deepseek_original
5cd0658074e17b1e2fddd7d9,deepseek-v4-flash-0731,expgym,evidence_audit,cost_tight,single,cc-large:12,0,1,2201,evidence_audit,True,True,"{""evidence_acc"": 0.5294117647058824, ""label_acc"": 0.8235294117647058}",historical_other,deepseek_original
ad940c9f61e948b233df538d,deepseek-v4-flash-0731,expgym,evidence_audit,cost_tight,single,cc-large:12,0,2,2202,evidence_audit,True,True,"{""evidence_acc"": 0.47058823529411764, ""label_acc"": 0.8235294117647058}",historical_other,deepseek_original
3281d4637e9b5305dbe96329,deepseek-v4-flash-0731,expgym,evidence_audit,cost_tight,single,cc-large:2,0,0,2200,evidence_audit,True,True,"{""evidence_acc"": 0.8235294117647058, ""label_acc"": 0.8235294117647058}",historical_other,deepseek_original
6ebdeb6164e66ec0a116b779,deepseek-v4-flash-0731,expgym,evidence_audit,cost_tight,single,cc-large:2,0,1,2201,evidence_audit,True,True,"{""evidence_acc"": 0.0, ""label_acc"": 0.0}",historical_other,deepseek_original
bb93859edd5406d4b9631cf1,deepseek-v4-flash-0731,expgym,evidence_audit,cost_tight,single,cc-large:2,0,2,2202,evidence_audit,True,True,"{""evidence_acc"": 0.7647058823529411, ""label_acc"": 0.7058823529411765}",historical_other,deepseek_original
2093b5f0907fc904da961adb,deepseek-v4-flash-0731,expgym,evidence_audit,cost_tight,single,cc-large:3,0,0,2200,evidence_audit,True,True,"{""evidence_acc"": 0.8235294117647058, ""label_acc"": 0.8235294117647058}",historical_other,deepseek_original
fd1d022b9bd3f4ca527fff79,deepseek-v4-flash-0731,expgym,evidence_audit,cost_tight,single,cc-large:3,0,1,2201,evidence_audit,True,True,"{""evidence_acc"": 0.7058823529411765, ""label_acc"": 0.8235294117647058}",historical_other,deepseek_original
9be24d9d165d50529d8abdd0,deepseek-v4-flash-0731,expgym,evidence_audit,cost_tight,single,cc-large:3,0,2,2202,evidence_audit,True,True,"{""evidence_acc"": 0.0, ""label_acc"": 0.0}",historical_other,deepseek_original
308c8e9a376c8f4d428cb014,deepseek-v4-flash-0731,expgym,evidence_audit,cost_tight,single,cc-large:4,0,0,2200,evidence_audit,True,True,"{""evidence_acc"": 0.8235294117647058, ""label_acc"": 1.0}",historical_other,deepseek_original
718174e02e353fc2a9d208a3,deepseek-v4-flash-0731,expgym,evidence_audit,cost_tight,single,cc-large:4,0,1,2201,evidence_audit,True,True,"{""evidence_acc"": 0.5882352941176471, ""label_acc"": 0.8235294117647058}",historical_other,deepseek_original
7a393b24b9759fc82447eca7,deepseek-v4-flash-0731,expgym,evidence_audit,cost_tight,single,cc-large:4,0,2,2202,evidence_audit,True,True,"{""evidence_acc"": 0.0, ""label_acc"": 0.0}",historical_other,deepseek_original
3087d2ad05b8ac84b6ec0e55,deepseek-v4-flash-0731,expgym,evidence_audit,cost_tight,single,cc-large:5,0,0,2200,evidence_audit,True,True,"{""evidence_acc"": 0.8235294117647058, ""label_acc"": 0.8235294117647058}",historical_other,deepseek_original
abdd4fcf3776c1d0f996dfde,deepseek-v4-flash-0731,expgym,evidence_audit,cost_tight,single,cc-large:5,0,1,2201,evidence_audit,True,True,"{""evidence_acc"": 0.8823529411764706, ""label_acc"": 0.8823529411764706}",historical_other,deepseek_original
4fc329468625d8f9d1bed4cd,deepseek-v4-flash-0731,expgym,evidence_audit,cost_tight,single,cc-large:5,0,2,2202,evidence_audit,True,True,"{""evidence_acc"": 0.8235294117647058, ""label_acc"": 0.8235294117647058}",historical_other,deepseek_original
27f872b588f3cde9830513e8,deepseek-v4-flash-0731,expgym,evidence_audit,cost_tight,single,cc-large:6,0,0,2200,evidence_audit,True,True,"{""evidence_acc"": 0.0, ""label_acc"": 0.0}",historical_other,deepseek_original
df70ef136137b44bc2964e66,deepseek-v4-flash-0731,expgym,evidence_audit,cost_tight,single,cc-large:6,0,1,2201,evidence_audit,True,True,"{""evidence_acc"": 0.6470588235294118, ""label_acc"": 0.8823529411764706}",historical_other,deepseek_original
424c1bf2440afd43cd1ab97f,deepseek-v4-flash-0731,expgym,evidence_audit,cost_tight,single,cc-large:6,0,2,2202,evidence_audit,True,True,"{""evidence_acc"": 0.5882352941176471, ""label_acc"": 0.8823529411764706}",historical_other,deepseek_original
fc2bbd130daf7142e015c60f,deepseek-v4-flash-0731,expgym,evidence_audit,cost_tight,single,cc-large:7,0,0,2200,evidence_audit,True,True,"{""evidence_acc"": 0.8823529411764706, ""label_acc"": 0.9411764705882353}",historical_other,deepseek_original
adc5d717d22da7dd5bb75303,deepseek-v4-flash-0731,expgym,evidence_audit,cost_tight,single,cc-large:7,0,1,2201,evidence_audit,True,True,"{""evidence_acc"": 0.0, ""label_acc"": 0.0}",historical_other,deepseek_original
dde922f43d40e0cfc2f92d65,deepseek-v4-flash-0731,expgym,evidence_audit,cost_tight,single,cc-large:7,0,2,2202,evidence_audit,True,True,"{""evidence_acc"": 0.8823529411764706, ""label_acc"": 0.9411764705882353}",historical_other,deepseek_original
4981054255a1237b3346122e,deepseek-v4-flash-0731,expgym,evidence_audit,cost_tight,single,cc-large:8,0,0,2200,evidence_audit,True,True,"{""evidence_acc"": 0.29411764705882354, ""label_acc"": 1.0}",historical_other,deepseek_original
