model,system,scenario,slice_kind,slice,regime,strategy,metric,N,unit,higher_is_better,scope,outerrep,seed_labels,expected_outcomes,known_outcomes,missing_outcomes,expected_items,known_items,complete_items,full_mean,known_subset_item_weighted_mean,known_component_subset_item_weighted_mean,expected_components,known_components,missing_components,min_repeats_per_item,max_repeats_per_item,source_input,source_row,source_url,native_slice,analysis_unit,original_logical_rows,known_source_logical_rows
deepseek-v4-flash-0731,expgym,evidence_audit,all,all,cost_moderate,single,label_acc,1,fraction,True,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0,"[2200,2201,2202]",13,13,0,13,13,13,0.7556561085972852,0.7556561085972852,0.7556561085972852,39,39,0,1,1,deep_blocks,36,https://github.com/tiannuo-yang/LLM_ExpGym/blob/8c79111de3398d12fb36ba349d8f4266f2330200/results/deepseek-flash-0731-20260911/analysis/full_v2/by_outerseed.csv,all,document_mean_3_fixed_orders,,
deepseek-v4-flash-0731,expgym,evidence_audit,all,all,cost_moderate,single,output_tokens,1,tokens,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0,"[2200,2201,2202]",13,13,0,13,13,13,17861.641025641027,17861.641025641027,17861.641025641027,39,39,0,1,1,deep_blocks,38,https://github.com/tiannuo-yang/LLM_ExpGym/blob/8c79111de3398d12fb36ba349d8f4266f2330200/results/deepseek-flash-0731-20260911/analysis/full_v2/by_outerseed.csv,all,document_mean_3_fixed_orders,,
deepseek-v4-flash-0731,expgym,evidence_audit,all,all,cost_moderate,single,protocol_failure_rate,1,fraction,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0,"[2200,2201,2202]",13,13,0,13,13,13,0.09621895198818277,0.09621895198818277,0.09621895198818277,39,39,0,1,1,deep_blocks,40,https://github.com/tiannuo-yang/LLM_ExpGym/blob/8c79111de3398d12fb36ba349d8f4266f2330200/results/deepseek-flash-0731-20260911/analysis/full_v2/by_outerseed.csv,all,document_mean_3_fixed_orders,,
deepseek-v4-flash-0731,expgym,evidence_audit,all,all,cost_moderate,single,wall_time_seconds,1,seconds,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0,"[2200,2201,2202]",13,13,0,13,13,13,192.1908970673879,192.1908970673879,192.1908970673879,39,39,0,1,1,deep_blocks,42,https://github.com/tiannuo-yang/LLM_ExpGym/blob/8c79111de3398d12fb36ba349d8f4266f2330200/results/deepseek-flash-0731-20260911/analysis/full_v2/by_outerseed.csv,all,document_mean_3_fixed_orders,,
deepseek-v4-flash-0731,expgym,evidence_audit,all,all,cost_tight,single,budget_utilization,1,fraction,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0,"[2200,2201,2202]",13,13,0,13,13,13,0.9848122781397314,0.9848122781397314,0.9848122781397314,39,39,0,1,1,deep_blocks,44,https://github.com/tiannuo-yang/LLM_ExpGym/blob/8c79111de3398d12fb36ba349d8f4266f2330200/results/deepseek-flash-0731-20260911/analysis/full_v2/by_outerseed.csv,all,document_mean_3_fixed_orders,,
deepseek-v4-flash-0731,expgym,evidence_audit,all,all,cost_tight,single,duplicate_action_attempts,1,count,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0,"[2200,2201,2202]",13,13,0,13,13,13,0.0,0.0,0.0,39,39,0,1,1,deep_blocks,46,https://github.com/tiannuo-yang/LLM_ExpGym/blob/8c79111de3398d12fb36ba349d8f4266f2330200/results/deepseek-flash-0731-20260911/analysis/full_v2/by_outerseed.csv,all,document_mean_3_fixed_orders,,
deepseek-v4-flash-0731,expgym,evidence_audit,all,all,cost_tight,single,evidence_acc,1,fraction,True,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0,"[2200,2201,2202]",13,13,0,13,13,13,0.47511312217194573,0.47511312217194573,0.47511312217194573,39,39,0,1,1,deep_blocks,48,https://github.com/tiannuo-yang/LLM_ExpGym/blob/8c79111de3398d12fb36ba349d8f4266f2330200/results/deepseek-flash-0731-20260911/analysis/full_v2/by_outerseed.csv,all,document_mean_3_fixed_orders,,
deepseek-v4-flash-0731,expgym,evidence_audit,all,all,cost_tight,single,feedback_attempts,1,count,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0,"[2200,2201,2202]",13,13,0,13,13,13,3.0,3.0,3.0,39,39,0,1,1,deep_blocks,50,https://github.com/tiannuo-yang/LLM_ExpGym/blob/8c79111de3398d12fb36ba349d8f4266f2330200/results/deepseek-flash-0731-20260911/analysis/full_v2/by_outerseed.csv,all,document_mean_3_fixed_orders,,
deepseek-v4-flash-0731,expgym,evidence_audit,all,all,cost_tight,single,feedback_cost_seconds,1,seconds,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0,"[2200,2201,2202]",13,13,0,13,13,13,886.3310503257582,886.3310503257582,886.3310503257582,39,39,0,1,1,deep_blocks,52,https://github.com/tiannuo-yang/LLM_ExpGym/blob/8c79111de3398d12fb36ba349d8f4266f2330200/results/deepseek-flash-0731-20260911/analysis/full_v2/by_outerseed.csv,all,document_mean_3_fixed_orders,,
deepseek-v4-flash-0731,expgym,evidence_audit,all,all,cost_tight,single,feedback_visible,1,count,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0,"[2200,2201,2202]",13,13,0,13,13,13,2.333333333333333,2.333333333333333,2.333333333333333,39,39,0,1,1,deep_blocks,54,https://github.com/tiannuo-yang/LLM_ExpGym/blob/8c79111de3398d12fb36ba349d8f4266f2330200/results/deepseek-flash-0731-20260911/analysis/full_v2/by_outerseed.csv,all,document_mean_3_fixed_orders,,
deepseek-v4-flash-0731,expgym,evidence_audit,all,all,cost_tight,single,input_tokens,1,tokens,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0,"[2200,2201,2202]",13,13,0,13,13,13,44672.10256410257,44672.10256410257,44672.10256410257,39,39,0,1,1,deep_blocks,56,https://github.com/tiannuo-yang/LLM_ExpGym/blob/8c79111de3398d12fb36ba349d8f4266f2330200/results/deepseek-flash-0731-20260911/analysis/full_v2/by_outerseed.csv,all,document_mean_3_fixed_orders,,
deepseek-v4-flash-0731,expgym,evidence_audit,all,all,cost_tight,single,label_acc,1,fraction,True,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0,"[2200,2201,2202]",13,13,0,13,13,13,0.702865761689291,0.702865761689291,0.702865761689291,39,39,0,1,1,deep_blocks,58,https://github.com/tiannuo-yang/LLM_ExpGym/blob/8c79111de3398d12fb36ba349d8f4266f2330200/results/deepseek-flash-0731-20260911/analysis/full_v2/by_outerseed.csv,all,document_mean_3_fixed_orders,,
deepseek-v4-flash-0731,expgym,evidence_audit,all,all,cost_tight,single,output_tokens,1,tokens,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0,"[2200,2201,2202]",13,13,0,13,13,13,16333.564102564103,16333.564102564103,16333.564102564103,39,39,0,1,1,deep_blocks,60,https://github.com/tiannuo-yang/LLM_ExpGym/blob/8c79111de3398d12fb36ba349d8f4266f2330200/results/deepseek-flash-0731-20260911/analysis/full_v2/by_outerseed.csv,all,document_mean_3_fixed_orders,,
deepseek-v4-flash-0731,expgym,evidence_audit,all,all,cost_tight,single,protocol_failure_rate,1,fraction,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0,"[2200,2201,2202]",13,13,0,13,13,13,0.17954822954822955,0.17954822954822955,0.17954822954822955,39,39,0,1,1,deep_blocks,62,https://github.com/tiannuo-yang/LLM_ExpGym/blob/8c79111de3398d12fb36ba349d8f4266f2330200/results/deepseek-flash-0731-20260911/analysis/full_v2/by_outerseed.csv,all,document_mean_3_fixed_orders,,
deepseek-v4-flash-0731,expgym,evidence_audit,all,all,cost_tight,single,wall_time_seconds,1,seconds,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0,"[2200,2201,2202]",13,13,0,13,13,13,175.48940682411194,175.48940682411194,175.48940682411194,39,39,0,1,1,deep_blocks,64,https://github.com/tiannuo-yang/LLM_ExpGym/blob/8c79111de3398d12fb36ba349d8f4266f2330200/results/deepseek-flash-0731-20260911/analysis/full_v2/by_outerseed.csv,all,document_mean_3_fixed_orders,,
deepseek-v4-flash-0731,expgym,evidence_audit,family,evidence_audit,cost_free,single,duplicate_action_attempts,1,count,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0,"[2200,2201,2202]",13,13,0,13,13,13,0.1282051282051282,0.1282051282051282,0.1282051282051282,39,39,0,1,1,deep_blocks,3,https://github.com/tiannuo-yang/LLM_ExpGym/blob/8c79111de3398d12fb36ba349d8f4266f2330200/results/deepseek-flash-0731-20260911/analysis/full_v2/by_outerseed.csv,evidence_audit,document_mean_3_fixed_orders,,
deepseek-v4-flash-0731,expgym,evidence_audit,family,evidence_audit,cost_free,single,evidence_acc,1,fraction,True,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0,"[2200,2201,2202]",13,13,0,13,13,13,0.6395173453996983,0.6395173453996983,0.6395173453996983,39,39,0,1,1,deep_blocks,5,https://github.com/tiannuo-yang/LLM_ExpGym/blob/8c79111de3398d12fb36ba349d8f4266f2330200/results/deepseek-flash-0731-20260911/analysis/full_v2/by_outerseed.csv,evidence_audit,document_mean_3_fixed_orders,,
deepseek-v4-flash-0731,expgym,evidence_audit,family,evidence_audit,cost_free,single,feedback_attempts,1,count,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0,"[2200,2201,2202]",13,13,0,13,13,13,23.12820512820513,23.12820512820513,23.12820512820513,39,39,0,1,1,deep_blocks,7,https://github.com/tiannuo-yang/LLM_ExpGym/blob/8c79111de3398d12fb36ba349d8f4266f2330200/results/deepseek-flash-0731-20260911/analysis/full_v2/by_outerseed.csv,evidence_audit,document_mean_3_fixed_orders,,
deepseek-v4-flash-0731,expgym,evidence_audit,family,evidence_audit,cost_free,single,feedback_cost_seconds,1,seconds,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0,"[2200,2201,2202]",13,13,0,13,13,13,6914.979494934997,6914.979494934997,6914.979494934997,39,39,0,1,1,deep_blocks,9,https://github.com/tiannuo-yang/LLM_ExpGym/blob/8c79111de3398d12fb36ba349d8f4266f2330200/results/deepseek-flash-0731-20260911/analysis/full_v2/by_outerseed.csv,evidence_audit,document_mean_3_fixed_orders,,
deepseek-v4-flash-0731,expgym,evidence_audit,family,evidence_audit,cost_free,single,feedback_visible,1,count,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0,"[2200,2201,2202]",13,13,0,13,13,13,23.12820512820513,23.12820512820513,23.12820512820513,39,39,0,1,1,deep_blocks,11,https://github.com/tiannuo-yang/LLM_ExpGym/blob/8c79111de3398d12fb36ba349d8f4266f2330200/results/deepseek-flash-0731-20260911/analysis/full_v2/by_outerseed.csv,evidence_audit,document_mean_3_fixed_orders,,
deepseek-v4-flash-0731,expgym,evidence_audit,family,evidence_audit,cost_free,single,input_tokens,1,tokens,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0,"[2200,2201,2202]",13,13,0,13,13,13,366150.87179487175,366150.87179487175,366150.87179487175,39,39,0,1,1,deep_blocks,13,https://github.com/tiannuo-yang/LLM_ExpGym/blob/8c79111de3398d12fb36ba349d8f4266f2330200/results/deepseek-flash-0731-20260911/analysis/full_v2/by_outerseed.csv,evidence_audit,document_mean_3_fixed_orders,,
deepseek-v4-flash-0731,expgym,evidence_audit,family,evidence_audit,cost_free,single,label_acc,1,fraction,True,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0,"[2200,2201,2202]",13,13,0,13,13,13,0.6681749622926093,0.6681749622926093,0.6681749622926093,39,39,0,1,1,deep_blocks,15,https://github.com/tiannuo-yang/LLM_ExpGym/blob/8c79111de3398d12fb36ba349d8f4266f2330200/results/deepseek-flash-0731-20260911/analysis/full_v2/by_outerseed.csv,evidence_audit,document_mean_3_fixed_orders,,
deepseek-v4-flash-0731,expgym,evidence_audit,family,evidence_audit,cost_free,single,output_tokens,1,tokens,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0,"[2200,2201,2202]",13,13,0,13,13,13,21262.4358974359,21262.4358974359,21262.4358974359,39,39,0,1,1,deep_blocks,17,https://github.com/tiannuo-yang/LLM_ExpGym/blob/8c79111de3398d12fb36ba349d8f4266f2330200/results/deepseek-flash-0731-20260911/analysis/full_v2/by_outerseed.csv,evidence_audit,document_mean_3_fixed_orders,,
deepseek-v4-flash-0731,expgym,evidence_audit,family,evidence_audit,cost_free,single,protocol_failure_rate,1,fraction,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0,"[2200,2201,2202]",13,13,0,13,13,13,0.10971678234562922,0.10971678234562922,0.10971678234562922,39,39,0,1,1,deep_blocks,19,https://github.com/tiannuo-yang/LLM_ExpGym/blob/8c79111de3398d12fb36ba349d8f4266f2330200/results/deepseek-flash-0731-20260911/analysis/full_v2/by_outerseed.csv,evidence_audit,document_mean_3_fixed_orders,,
deepseek-v4-flash-0731,expgym,evidence_audit,family,evidence_audit,cost_free,single,wall_time_seconds,1,seconds,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0,"[2200,2201,2202]",13,13,0,13,13,13,241.6739446750054,241.6739446750054,241.6739446750054,39,39,0,1,1,deep_blocks,21,https://github.com/tiannuo-yang/LLM_ExpGym/blob/8c79111de3398d12fb36ba349d8f4266f2330200/results/deepseek-flash-0731-20260911/analysis/full_v2/by_outerseed.csv,evidence_audit,document_mean_3_fixed_orders,,
deepseek-v4-flash-0731,expgym,evidence_audit,family,evidence_audit,cost_moderate,single,budget_utilization,1,fraction,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0,"[2200,2201,2202]",13,13,0,13,13,13,0.9681215853718483,0.9681215853718483,0.9681215853718483,39,39,0,1,1,deep_blocks,23,https://github.com/tiannuo-yang/LLM_ExpGym/blob/8c79111de3398d12fb36ba349d8f4266f2330200/results/deepseek-flash-0731-20260911/analysis/full_v2/by_outerseed.csv,evidence_audit,document_mean_3_fixed_orders,,
deepseek-v4-flash-0731,expgym,evidence_audit,family,evidence_audit,cost_moderate,single,duplicate_action_attempts,1,count,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0,"[2200,2201,2202]",13,13,0,13,13,13,0.0,0.0,0.0,39,39,0,1,1,deep_blocks,25,https://github.com/tiannuo-yang/LLM_ExpGym/blob/8c79111de3398d12fb36ba349d8f4266f2330200/results/deepseek-flash-0731-20260911/analysis/full_v2/by_outerseed.csv,evidence_audit,document_mean_3_fixed_orders,,
deepseek-v4-flash-0731,expgym,evidence_audit,family,evidence_audit,cost_moderate,single,evidence_acc,1,fraction,True,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0,"[2200,2201,2202]",13,13,0,13,13,13,0.5867269984917044,0.5867269984917044,0.5867269984917044,39,39,0,1,1,deep_blocks,27,https://github.com/tiannuo-yang/LLM_ExpGym/blob/8c79111de3398d12fb36ba349d8f4266f2330200/results/deepseek-flash-0731-20260911/analysis/full_v2/by_outerseed.csv,evidence_audit,document_mean_3_fixed_orders,,
deepseek-v4-flash-0731,expgym,evidence_audit,family,evidence_audit,cost_moderate,single,feedback_attempts,1,count,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0,"[2200,2201,2202]",13,13,0,13,13,13,9.743589743589745,9.743589743589745,9.743589743589745,39,39,0,1,1,deep_blocks,29,https://github.com/tiannuo-yang/LLM_ExpGym/blob/8c79111de3398d12fb36ba349d8f4266f2330200/results/deepseek-flash-0731-20260911/analysis/full_v2/by_outerseed.csv,evidence_audit,document_mean_3_fixed_orders,,
deepseek-v4-flash-0731,expgym,evidence_audit,family,evidence_audit,cost_moderate,single,feedback_cost_seconds,1,seconds,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0,"[2200,2201,2202]",13,13,0,13,13,13,2904.364756115545,2904.364756115545,2904.364756115545,39,39,0,1,1,deep_blocks,31,https://github.com/tiannuo-yang/LLM_ExpGym/blob/8c79111de3398d12fb36ba349d8f4266f2330200/results/deepseek-flash-0731-20260911/analysis/full_v2/by_outerseed.csv,evidence_audit,document_mean_3_fixed_orders,,
deepseek-v4-flash-0731,expgym,evidence_audit,family,evidence_audit,cost_moderate,single,feedback_visible,1,count,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0,"[2200,2201,2202]",13,13,0,13,13,13,9.179487179487179,9.179487179487179,9.179487179487179,39,39,0,1,1,deep_blocks,33,https://github.com/tiannuo-yang/LLM_ExpGym/blob/8c79111de3398d12fb36ba349d8f4266f2330200/results/deepseek-flash-0731-20260911/analysis/full_v2/by_outerseed.csv,evidence_audit,document_mean_3_fixed_orders,,
deepseek-v4-flash-0731,expgym,evidence_audit,family,evidence_audit,cost_moderate,single,input_tokens,1,tokens,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0,"[2200,2201,2202]",13,13,0,13,13,13,137147.05128205128,137147.05128205128,137147.05128205128,39,39,0,1,1,deep_blocks,35,https://github.com/tiannuo-yang/LLM_ExpGym/blob/8c79111de3398d12fb36ba349d8f4266f2330200/results/deepseek-flash-0731-20260911/analysis/full_v2/by_outerseed.csv,evidence_audit,document_mean_3_fixed_orders,,
deepseek-v4-flash-0731,expgym,evidence_audit,family,evidence_audit,cost_moderate,single,label_acc,1,fraction,True,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0,"[2200,2201,2202]",13,13,0,13,13,13,0.7556561085972852,0.7556561085972852,0.7556561085972852,39,39,0,1,1,deep_blocks,37,https://github.com/tiannuo-yang/LLM_ExpGym/blob/8c79111de3398d12fb36ba349d8f4266f2330200/results/deepseek-flash-0731-20260911/analysis/full_v2/by_outerseed.csv,evidence_audit,document_mean_3_fixed_orders,,
deepseek-v4-flash-0731,expgym,evidence_audit,family,evidence_audit,cost_moderate,single,output_tokens,1,tokens,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,0,"[2200,2201,2202]",13,13,0,13,13,13,17861.641025641027,17861.641025641027,17861.641025641027,39,39,0,1,1,deep_blocks,39,https://github.com/tiannuo-yang/LLM_ExpGym/blob/8c79111de3398d12fb36ba349d8f4266f2330200/results/deepseek-flash-0731-20260911/analysis/full_v2/by_outerseed.csv,evidence_audit,document_mean_3_fixed_orders,,
