slot_id,model,system,item,regime,strategy,seed,outer_repeat,cohort_id,selection,trajectory,trajectory_sha256,code_commit,source_tree_sha256,source_root,source_tree_verified,graph_protocol,backend,api_protocol,base_url,temperature,top_p,top_k,reasoning_effort,chat_template_kwargs,max_tokens_config,max_context_tokens,max_steps,max_evals,time_budget,tool_protocol,tuning_final_policy,evaluation_identity_sha256,task_config_sha256,budget_oracle_sha256,table_sha256,decoder_sha256,numpy_version,configspace_version,python_version,numpy_tie_semantics,saved_full_history_estimate_max,prefix_collision_groups,ambiguous_path_messages,same_name_selfloop_messages,planned_action,planned_reason
bee569665ad97b4e9fa24138,gemini-3.8-flash-medium,poolact,hpobench:nasbench101:B,cost_moderate,naive,2200,0,gemini_snapshot,retained_frozen,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gemini-3.8-flash-medium/poolact/bee569665ad97b4e9fa24138.json,109464a39cbf06bd5491e57c1967798c48821854428e7c1ac3bf01c16a1c9fe6,,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_gemini_schema_20260911,True,paper-graph-lock-v3,sub2api,gemini,private-endpoint-sha256:c2d8344fbd4f3281c24aeaac33b54da681d09abed89cd9211eb6bfb40582c86d,1.0,1.0,,medium,null,32768,131072,30,30,103025.6103515625,native,legacy,a23780bc772e4fef689ef5dabd96e516a79dc7cf15335f9c27e67a97b3e1a6b0,fdbf6640aeb5a699bf1e512e3c3cfdf1d24d44d98ab3a03b2986d24c992cc36f,f6a38069eb6d376a045562e8a17e67e600150c7a7b0ee994e46837679fcdb69e,09271ca32f545aac7718be80a0109f79c6244e7853d2f8989aed3b614c590178,f8633c9744f58a3b87b704ac21e6063c667da84085dea3f3aea39689b14a2bbc,2.4.6,1.2.1,3.11.15,"{""numpy_21_way_default_argsort_tie_order"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]}",41642,0,0,0,rerun,paired control migration from Sub2 Gemini to fixed OpenRouter provider
2ac7531ef7a7d828a1579455,gemini-3.8-flash-medium,poolact,hpobench:nasbench101:B,cost_moderate,naive,2204,1,gemini_snapshot,retained_frozen,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gemini-3.8-flash-medium/poolact/2ac7531ef7a7d828a1579455.json,aae14679bda20a8faf0bf56523411c9e0c481da2eca49cee76e95f676c9259f3,,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_gemini_schema_20260911,True,paper-graph-lock-v3,sub2api,gemini,private-endpoint-sha256:c2d8344fbd4f3281c24aeaac33b54da681d09abed89cd9211eb6bfb40582c86d,1.0,1.0,,medium,null,32768,131072,30,30,103025.6103515625,native,legacy,a23780bc772e4fef689ef5dabd96e516a79dc7cf15335f9c27e67a97b3e1a6b0,fdbf6640aeb5a699bf1e512e3c3cfdf1d24d44d98ab3a03b2986d24c992cc36f,f6a38069eb6d376a045562e8a17e67e600150c7a7b0ee994e46837679fcdb69e,09271ca32f545aac7718be80a0109f79c6244e7853d2f8989aed3b614c590178,f8633c9744f58a3b87b704ac21e6063c667da84085dea3f3aea39689b14a2bbc,2.4.6,1.2.1,3.11.15,"{""numpy_21_way_default_argsort_tie_order"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]}",42785,0,0,0,rerun,paired control migration from Sub2 Gemini to fixed OpenRouter provider
c31270d0d5da5f8405e45a2c,gemini-3.8-flash-medium,poolact,hpobench:nasbench101:B,cost_moderate,naive,2208,2,gemini_snapshot,retained_frozen,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gemini-3.8-flash-medium/poolact/c31270d0d5da5f8405e45a2c.json,b0e5fb54183e1c99393c2f576c5317b43d19c026b845390ed39b64ffbcff2375,,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_gemini_schema_20260911,True,paper-graph-lock-v3,sub2api,gemini,private-endpoint-sha256:c2d8344fbd4f3281c24aeaac33b54da681d09abed89cd9211eb6bfb40582c86d,1.0,1.0,,medium,null,32768,131072,30,30,103025.6103515625,native,legacy,a23780bc772e4fef689ef5dabd96e516a79dc7cf15335f9c27e67a97b3e1a6b0,fdbf6640aeb5a699bf1e512e3c3cfdf1d24d44d98ab3a03b2986d24c992cc36f,f6a38069eb6d376a045562e8a17e67e600150c7a7b0ee994e46837679fcdb69e,09271ca32f545aac7718be80a0109f79c6244e7853d2f8989aed3b614c590178,f8633c9744f58a3b87b704ac21e6063c667da84085dea3f3aea39689b14a2bbc,2.4.6,1.2.1,3.11.15,"{""numpy_21_way_default_argsort_tie_order"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]}",51901,0,0,0,rerun,paired control migration from Sub2 Gemini to fixed OpenRouter provider
9ac9f02b41c99b2a648e0cb3,gemini-3.8-flash-medium,poolact,hpobench:nasbench101:C,cost_moderate,naive,2200,0,gemini_snapshot,retained_frozen,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gemini-3.8-flash-medium/poolact/9ac9f02b41c99b2a648e0cb3.json,05443a2ddaef169dd4b511ee6180813dba6e037a95c4559e1cfa6e3b0ae1b72b,,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_gemini_schema_20260911,True,paper-graph-lock-v3,sub2api,gemini,private-endpoint-sha256:c2d8344fbd4f3281c24aeaac33b54da681d09abed89cd9211eb6bfb40582c86d,1.0,1.0,,medium,null,32768,131072,30,30,112038.63037109375,native,legacy,ce5c808c161b3920523f174ee5efc3e84ab834843758a003f1e4c66245dc5f74,fdbf6640aeb5a699bf1e512e3c3cfdf1d24d44d98ab3a03b2986d24c992cc36f,f6a38069eb6d376a045562e8a17e67e600150c7a7b0ee994e46837679fcdb69e,09271ca32f545aac7718be80a0109f79c6244e7853d2f8989aed3b614c590178,f8633c9744f58a3b87b704ac21e6063c667da84085dea3f3aea39689b14a2bbc,2.4.6,1.2.1,3.11.15,"{""numpy_21_way_default_argsort_tie_order"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]}",46550,0,0,0,rerun,paired control migration from Sub2 Gemini to fixed OpenRouter provider
a8d470f7ec0228507856aff2,gemini-3.8-flash-medium,poolact,hpobench:nasbench101:C,cost_moderate,naive,2204,1,gemini_snapshot,retained_frozen,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gemini-3.8-flash-medium/poolact/a8d470f7ec0228507856aff2.json,27d61daa4559a2189ecec00f2e6bc4178b3e8c530a6453e55790163197882363,,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_gemini_schema_20260911,True,paper-graph-lock-v3,sub2api,gemini,private-endpoint-sha256:c2d8344fbd4f3281c24aeaac33b54da681d09abed89cd9211eb6bfb40582c86d,1.0,1.0,,medium,null,32768,131072,30,30,112038.63037109375,native,legacy,ce5c808c161b3920523f174ee5efc3e84ab834843758a003f1e4c66245dc5f74,fdbf6640aeb5a699bf1e512e3c3cfdf1d24d44d98ab3a03b2986d24c992cc36f,f6a38069eb6d376a045562e8a17e67e600150c7a7b0ee994e46837679fcdb69e,09271ca32f545aac7718be80a0109f79c6244e7853d2f8989aed3b614c590178,f8633c9744f58a3b87b704ac21e6063c667da84085dea3f3aea39689b14a2bbc,2.4.6,1.2.1,3.11.15,"{""numpy_21_way_default_argsort_tie_order"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]}",38889,0,0,0,rerun,paired control migration from Sub2 Gemini to fixed OpenRouter provider
30ac923531f53427496e3858,gemini-3.8-flash-medium,poolact,hpobench:nasbench101:A,cost_moderate,poolact,2200,0,gemini_snapshot,retained_frozen,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gemini-3.8-flash-medium/poolact/30ac923531f53427496e3858.json,b48fba82b410ba75abaf4fa45fb354f820a55be588fbc14792677213db092983,,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_gemini_schema_20260911,True,paper-graph-lock-v3,sub2api,gemini,private-endpoint-sha256:c2d8344fbd4f3281c24aeaac33b54da681d09abed89cd9211eb6bfb40582c86d,1.0,1.0,,medium,null,32768,131072,30,30,49441.52099609375,native,legacy,af2ad462279817825862dab98dec3a3e312c4714caafdce3d9557772898cd054,fdbf6640aeb5a699bf1e512e3c3cfdf1d24d44d98ab3a03b2986d24c992cc36f,f6a38069eb6d376a045562e8a17e67e600150c7a7b0ee994e46837679fcdb69e,09271ca32f545aac7718be80a0109f79c6244e7853d2f8989aed3b614c590178,f8633c9744f58a3b87b704ac21e6063c667da84085dea3f3aea39689b14a2bbc,2.4.6,1.2.1,3.11.15,"{""numpy_21_way_default_argsort_tie_order"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]}",25342,4,13,13,rerun,entire legacy graph protocol cohort; includes no-observed-collision slots
2d67f8b25b83bf2c86d75c1b,gemini-3.8-flash-medium,poolact,hpobench:nasbench101:A,cost_moderate,poolact,2204,1,gemini_snapshot,retained_frozen,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gemini-3.8-flash-medium/poolact/2d67f8b25b83bf2c86d75c1b.json,fc8462725b5e4cd5242d1c7f1393da355e2e90a10afcf6a9b5eac3ce8ed672f4,,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_gemini_schema_20260911,True,paper-graph-lock-v3,sub2api,gemini,private-endpoint-sha256:c2d8344fbd4f3281c24aeaac33b54da681d09abed89cd9211eb6bfb40582c86d,1.0,1.0,,medium,null,32768,131072,30,30,49441.52099609375,native,legacy,af2ad462279817825862dab98dec3a3e312c4714caafdce3d9557772898cd054,fdbf6640aeb5a699bf1e512e3c3cfdf1d24d44d98ab3a03b2986d24c992cc36f,f6a38069eb6d376a045562e8a17e67e600150c7a7b0ee994e46837679fcdb69e,09271ca32f545aac7718be80a0109f79c6244e7853d2f8989aed3b614c590178,f8633c9744f58a3b87b704ac21e6063c667da84085dea3f3aea39689b14a2bbc,2.4.6,1.2.1,3.11.15,"{""numpy_21_way_default_argsort_tie_order"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]}",28980,2,14,6,rerun,entire legacy graph protocol cohort; includes no-observed-collision slots
e10db734b2d3d4788dc8c5eb,gemini-3.8-flash-medium,poolact,hpobench:nasbench101:A,cost_moderate,poolact,2208,2,gemini_openrouter_missing_main_20260917,new_missing_slot,/lustrefs/users/chufan.shi/codex_space_tn/gemini_openrouter_20260917/runs/main/invocations/job_c254ce804657470e066598d561bdc66c4ab1293228ad0a6304554ce8a7a5f67e/result/poolact/result.json,ecb56ee8107ac21106da1449d3e8e75e6ff0a4a3698bfadceca9a68691e35922,,ec52a3371945f22ebd9d896a30b7ac8056dd502dd29998693713c5d08dba5ca6,/lustrefs/users/chufan.shi/codex_space_tn/gemini_openrouter_20260917/runtime,True,paper-graph-lock-v3,openrouter,chat_completions,https://openrouter.ai/api/v1,1.0,1.0,,medium,null,32768,131072,30,30,49441.52099609375,native,legacy,e63bfbe9f263d5f3fd2ed63844c72fb5e79bd0b487c7e091c1a93f38946bed7b,fdbf6640aeb5a699bf1e512e3c3cfdf1d24d44d98ab3a03b2986d24c992cc36f,f6a38069eb6d376a045562e8a17e67e600150c7a7b0ee994e46837679fcdb69e,09271ca32f545aac7718be80a0109f79c6244e7853d2f8989aed3b614c590178,f8633c9744f58a3b87b704ac21e6063c667da84085dea3f3aea39689b14a2bbc,2.4.6,1.2.1,3.11.15,"{""numpy_21_way_default_argsort_tie_order"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]}",29912,2,16,14,rerun,entire legacy graph protocol cohort; includes no-observed-collision slots
0528aa82238ccb6ab56e8172,gemini-3.8-flash-medium,poolact,hpobench:nasbench101:B,cost_moderate,poolact,2200,0,gemini_snapshot,retained_frozen,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gemini-3.8-flash-medium/poolact/0528aa82238ccb6ab56e8172.json,df46fa9272b6392e720c9f5acc736a05713dc56237cb1eab9f9630d26e434c6b,,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_gemini_schema_20260911,True,paper-graph-lock-v3,sub2api,gemini,private-endpoint-sha256:c2d8344fbd4f3281c24aeaac33b54da681d09abed89cd9211eb6bfb40582c86d,1.0,1.0,,medium,null,32768,131072,30,30,103025.6103515625,native,legacy,a23780bc772e4fef689ef5dabd96e516a79dc7cf15335f9c27e67a97b3e1a6b0,fdbf6640aeb5a699bf1e512e3c3cfdf1d24d44d98ab3a03b2986d24c992cc36f,f6a38069eb6d376a045562e8a17e67e600150c7a7b0ee994e46837679fcdb69e,09271ca32f545aac7718be80a0109f79c6244e7853d2f8989aed3b614c590178,f8633c9744f58a3b87b704ac21e6063c667da84085dea3f3aea39689b14a2bbc,2.4.6,1.2.1,3.11.15,"{""numpy_21_way_default_argsort_tie_order"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]}",36603,3,22,22,rerun,entire legacy graph protocol cohort; includes no-observed-collision slots
fab86f7080e849e1cde3b6f4,gemini-3.8-flash-medium,poolact,hpobench:nasbench101:B,cost_moderate,poolact,2204,1,gemini_snapshot,retained_frozen,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gemini-3.8-flash-medium/poolact/fab86f7080e849e1cde3b6f4.json,2e7930214fa8006e7b38bd841caf51b8551abbce23ecf7054762115e8fc73332,,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_gemini_schema_20260911,True,paper-graph-lock-v3,sub2api,gemini,private-endpoint-sha256:c2d8344fbd4f3281c24aeaac33b54da681d09abed89cd9211eb6bfb40582c86d,1.0,1.0,,medium,null,32768,131072,30,30,103025.6103515625,native,legacy,a23780bc772e4fef689ef5dabd96e516a79dc7cf15335f9c27e67a97b3e1a6b0,fdbf6640aeb5a699bf1e512e3c3cfdf1d24d44d98ab3a03b2986d24c992cc36f,f6a38069eb6d376a045562e8a17e67e600150c7a7b0ee994e46837679fcdb69e,09271ca32f545aac7718be80a0109f79c6244e7853d2f8989aed3b614c590178,f8633c9744f58a3b87b704ac21e6063c667da84085dea3f3aea39689b14a2bbc,2.4.6,1.2.1,3.11.15,"{""numpy_21_way_default_argsort_tie_order"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]}",74411,4,39,35,rerun,entire legacy graph protocol cohort; includes no-observed-collision slots
97d3a86480e050aba37508d5,gemini-3.8-flash-medium,poolact,hpobench:nasbench101:B,cost_moderate,poolact,2208,2,gemini_openrouter_missing_main_20260917,new_missing_slot,/lustrefs/users/chufan.shi/codex_space_tn/gemini_openrouter_20260917/runs/main/invocations/job_8fc93fcfc285a52953c717150037f5b89057796731b3dcbf99527571cf818dfd/result/poolact/result.json,00f06a8476fab75d1b9fc8e8c5ca1fa73c5aa5b663abf7c7c7c07b88586d10b8,,ec52a3371945f22ebd9d896a30b7ac8056dd502dd29998693713c5d08dba5ca6,/lustrefs/users/chufan.shi/codex_space_tn/gemini_openrouter_20260917/runtime,True,paper-graph-lock-v3,openrouter,chat_completions,https://openrouter.ai/api/v1,1.0,1.0,,medium,null,32768,131072,30,30,103025.6103515625,native,legacy,7baa447151eeda2bd7187507fb60313327ee8cd8255cc543e0cf06b47b160632,fdbf6640aeb5a699bf1e512e3c3cfdf1d24d44d98ab3a03b2986d24c992cc36f,f6a38069eb6d376a045562e8a17e67e600150c7a7b0ee994e46837679fcdb69e,09271ca32f545aac7718be80a0109f79c6244e7853d2f8989aed3b614c590178,f8633c9744f58a3b87b704ac21e6063c667da84085dea3f3aea39689b14a2bbc,2.4.6,1.2.1,3.11.15,"{""numpy_21_way_default_argsort_tie_order"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]}",48497,3,29,27,rerun,entire legacy graph protocol cohort; includes no-observed-collision slots
e3c6c9bd4921e3edeb39f1b3,gemini-3.8-flash-medium,poolact,hpobench:nasbench101:C,cost_moderate,poolact,2200,0,gemini_snapshot,retained_frozen,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gemini-3.8-flash-medium/poolact/e3c6c9bd4921e3edeb39f1b3.json,dfbad422b7b7a426dd97544a3d318d234f5a3d8f977bb69184f491f366bc219a,,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_gemini_schema_20260911,True,paper-graph-lock-v3,sub2api,gemini,private-endpoint-sha256:c2d8344fbd4f3281c24aeaac33b54da681d09abed89cd9211eb6bfb40582c86d,1.0,1.0,,medium,null,32768,131072,30,30,112038.63037109375,native,legacy,ce5c808c161b3920523f174ee5efc3e84ab834843758a003f1e4c66245dc5f74,fdbf6640aeb5a699bf1e512e3c3cfdf1d24d44d98ab3a03b2986d24c992cc36f,f6a38069eb6d376a045562e8a17e67e600150c7a7b0ee994e46837679fcdb69e,09271ca32f545aac7718be80a0109f79c6244e7853d2f8989aed3b614c590178,f8633c9744f58a3b87b704ac21e6063c667da84085dea3f3aea39689b14a2bbc,2.4.6,1.2.1,3.11.15,"{""numpy_21_way_default_argsort_tie_order"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]}",55046,4,22,20,rerun,entire legacy graph protocol cohort; includes no-observed-collision slots
fdd07015b0f43d092c6cefc9,gemini-3.8-flash-medium,poolact,hpobench:nasbench101:C,cost_moderate,poolact,2204,1,gemini_snapshot,retained_frozen,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gemini-3.8-flash-medium/poolact/fdd07015b0f43d092c6cefc9.json,e91900eeb1a8422039fbae5e8fd53c449da4772529c56cca99721c6c4c20081e,,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_gemini_schema_20260911,True,paper-graph-lock-v3,sub2api,gemini,private-endpoint-sha256:c2d8344fbd4f3281c24aeaac33b54da681d09abed89cd9211eb6bfb40582c86d,1.0,1.0,,medium,null,32768,131072,30,30,112038.63037109375,native,legacy,ce5c808c161b3920523f174ee5efc3e84ab834843758a003f1e4c66245dc5f74,fdbf6640aeb5a699bf1e512e3c3cfdf1d24d44d98ab3a03b2986d24c992cc36f,f6a38069eb6d376a045562e8a17e67e600150c7a7b0ee994e46837679fcdb69e,09271ca32f545aac7718be80a0109f79c6244e7853d2f8989aed3b614c590178,f8633c9744f58a3b87b704ac21e6063c667da84085dea3f3aea39689b14a2bbc,2.4.6,1.2.1,3.11.15,"{""numpy_21_way_default_argsort_tie_order"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]}",86027,7,34,34,rerun,entire legacy graph protocol cohort; includes no-observed-collision slots
21c2f1decbe9463d3050994d,gemini-3.8-flash-medium,poolact,hpobench:nasbench101:C,cost_moderate,poolact,2208,2,gemini_openrouter_missing_main_20260917,new_missing_slot,/lustrefs/users/chufan.shi/codex_space_tn/gemini_openrouter_20260917/runs/main/invocations/job_4b23a19ae784bae0d290df7c23f6930b8b0011da1d63f34d02acfaade0ff99fb/result/poolact/result.json,3a074b421a11ae81f352162c1c86ff3a92295f9d9943e30945f65a7c90aadcc4,,ec52a3371945f22ebd9d896a30b7ac8056dd502dd29998693713c5d08dba5ca6,/lustrefs/users/chufan.shi/codex_space_tn/gemini_openrouter_20260917/runtime,True,paper-graph-lock-v3,openrouter,chat_completions,https://openrouter.ai/api/v1,1.0,1.0,,medium,null,32768,131072,30,30,112038.63037109375,native,legacy,7fcd2c6270817021703ca7cb52c97be3c356cde18d63407f34f0232d4d115ac5,fdbf6640aeb5a699bf1e512e3c3cfdf1d24d44d98ab3a03b2986d24c992cc36f,f6a38069eb6d376a045562e8a17e67e600150c7a7b0ee994e46837679fcdb69e,09271ca32f545aac7718be80a0109f79c6244e7853d2f8989aed3b614c590178,f8633c9744f58a3b87b704ac21e6063c667da84085dea3f3aea39689b14a2bbc,2.4.6,1.2.1,3.11.15,"{""numpy_21_way_default_argsort_tie_order"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]}",36781,3,17,15,rerun,entire legacy graph protocol cohort; includes no-observed-collision slots
5631b49a6192c186a682d366,gemini-3.8-flash-medium,poolact,hpobench:nasbench101:A,cost_tight,cached,2200,0,gemini_snapshot,retained_frozen,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gemini-3.8-flash-medium/poolact/5631b49a6192c186a682d366.json,98ac5d97d8ff71a9f4ab7f2f7a0d5f36d955af5c9d9da5dd65deea37dcfe20fc,,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_gemini_schema_20260911,True,paper-graph-lock-v3,sub2api,gemini,private-endpoint-sha256:c2d8344fbd4f3281c24aeaac33b54da681d09abed89cd9211eb6bfb40582c86d,1.0,1.0,,medium,null,32768,131072,30,30,14832.456298828125,native,legacy,af2ad462279817825862dab98dec3a3e312c4714caafdce3d9557772898cd054,fdbf6640aeb5a699bf1e512e3c3cfdf1d24d44d98ab3a03b2986d24c992cc36f,f6a38069eb6d376a045562e8a17e67e600150c7a7b0ee994e46837679fcdb69e,09271ca32f545aac7718be80a0109f79c6244e7853d2f8989aed3b614c590178,f8633c9744f58a3b87b704ac21e6063c667da84085dea3f3aea39689b14a2bbc,2.4.6,1.2.1,3.11.15,"{""numpy_21_way_default_argsort_tie_order"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]}",25112,0,0,0,rerun,paired control migration from Sub2 Gemini to fixed OpenRouter provider
a7551e86b64fa1f85e71079f,gemini-3.8-flash-medium,poolact,hpobench:nasbench101:A,cost_tight,cached,2204,1,gemini_snapshot,retained_frozen,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gemini-3.8-flash-medium/poolact/a7551e86b64fa1f85e71079f.json,a8305add8bbcb4e53ba538e1613e1d9ddc35e92e877ed6950b7ad9b41436220b,,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_gemini_schema_20260911,True,paper-graph-lock-v3,sub2api,gemini,private-endpoint-sha256:c2d8344fbd4f3281c24aeaac33b54da681d09abed89cd9211eb6bfb40582c86d,1.0,1.0,,medium,null,32768,131072,30,30,14832.456298828125,native,legacy,af2ad462279817825862dab98dec3a3e312c4714caafdce3d9557772898cd054,fdbf6640aeb5a699bf1e512e3c3cfdf1d24d44d98ab3a03b2986d24c992cc36f,f6a38069eb6d376a045562e8a17e67e600150c7a7b0ee994e46837679fcdb69e,09271ca32f545aac7718be80a0109f79c6244e7853d2f8989aed3b614c590178,f8633c9744f58a3b87b704ac21e6063c667da84085dea3f3aea39689b14a2bbc,2.4.6,1.2.1,3.11.15,"{""numpy_21_way_default_argsort_tie_order"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]}",5641,0,0,0,rerun,paired control migration from Sub2 Gemini to fixed OpenRouter provider
569a032dff113380523e9851,gemini-3.8-flash-medium,poolact,hpobench:nasbench101:B,cost_tight,cached,2200,0,gemini_snapshot,retained_frozen,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gemini-3.8-flash-medium/poolact/569a032dff113380523e9851.json,520855bb05de9f5d2706f53c5c124a6a1c2d36b2983a2a52150871e69a688e15,,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_gemini_schema_20260911,True,paper-graph-lock-v3,sub2api,gemini,private-endpoint-sha256:c2d8344fbd4f3281c24aeaac33b54da681d09abed89cd9211eb6bfb40582c86d,1.0,1.0,,medium,null,32768,131072,30,30,30907.68310546875,native,legacy,a23780bc772e4fef689ef5dabd96e516a79dc7cf15335f9c27e67a97b3e1a6b0,fdbf6640aeb5a699bf1e512e3c3cfdf1d24d44d98ab3a03b2986d24c992cc36f,f6a38069eb6d376a045562e8a17e67e600150c7a7b0ee994e46837679fcdb69e,09271ca32f545aac7718be80a0109f79c6244e7853d2f8989aed3b614c590178,f8633c9744f58a3b87b704ac21e6063c667da84085dea3f3aea39689b14a2bbc,2.4.6,1.2.1,3.11.15,"{""numpy_21_way_default_argsort_tie_order"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]}",28841,0,0,0,rerun,paired control migration from Sub2 Gemini to fixed OpenRouter provider
6883a5a14125ee7daae4ba01,gemini-3.8-flash-medium,poolact,hpobench:nasbench101:B,cost_tight,cached,2204,1,gemini_snapshot,retained_frozen,/lustrefs/users/chufan.shi/codex_space_tn/deliveries/paper-ad03e8c-20260916/trajectories/gemini-3.8-flash-medium/poolact/6883a5a14125ee7daae4ba01.json,9149a59dc6d6d000996e9de56b1945a1db00233f25dc4ace00c6e21f8c090b1b,,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_gemini_schema_20260911,True,paper-graph-lock-v3,sub2api,gemini,private-endpoint-sha256:c2d8344fbd4f3281c24aeaac33b54da681d09abed89cd9211eb6bfb40582c86d,1.0,1.0,,medium,null,32768,131072,30,30,30907.68310546875,native,legacy,a23780bc772e4fef689ef5dabd96e516a79dc7cf15335f9c27e67a97b3e1a6b0,fdbf6640aeb5a699bf1e512e3c3cfdf1d24d44d98ab3a03b2986d24c992cc36f,f6a38069eb6d376a045562e8a17e67e600150c7a7b0ee994e46837679fcdb69e,09271ca32f545aac7718be80a0109f79c6244e7853d2f8989aed3b614c590178,f8633c9744f58a3b87b704ac21e6063c667da84085dea3f3aea39689b14a2bbc,2.4.6,1.2.1,3.11.15,"{""numpy_21_way_default_argsort_tie_order"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]}",45421,0,0,0,rerun,paired control migration from Sub2 Gemini to fixed OpenRouter provider
