slot_id,model,system,scenario,regime,strategy,item,outer_repeat,order,seed,source_sha256,old_metrics_json,new_metrics_json,score_changed,aggregate_answer_changed,aggregate_parsed_content_changed,endpoint_score_changed,change_reason,score_layer
92e65d20d48627574b9fc1a4,deepseek-v4-flash-0731,expgym,evidence_audit,cost_free,single,cc-large:11,0,1,2201,89e0234a40b5b192ec2620ecbae8461f5d0333ac6d2f358d68ae20dec9f21e0a,"{""evidence_acc"":0.0,""label_acc"":0.0}","{""evidence_acc"":0.0,""label_acc"":0.0}",False,False,False,False,unchanged,existing_trace_rescored
9d63dd75dce6fee2b76604f3,deepseek-v4-flash-0731,expgym,evidence_audit,cost_free,single,cc-large:11,0,2,2202,be84f6ca6168b18518ad711966557925bc1e0b5035fac9f34d73d812030709d8,"{""evidence_acc"":0.0,""label_acc"":0.0}","{""evidence_acc"":0.0,""label_acc"":0.0}",False,False,False,False,unchanged,existing_trace_rescored
7e17f4ab23f22c65b0b987d8,deepseek-v4-flash-0731,expgym,evidence_audit,cost_free,single,cc-large:12,0,0,2200,2cc8b3f941bc0ee2a9f109c7c747ae36a3c5867c2f4a0edb5c83d2970f21d9cf,"{""evidence_acc"":1.0,""label_acc"":1.0}","{""evidence_acc"":1.0,""label_acc"":1.0}",False,False,False,False,unchanged,existing_trace_rescored
67157c72625359b71d653c9c,deepseek-v4-flash-0731,expgym,evidence_audit,cost_free,single,cc-large:12,0,1,2201,2987b90719140906844a389180e65616d8d65e978e2f94228d031909e1bbc0a4,"{""evidence_acc"":0.9411764705882353,""label_acc"":0.9411764705882353}","{""evidence_acc"":0.9411764705882353,""label_acc"":0.9411764705882353}",False,False,False,False,unchanged,existing_trace_rescored
730cc42d769eb84a8c01f776,deepseek-v4-flash-0731,expgym,evidence_audit,cost_free,single,cc-large:12,0,2,2202,67ff4d523e4b31b1da3361465878c566e6a303e68eafa037aaed5ae5074cdab9,"{""evidence_acc"":0.0,""label_acc"":0.0}","{""evidence_acc"":0.0,""label_acc"":0.0}",False,False,False,False,unchanged,existing_trace_rescored
e7adf01cd8cebd93935274af,deepseek-v4-flash-0731,expgym,evidence_audit,cost_free,single,cc-large:2,0,0,2200,f013bc5110eafb125af65987d8a931a0c454863b83a90439dc25f04a6693594a,"{""evidence_acc"":1.0,""label_acc"":1.0}","{""evidence_acc"":1.0,""label_acc"":1.0}",False,False,False,False,unchanged,existing_trace_rescored
7e6507ffbc87bbb214732f5e,deepseek-v4-flash-0731,expgym,evidence_audit,cost_free,single,cc-large:2,0,1,2201,05f6290b2228c11448bd2238854022ee68d1e50c153692128e6453cb6a59f505,"{""evidence_acc"":0.0,""label_acc"":0.0}","{""evidence_acc"":0.0,""label_acc"":0.0}",False,False,False,False,unchanged,existing_trace_rescored
d3373a7f2a58802e9166fdf1,deepseek-v4-flash-0731,expgym,evidence_audit,cost_free,single,cc-large:2,0,2,2202,1d2e295d642e515dcd63a57f32f8c298b0f1a2495b49cf4b3bc121c5c3260865,"{""evidence_acc"":1.0,""label_acc"":0.9411764705882353}","{""evidence_acc"":1.0,""label_acc"":0.9411764705882353}",False,False,False,False,unchanged,existing_trace_rescored
2ffc40e9fd1b73f2841e5acf,deepseek-v4-flash-0731,expgym,evidence_audit,cost_free,single,cc-large:3,0,0,2200,457059096cb0a094def2be11c2a8e8b21e4a91b5569ee1f2827e9442c83fa71b,"{""evidence_acc"":1.0,""label_acc"":0.9411764705882353}","{""evidence_acc"":1.0,""label_acc"":0.9411764705882353}",False,False,False,False,unchanged,existing_trace_rescored
13801e8fc8d8f749cabd2a65,deepseek-v4-flash-0731,expgym,evidence_audit,cost_free,single,cc-large:3,0,1,2201,c29e9f2de7644040e8ea4895657f09e725339a62f0cccaa6bff868c5db2f5bd1,"{""evidence_acc"":1.0,""label_acc"":0.9411764705882353}","{""evidence_acc"":1.0,""label_acc"":0.9411764705882353}",False,False,False,False,unchanged,existing_trace_rescored
ffcb699add103836ea12a816,deepseek-v4-flash-0731,expgym,evidence_audit,cost_free,single,cc-large:3,0,2,2202,b66369400462f5ce0900202c3c74a2f71459197414bed606df78e6eabd477c59,"{""evidence_acc"":0.0,""label_acc"":0.0}","{""evidence_acc"":0.0,""label_acc"":0.0}",False,False,False,False,unchanged,existing_trace_rescored
f8b93f936dc35914d4fd0577,deepseek-v4-flash-0731,expgym,evidence_audit,cost_free,single,cc-large:4,0,0,2200,0bdb8bf9118c6549d5b72faf7b2ac51c205a26ad39b530ce0c2be800e26844ce,"{""evidence_acc"":0.0,""label_acc"":0.0}","{""evidence_acc"":0.0,""label_acc"":0.0}",False,False,False,False,unchanged,existing_trace_rescored
05de8e772e53af8f9f1a40d6,deepseek-v4-flash-0731,expgym,evidence_audit,cost_free,single,cc-large:4,0,1,2201,0ef463dde8532c4706748f68289e5544a69781acab877b930d715832a5951a55,"{""evidence_acc"":0.6470588235294118,""label_acc"":0.8823529411764706}","{""evidence_acc"":0.6470588235294118,""label_acc"":0.8823529411764706}",False,False,False,False,unchanged,existing_trace_rescored
4af6a2e4232e9d3ec61ae989,deepseek-v4-flash-0731,expgym,evidence_audit,cost_free,single,cc-large:4,0,2,2202,301498e4ed822b004def1679bbf1e66fc01dcc01913bb3019c9ebe8b25fd7b45,"{""evidence_acc"":1.0,""label_acc"":1.0}","{""evidence_acc"":1.0,""label_acc"":1.0}",False,False,False,False,unchanged,existing_trace_rescored
5a9508756bb11b6f0edb7c6c,deepseek-v4-flash-0731,expgym,evidence_audit,cost_free,single,cc-large:5,0,0,2200,db9d359bf69b85c7da564e462e824fa208a1fd2718c7753581be288251345374,"{""evidence_acc"":1.0,""label_acc"":0.8823529411764706}","{""evidence_acc"":1.0,""label_acc"":0.8823529411764706}",False,False,False,False,unchanged,existing_trace_rescored
5a1e62993e145d5a47809487,deepseek-v4-flash-0731,expgym,evidence_audit,cost_free,single,cc-large:5,0,1,2201,a69a5dbac7a6e7ac0bc649bee10f6666571334341a13d334c3f1b428fcc2938e,"{""evidence_acc"":0.8823529411764706,""label_acc"":0.8235294117647058}","{""evidence_acc"":0.8823529411764706,""label_acc"":0.8235294117647058}",False,False,False,False,unchanged,existing_trace_rescored
1c9b1e6e57bb2810e4289647,deepseek-v4-flash-0731,expgym,evidence_audit,cost_free,single,cc-large:5,0,2,2202,9d7dea94416d33452b95d116f4b9720dd10f259fce7da06e4d1102ed1e659271,"{""evidence_acc"":1.0,""label_acc"":0.8823529411764706}","{""evidence_acc"":1.0,""label_acc"":0.8823529411764706}",False,False,False,False,unchanged,existing_trace_rescored
f73094974758bb6de4836362,deepseek-v4-flash-0731,expgym,evidence_audit,cost_free,single,cc-large:6,0,0,2200,fcb91c4862002d487594ed468daf658310f7fd1ca0323b8832ff9692eb10b218,"{""evidence_acc"":1.0,""label_acc"":1.0}","{""evidence_acc"":1.0,""label_acc"":1.0}",False,False,False,False,unchanged,existing_trace_rescored
63f323b7dd8e500d39134cb3,deepseek-v4-flash-0731,expgym,evidence_audit,cost_free,single,cc-large:6,0,1,2201,97ebaf475c5a735c43eca86dfec61b7d075b4e6c1403962aefae1dbd241299fc,"{""evidence_acc"":0.0,""label_acc"":0.0}","{""evidence_acc"":0.0,""label_acc"":0.0}",False,False,False,False,unchanged,existing_trace_rescored
c78ae04e231c8b522439dcd2,deepseek-v4-flash-0731,expgym,evidence_audit,cost_free,single,cc-large:6,0,2,2202,b80da49af549892554096b8a7b7be313b7681d02a7cc568f7ad4e2ead8f68c48,"{""evidence_acc"":1.0,""label_acc"":1.0}","{""evidence_acc"":1.0,""label_acc"":1.0}",False,False,False,False,unchanged,existing_trace_rescored
93aa3fc23dedc57618a70392,deepseek-v4-flash-0731,expgym,evidence_audit,cost_free,single,cc-large:7,0,0,2200,99c13d0590f40b16319731bcc2b30a9d69de7b21a4ab8284a5c042a1b8f715f7,"{""evidence_acc"":0.0,""label_acc"":0.0}","{""evidence_acc"":0.0,""label_acc"":0.0}",False,False,False,False,unchanged,existing_trace_rescored
a50c7f478b98947f3e26ab5c,deepseek-v4-flash-0731,expgym,evidence_audit,cost_free,single,cc-large:7,0,1,2201,fd894751aca249ff75bbdfe7af0ae087bab9395187c658ed0905ef96ace906e2,"{""evidence_acc"":1.0,""label_acc"":0.9411764705882353}","{""evidence_acc"":1.0,""label_acc"":0.9411764705882353}",False,False,False,False,unchanged,existing_trace_rescored
13d661ba6d4943df2bffbcae,deepseek-v4-flash-0731,expgym,evidence_audit,cost_free,single,cc-large:7,0,2,2202,20e1e7a152bbc4bea1df8a98f1c3c361fa0c727dc799d353389029213427b9bc,"{""evidence_acc"":1.0,""label_acc"":1.0}","{""evidence_acc"":1.0,""label_acc"":1.0}",False,False,False,False,unchanged,existing_trace_rescored
7135de92beef6bd20c7ee1f6,deepseek-v4-flash-0731,expgym,evidence_audit,cost_free,single,cc-large:8,0,0,2200,1447e3e55fedb9f680926b48f71e1fe8c1c432e346be71295a96132438b00e3f,"{""evidence_acc"":1.0,""label_acc"":1.0}","{""evidence_acc"":1.0,""label_acc"":1.0}",False,False,False,False,unchanged,existing_trace_rescored
960ead1ec1ad7385a403f031,deepseek-v4-flash-0731,expgym,evidence_audit,cost_free,single,cc-large:8,0,1,2201,a1440addbbe569942f71fac2b9aff382bdda7c910cc18aa66c4829738d941419,"{""evidence_acc"":1.0,""label_acc"":1.0}","{""evidence_acc"":1.0,""label_acc"":1.0}",False,False,False,False,unchanged,existing_trace_rescored
b6308e69838ae6d45da45b4d,deepseek-v4-flash-0731,expgym,evidence_audit,cost_free,single,cc-large:8,0,2,2202,2c7815ecfeba6a35307552cf2416c7cb0dc80490506c4d260c7a799bc5f37695,"{""evidence_acc"":1.0,""label_acc"":1.0}","{""evidence_acc"":1.0,""label_acc"":1.0}",False,False,False,False,unchanged,existing_trace_rescored
19817686cb8d6cd6df2460ad,deepseek-v4-flash-0731,expgym,evidence_audit,cost_free,single,cc-large:9,0,0,2200,33143d651992befdb3cc115d211a6cddc8432b1d5b476175ec6a745708d8611d,"{""evidence_acc"":1.0,""label_acc"":0.8823529411764706}","{""evidence_acc"":1.0,""label_acc"":0.8823529411764706}",False,False,False,False,unchanged,existing_trace_rescored
ed01f48bff576375491f2510,deepseek-v4-flash-0731,expgym,evidence_audit,cost_free,single,cc-large:9,0,1,2201,1dfb4c3d2c1c5d852ae614e0a9400e1c45a3552c95b20f7ec9059b4c7d138804,"{""evidence_acc"":1.0,""label_acc"":0.8823529411764706}","{""evidence_acc"":1.0,""label_acc"":0.8823529411764706}",False,False,False,False,unchanged,existing_trace_rescored
a3bcb8a213723c5491f29d1a,deepseek-v4-flash-0731,expgym,evidence_audit,cost_free,single,cc-large:9,0,2,2202,0e47ed0422fadd47436cb409061aa3ba866aa8a148a1182a9fed9d0a0200f1ae,"{""evidence_acc"":0.8235294117647058,""label_acc"":0.8823529411764706}","{""evidence_acc"":0.8235294117647058,""label_acc"":0.8823529411764706}",False,False,False,False,unchanged,existing_trace_rescored
40fe5f998bc9f920d9ee4984,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:0,0,0,2200,622ff6583dfa998829103e850dba3c29afa14b8cd092239197e61eb73fb993bc,"{""evidence_acc"":0.35294117647058826,""label_acc"":0.8235294117647058}","{""evidence_acc"":0.35294117647058826,""label_acc"":0.8235294117647058}",False,False,False,False,unchanged,existing_trace_rescored
37a3f9b576b3303bceab446e,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:0,0,1,2201,f39cb6929d00da3458e66b591b727ebd520d097115e63fc49acbb5c1a84c6daf,"{""evidence_acc"":0.35294117647058826,""label_acc"":0.8823529411764706}","{""evidence_acc"":0.35294117647058826,""label_acc"":0.8823529411764706}",False,False,False,False,unchanged,existing_trace_rescored
4c54bf5afc0435dcc4e156de,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:0,0,2,2202,a46151091fa6366bac419904e9c0c7b1ec59e395db8a429f8ff0dd6e007e99ea,"{""evidence_acc"":0.5294117647058824,""label_acc"":0.9411764705882353}","{""evidence_acc"":0.5294117647058824,""label_acc"":0.9411764705882353}",False,False,False,False,unchanged,existing_trace_rescored
798f706f793bd1feb91dac94,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:1,0,0,2200,4f37a9ff5f6f63e39928864309efe080445b33db4f7e026af1319547da3d5b58,"{""evidence_acc"":0.0,""label_acc"":0.0}","{""evidence_acc"":0.0,""label_acc"":0.0}",False,False,False,False,unchanged,existing_trace_rescored
7a0b19a4262e5d401c3b1388,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:1,0,1,2201,9cde7d36d3af1169ac4e60eaf74a12c525c5bcd9935d564721474de9fbb4d935,"{""evidence_acc"":0.7058823529411765,""label_acc"":0.9411764705882353}","{""evidence_acc"":0.7058823529411765,""label_acc"":0.9411764705882353}",False,False,False,False,unchanged,existing_trace_rescored
533fa27fa6358553c9c0da85,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:1,0,2,2202,ac38046a3c21c7911ba157f892e3038de7b9f334f9b252fa042683d5248f3ad5,"{""evidence_acc"":0.7058823529411765,""label_acc"":0.8823529411764706}","{""evidence_acc"":0.7058823529411765,""label_acc"":0.8823529411764706}",False,False,False,False,unchanged,existing_trace_rescored
62baee4713820519f6a7aee3,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:10,0,0,2200,2eefd4ce58e5a776abda77f5caff09565d054662bbd48240fcc1d68076bed9f5,"{""evidence_acc"":0.35294117647058826,""label_acc"":0.7647058823529411}","{""evidence_acc"":0.35294117647058826,""label_acc"":0.7647058823529411}",False,False,False,False,unchanged,existing_trace_rescored
81da13a5b300364f0413f81a,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:10,0,1,2201,7636148013e8ad173ceebd44a537a46da145f452cda8ed692764c1655bd624d8,"{""evidence_acc"":0.35294117647058826,""label_acc"":0.8235294117647058}","{""evidence_acc"":0.35294117647058826,""label_acc"":0.8235294117647058}",False,False,False,False,unchanged,existing_trace_rescored
c73c16ad35a3dcda900b5a7a,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:10,0,2,2202,dade679dd32ef14322be9c21f82e91d05b743a25e5460a40d145b9c77ce92389,"{""evidence_acc"":0.0,""label_acc"":0.0}","{""evidence_acc"":0.0,""label_acc"":0.0}",False,False,False,False,unchanged,existing_trace_rescored
fdada0251594f81ebcf7194e,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:11,0,0,2200,fb1fbfcf1eaad765006437c244c7237c9bb2a0a33ec305fd36620c0240535480,"{""evidence_acc"":0.6470588235294118,""label_acc"":0.9411764705882353}","{""evidence_acc"":0.6470588235294118,""label_acc"":0.9411764705882353}",False,False,False,False,unchanged,existing_trace_rescored
b4150cdad91242cd74726405,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:11,0,1,2201,1b8dc384c9edce64a40629f115c26e27915ebb9afb84b9b20c3361b5e33845f8,"{""evidence_acc"":0.4117647058823529,""label_acc"":0.8235294117647058}","{""evidence_acc"":0.4117647058823529,""label_acc"":0.8235294117647058}",False,False,False,False,unchanged,existing_trace_rescored
d7423df8205ac2a83165012b,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:11,0,2,2202,abe220ab4a5d1b73523c8de1c2c9aaba5ce4e673a05236a0d6fcbb44afe5ce42,"{""evidence_acc"":0.4117647058823529,""label_acc"":0.8823529411764706}","{""evidence_acc"":0.4117647058823529,""label_acc"":0.8823529411764706}",False,False,False,False,unchanged,existing_trace_rescored
ef339f2310964d1a565efa71,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:12,0,0,2200,da6b7af8df7c901b54a73f5ddbc56bfc0ffd940b06437b5490ed22a4098fb56f,"{""evidence_acc"":0.5294117647058824,""label_acc"":0.8823529411764706}","{""evidence_acc"":0.5294117647058824,""label_acc"":0.8823529411764706}",False,False,False,False,unchanged,existing_trace_rescored
917d6a198cbab33c4e6c402d,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:12,0,1,2201,51f89e13699ecbe9debf02b7032c994e619133379e3fbdda3b897029241311e6,"{""evidence_acc"":0.6470588235294118,""label_acc"":0.8823529411764706}","{""evidence_acc"":0.6470588235294118,""label_acc"":0.8823529411764706}",False,False,False,False,unchanged,existing_trace_rescored
8766ed4b78b2c7bde70661b4,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:12,0,2,2202,71b6f7d97d0f30e7ab2a3a4ae52863a5e19d59324d2bdd5ee923451704a00bf7,"{""evidence_acc"":0.6470588235294118,""label_acc"":0.8823529411764706}","{""evidence_acc"":0.6470588235294118,""label_acc"":0.8823529411764706}",False,False,False,False,unchanged,existing_trace_rescored
f50196fc13713fd8a61e0f74,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:2,0,0,2200,0effd6e2edaa4a34f2b00dc78d82c0520219434473a17eb607f74446a3f4a1f8,"{""evidence_acc"":0.8235294117647058,""label_acc"":0.8235294117647058}","{""evidence_acc"":0.8235294117647058,""label_acc"":0.8235294117647058}",False,False,False,False,unchanged,existing_trace_rescored
050fbe998212b970817c5265,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:2,0,1,2201,bbe26be2de7094499019cba21780725e74ab040b35ed325b7b9c1785825b9c5d,"{""evidence_acc"":0.0,""label_acc"":0.0}","{""evidence_acc"":0.0,""label_acc"":0.0}",False,False,False,False,unchanged,existing_trace_rescored
8b1506bf6e9e05919a8e7a6f,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:2,0,2,2202,7686ba4a3562f27602d11bbc24356d81a4568886197751295e3e8896e1ec3df7,"{""evidence_acc"":0.8235294117647058,""label_acc"":0.7647058823529411}","{""evidence_acc"":0.8235294117647058,""label_acc"":0.7647058823529411}",False,False,False,False,unchanged,existing_trace_rescored
74e7834a5a8f7abfcefc8180,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:3,0,0,2200,0eab5b2fe60e8b047f96a4bfb2569c6b3f2c3956642cb6d5f5c9755a1fc407cd,"{""evidence_acc"":0.8823529411764706,""label_acc"":0.8235294117647058}","{""evidence_acc"":0.8823529411764706,""label_acc"":0.8235294117647058}",False,False,False,False,unchanged,existing_trace_rescored
7a63aac26271026be08489f5,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:3,0,1,2201,5a88c7304febe959a868a7e8f0875148c2a1215dd611fa3116f4896b1cea83f0,"{""evidence_acc"":0.8823529411764706,""label_acc"":0.8823529411764706}","{""evidence_acc"":0.8823529411764706,""label_acc"":0.8823529411764706}",False,False,False,False,unchanged,existing_trace_rescored
4c0690a38a31e8ab690e24b4,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:3,0,2,2202,845f5eb1b144eb94340ba9438dae61719682a761390653f4c01ae5647ffeb4ee,"{""evidence_acc"":0.7647058823529411,""label_acc"":0.8235294117647058}","{""evidence_acc"":0.7647058823529411,""label_acc"":0.8235294117647058}",False,False,False,False,unchanged,existing_trace_rescored
fc6893c0a9b87371d25f355d,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:4,0,0,2200,1b3a4afc287a4bdddaa3cc57495c95137f2917d5ae336ae9482f113fb1d74600,"{""evidence_acc"":0.7647058823529411,""label_acc"":0.9411764705882353}","{""evidence_acc"":0.7647058823529411,""label_acc"":0.9411764705882353}",False,False,False,False,unchanged,existing_trace_rescored
762b1eec62f494686f47c7b7,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:4,0,1,2201,3a93bb7b94923316101d6c4d69b84b3dcedadd37457579edf4f5708283a0381b,"{""evidence_acc"":0.0,""label_acc"":0.0}","{""evidence_acc"":0.0,""label_acc"":0.0}",False,False,False,False,unchanged,existing_trace_rescored
91c5fd90556ef6697db872d1,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:4,0,2,2202,9c4e4f551b5fcc7f88110b4389dd383257f97c17470b4004d84abaabdfe2a0b2,"{""evidence_acc"":0.8235294117647058,""label_acc"":0.8823529411764706}","{""evidence_acc"":0.8235294117647058,""label_acc"":0.8823529411764706}",False,False,False,False,unchanged,existing_trace_rescored
7cd23225eaca1472993ce465,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:5,0,0,2200,f0544ffa80cf1779d4bc824c6aa3c35c04060a05c8ca7ce801faec5c2eda7fab,"{""evidence_acc"":0.9411764705882353,""label_acc"":0.8823529411764706}","{""evidence_acc"":0.9411764705882353,""label_acc"":0.8823529411764706}",False,False,False,False,unchanged,existing_trace_rescored
8378b84c3e283d6e15566739,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:5,0,1,2201,230eca73c091fc38b914ac9dd040bc20bc4253ee24ffaa78d212f3cf02644541,"{""evidence_acc"":0.9411764705882353,""label_acc"":0.8235294117647058}","{""evidence_acc"":0.9411764705882353,""label_acc"":0.8235294117647058}",False,False,False,False,unchanged,existing_trace_rescored
a15e28cca21350241a0bf604,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:5,0,2,2202,a615e024c95c382d25281ffe4e9182d45e49528cda07d06571d255fb611c54fd,"{""evidence_acc"":0.8823529411764706,""label_acc"":0.7647058823529411}","{""evidence_acc"":0.8823529411764706,""label_acc"":0.7647058823529411}",False,False,False,False,unchanged,existing_trace_rescored
9f02caa7c24dba70331a95bd,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:6,0,0,2200,52a3b371227a4a82bb2360ba20014b7f7ed094d961b620f0b7d5d941cd7aade6,"{""evidence_acc"":0.7647058823529411,""label_acc"":0.8823529411764706}","{""evidence_acc"":0.7647058823529411,""label_acc"":0.8823529411764706}",False,False,False,False,unchanged,existing_trace_rescored
a979e927c8c42f5a9f7efbb9,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:6,0,1,2201,c0228aa4b6d690d8efb4fd2f475958dcf807e5ba75426591b3be9984cf55768e,"{""evidence_acc"":0.7058823529411765,""label_acc"":0.8235294117647058}","{""evidence_acc"":0.7058823529411765,""label_acc"":0.8235294117647058}",False,False,False,False,unchanged,existing_trace_rescored
a9296fb1503c202ceb5683be,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:6,0,2,2202,8d6943cb2c2c2e24075a39eb0f077583fe26c40e478b44a48486045e119f391b,"{""evidence_acc"":0.6470588235294118,""label_acc"":0.9411764705882353}","{""evidence_acc"":0.6470588235294118,""label_acc"":0.9411764705882353}",False,False,False,False,unchanged,existing_trace_rescored
8e263b388ea8e0c013a16d90,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:7,0,0,2200,6b2363400402eb9194cf81e9a388a62fdc5a887b0451731d51ec93c22b4a9899,"{""evidence_acc"":0.9411764705882353,""label_acc"":0.8823529411764706}","{""evidence_acc"":0.9411764705882353,""label_acc"":0.8823529411764706}",False,False,False,False,unchanged,existing_trace_rescored
bf307d6a25557ae5738f4903,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:7,0,1,2201,e8a0e3eb0813492354db9c05efdbf3d7cd362ef84f9664e1e6a61f57291fd9d8,"{""evidence_acc"":0.8823529411764706,""label_acc"":1.0}","{""evidence_acc"":0.8823529411764706,""label_acc"":1.0}",False,False,False,False,unchanged,existing_trace_rescored
