slot_id,model,system,regime,strategy,item,seed,outer_repeat,cohort_id,trajectory_sha256,code_commit,source_tree_sha256,source_tree_verified,graph_protocol,backend,api_protocol,temperature,top_p,top_k,reasoning_effort,chat_template_kwargs,max_tokens_config,max_context_tokens,max_steps,max_evals,time_budget,tool_protocol,tuning_final_policy,evaluation_identity_sha256,task_config_sha256,budget_oracle_sha256,table_sha256,decoder_sha256,numpy_version,configspace_version,python_version,numpy_tie_semantics,planned_action,planned_reason,parser_control_flow_changed,parser_control_flow_turns,parser_sha256,react_loop_sha256,graph_sha256,poolact_sha256
e10db734b2d3d4788dc8c5eb,gemini-3.8-flash-medium,poolact,cost_moderate,poolact,hpobench:nasbench101:A,2208,2,gemini_openrouter_missing_main_20260917,ecb56ee8107ac21106da1449d3e8e75e6ff0a4a3698bfadceca9a68691e35922,,ec52a3371945f22ebd9d896a30b7ac8056dd502dd29998693713c5d08dba5ca6,True,paper-graph-lock-v3,openrouter,chat_completions,1.0,1.0,,medium,null,32768,131072,30,30,49441.52099609375,native,legacy,e63bfbe9f263d5f3fd2ed63844c72fb5e79bd0b487c7e091c1a93f38946bed7b,fdbf6640aeb5a699bf1e512e3c3cfdf1d24d44d98ab3a03b2986d24c992cc36f,f6a38069eb6d376a045562e8a17e67e600150c7a7b0ee994e46837679fcdb69e,09271ca32f545aac7718be80a0109f79c6244e7853d2f8989aed3b614c590178,f8633c9744f58a3b87b704ac21e6063c667da84085dea3f3aea39689b14a2bbc,2.4.6,1.2.1,3.11.15,"{""numpy_21_way_default_argsort_tie_order"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]}",rerun,entire legacy graph protocol cohort; includes no-observed-collision slots,False,[],60dbe2f9391ac3afcc29991a2e1dc498eef9ff0f076d072bfac5b422b4cd139d,8b9e54059d54e44bf73f0b938eafa25c5674f0ef66ef0c23cb849c8f4bbf71d7,e5600eeef5389551cdf2761ccae716f5378c40e3443c8d1fe354f1cf2b53bcfa,3638b3f75fc253e6a971c409e116fc352512984bccb24892d3d62a6d7fc834d2
0528aa82238ccb6ab56e8172,gemini-3.8-flash-medium,poolact,cost_moderate,poolact,hpobench:nasbench101:B,2200,0,gemini_snapshot,df46fa9272b6392e720c9f5acc736a05713dc56237cb1eab9f9630d26e434c6b,,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,True,paper-graph-lock-v3,sub2api,gemini,1.0,1.0,,medium,null,32768,131072,30,30,103025.6103515625,native,legacy,a23780bc772e4fef689ef5dabd96e516a79dc7cf15335f9c27e67a97b3e1a6b0,fdbf6640aeb5a699bf1e512e3c3cfdf1d24d44d98ab3a03b2986d24c992cc36f,f6a38069eb6d376a045562e8a17e67e600150c7a7b0ee994e46837679fcdb69e,09271ca32f545aac7718be80a0109f79c6244e7853d2f8989aed3b614c590178,f8633c9744f58a3b87b704ac21e6063c667da84085dea3f3aea39689b14a2bbc,2.4.6,1.2.1,3.11.15,"{""numpy_21_way_default_argsort_tie_order"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]}",rerun,entire legacy graph protocol cohort; includes no-observed-collision slots,False,[],60dbe2f9391ac3afcc29991a2e1dc498eef9ff0f076d072bfac5b422b4cd139d,8b9e54059d54e44bf73f0b938eafa25c5674f0ef66ef0c23cb849c8f4bbf71d7,e5600eeef5389551cdf2761ccae716f5378c40e3443c8d1fe354f1cf2b53bcfa,3638b3f75fc253e6a971c409e116fc352512984bccb24892d3d62a6d7fc834d2
fab86f7080e849e1cde3b6f4,gemini-3.8-flash-medium,poolact,cost_moderate,poolact,hpobench:nasbench101:B,2204,1,gemini_snapshot,2e7930214fa8006e7b38bd841caf51b8551abbce23ecf7054762115e8fc73332,,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,True,paper-graph-lock-v3,sub2api,gemini,1.0,1.0,,medium,null,32768,131072,30,30,103025.6103515625,native,legacy,a23780bc772e4fef689ef5dabd96e516a79dc7cf15335f9c27e67a97b3e1a6b0,fdbf6640aeb5a699bf1e512e3c3cfdf1d24d44d98ab3a03b2986d24c992cc36f,f6a38069eb6d376a045562e8a17e67e600150c7a7b0ee994e46837679fcdb69e,09271ca32f545aac7718be80a0109f79c6244e7853d2f8989aed3b614c590178,f8633c9744f58a3b87b704ac21e6063c667da84085dea3f3aea39689b14a2bbc,2.4.6,1.2.1,3.11.15,"{""numpy_21_way_default_argsort_tie_order"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]}",rerun,entire legacy graph protocol cohort; includes no-observed-collision slots,False,[],60dbe2f9391ac3afcc29991a2e1dc498eef9ff0f076d072bfac5b422b4cd139d,8b9e54059d54e44bf73f0b938eafa25c5674f0ef66ef0c23cb849c8f4bbf71d7,e5600eeef5389551cdf2761ccae716f5378c40e3443c8d1fe354f1cf2b53bcfa,3638b3f75fc253e6a971c409e116fc352512984bccb24892d3d62a6d7fc834d2
97d3a86480e050aba37508d5,gemini-3.8-flash-medium,poolact,cost_moderate,poolact,hpobench:nasbench101:B,2208,2,gemini_openrouter_missing_main_20260917,00f06a8476fab75d1b9fc8e8c5ca1fa73c5aa5b663abf7c7c7c07b88586d10b8,,ec52a3371945f22ebd9d896a30b7ac8056dd502dd29998693713c5d08dba5ca6,True,paper-graph-lock-v3,openrouter,chat_completions,1.0,1.0,,medium,null,32768,131072,30,30,103025.6103515625,native,legacy,7baa447151eeda2bd7187507fb60313327ee8cd8255cc543e0cf06b47b160632,fdbf6640aeb5a699bf1e512e3c3cfdf1d24d44d98ab3a03b2986d24c992cc36f,f6a38069eb6d376a045562e8a17e67e600150c7a7b0ee994e46837679fcdb69e,09271ca32f545aac7718be80a0109f79c6244e7853d2f8989aed3b614c590178,f8633c9744f58a3b87b704ac21e6063c667da84085dea3f3aea39689b14a2bbc,2.4.6,1.2.1,3.11.15,"{""numpy_21_way_default_argsort_tie_order"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]}",rerun,entire legacy graph protocol cohort; includes no-observed-collision slots,False,[],60dbe2f9391ac3afcc29991a2e1dc498eef9ff0f076d072bfac5b422b4cd139d,8b9e54059d54e44bf73f0b938eafa25c5674f0ef66ef0c23cb849c8f4bbf71d7,e5600eeef5389551cdf2761ccae716f5378c40e3443c8d1fe354f1cf2b53bcfa,3638b3f75fc253e6a971c409e116fc352512984bccb24892d3d62a6d7fc834d2
e3c6c9bd4921e3edeb39f1b3,gemini-3.8-flash-medium,poolact,cost_moderate,poolact,hpobench:nasbench101:C,2200,0,gemini_snapshot,dfbad422b7b7a426dd97544a3d318d234f5a3d8f977bb69184f491f366bc219a,,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,True,paper-graph-lock-v3,sub2api,gemini,1.0,1.0,,medium,null,32768,131072,30,30,112038.63037109375,native,legacy,ce5c808c161b3920523f174ee5efc3e84ab834843758a003f1e4c66245dc5f74,fdbf6640aeb5a699bf1e512e3c3cfdf1d24d44d98ab3a03b2986d24c992cc36f,f6a38069eb6d376a045562e8a17e67e600150c7a7b0ee994e46837679fcdb69e,09271ca32f545aac7718be80a0109f79c6244e7853d2f8989aed3b614c590178,f8633c9744f58a3b87b704ac21e6063c667da84085dea3f3aea39689b14a2bbc,2.4.6,1.2.1,3.11.15,"{""numpy_21_way_default_argsort_tie_order"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]}",rerun,entire legacy graph protocol cohort; includes no-observed-collision slots,False,[],60dbe2f9391ac3afcc29991a2e1dc498eef9ff0f076d072bfac5b422b4cd139d,8b9e54059d54e44bf73f0b938eafa25c5674f0ef66ef0c23cb849c8f4bbf71d7,e5600eeef5389551cdf2761ccae716f5378c40e3443c8d1fe354f1cf2b53bcfa,3638b3f75fc253e6a971c409e116fc352512984bccb24892d3d62a6d7fc834d2
fdd07015b0f43d092c6cefc9,gemini-3.8-flash-medium,poolact,cost_moderate,poolact,hpobench:nasbench101:C,2204,1,gemini_snapshot,e91900eeb1a8422039fbae5e8fd53c449da4772529c56cca99721c6c4c20081e,,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,True,paper-graph-lock-v3,sub2api,gemini,1.0,1.0,,medium,null,32768,131072,30,30,112038.63037109375,native,legacy,ce5c808c161b3920523f174ee5efc3e84ab834843758a003f1e4c66245dc5f74,fdbf6640aeb5a699bf1e512e3c3cfdf1d24d44d98ab3a03b2986d24c992cc36f,f6a38069eb6d376a045562e8a17e67e600150c7a7b0ee994e46837679fcdb69e,09271ca32f545aac7718be80a0109f79c6244e7853d2f8989aed3b614c590178,f8633c9744f58a3b87b704ac21e6063c667da84085dea3f3aea39689b14a2bbc,2.4.6,1.2.1,3.11.15,"{""numpy_21_way_default_argsort_tie_order"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]}",rerun,entire legacy graph protocol cohort; includes no-observed-collision slots,False,[],60dbe2f9391ac3afcc29991a2e1dc498eef9ff0f076d072bfac5b422b4cd139d,8b9e54059d54e44bf73f0b938eafa25c5674f0ef66ef0c23cb849c8f4bbf71d7,e5600eeef5389551cdf2761ccae716f5378c40e3443c8d1fe354f1cf2b53bcfa,3638b3f75fc253e6a971c409e116fc352512984bccb24892d3d62a6d7fc834d2
21c2f1decbe9463d3050994d,gemini-3.8-flash-medium,poolact,cost_moderate,poolact,hpobench:nasbench101:C,2208,2,gemini_openrouter_missing_main_20260917,3a074b421a11ae81f352162c1c86ff3a92295f9d9943e30945f65a7c90aadcc4,,ec52a3371945f22ebd9d896a30b7ac8056dd502dd29998693713c5d08dba5ca6,True,paper-graph-lock-v3,openrouter,chat_completions,1.0,1.0,,medium,null,32768,131072,30,30,112038.63037109375,native,legacy,7fcd2c6270817021703ca7cb52c97be3c356cde18d63407f34f0232d4d115ac5,fdbf6640aeb5a699bf1e512e3c3cfdf1d24d44d98ab3a03b2986d24c992cc36f,f6a38069eb6d376a045562e8a17e67e600150c7a7b0ee994e46837679fcdb69e,09271ca32f545aac7718be80a0109f79c6244e7853d2f8989aed3b614c590178,f8633c9744f58a3b87b704ac21e6063c667da84085dea3f3aea39689b14a2bbc,2.4.6,1.2.1,3.11.15,"{""numpy_21_way_default_argsort_tie_order"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]}",rerun,entire legacy graph protocol cohort; includes no-observed-collision slots,False,[],60dbe2f9391ac3afcc29991a2e1dc498eef9ff0f076d072bfac5b422b4cd139d,8b9e54059d54e44bf73f0b938eafa25c5674f0ef66ef0c23cb849c8f4bbf71d7,e5600eeef5389551cdf2761ccae716f5378c40e3443c8d1fe354f1cf2b53bcfa,3638b3f75fc253e6a971c409e116fc352512984bccb24892d3d62a6d7fc834d2
5631b49a6192c186a682d366,gemini-3.8-flash-medium,poolact,cost_tight,cached,hpobench:nasbench101:A,2200,0,gemini_snapshot,98ac5d97d8ff71a9f4ab7f2f7a0d5f36d955af5c9d9da5dd65deea37dcfe20fc,,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,True,paper-graph-lock-v3,sub2api,gemini,1.0,1.0,,medium,null,32768,131072,30,30,14832.456298828125,native,legacy,af2ad462279817825862dab98dec3a3e312c4714caafdce3d9557772898cd054,fdbf6640aeb5a699bf1e512e3c3cfdf1d24d44d98ab3a03b2986d24c992cc36f,f6a38069eb6d376a045562e8a17e67e600150c7a7b0ee994e46837679fcdb69e,09271ca32f545aac7718be80a0109f79c6244e7853d2f8989aed3b614c590178,f8633c9744f58a3b87b704ac21e6063c667da84085dea3f3aea39689b14a2bbc,2.4.6,1.2.1,3.11.15,"{""numpy_21_way_default_argsort_tie_order"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]}",rerun,paired control migration from Sub2 Gemini to fixed OpenRouter provider,False,[],60dbe2f9391ac3afcc29991a2e1dc498eef9ff0f076d072bfac5b422b4cd139d,8b9e54059d54e44bf73f0b938eafa25c5674f0ef66ef0c23cb849c8f4bbf71d7,e5600eeef5389551cdf2761ccae716f5378c40e3443c8d1fe354f1cf2b53bcfa,3638b3f75fc253e6a971c409e116fc352512984bccb24892d3d62a6d7fc834d2
a7551e86b64fa1f85e71079f,gemini-3.8-flash-medium,poolact,cost_tight,cached,hpobench:nasbench101:A,2204,1,gemini_snapshot,a8305add8bbcb4e53ba538e1613e1d9ddc35e92e877ed6950b7ad9b41436220b,,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,True,paper-graph-lock-v3,sub2api,gemini,1.0,1.0,,medium,null,32768,131072,30,30,14832.456298828125,native,legacy,af2ad462279817825862dab98dec3a3e312c4714caafdce3d9557772898cd054,fdbf6640aeb5a699bf1e512e3c3cfdf1d24d44d98ab3a03b2986d24c992cc36f,f6a38069eb6d376a045562e8a17e67e600150c7a7b0ee994e46837679fcdb69e,09271ca32f545aac7718be80a0109f79c6244e7853d2f8989aed3b614c590178,f8633c9744f58a3b87b704ac21e6063c667da84085dea3f3aea39689b14a2bbc,2.4.6,1.2.1,3.11.15,"{""numpy_21_way_default_argsort_tie_order"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]}",rerun,paired control migration from Sub2 Gemini to fixed OpenRouter provider,False,[],60dbe2f9391ac3afcc29991a2e1dc498eef9ff0f076d072bfac5b422b4cd139d,8b9e54059d54e44bf73f0b938eafa25c5674f0ef66ef0c23cb849c8f4bbf71d7,e5600eeef5389551cdf2761ccae716f5378c40e3443c8d1fe354f1cf2b53bcfa,3638b3f75fc253e6a971c409e116fc352512984bccb24892d3d62a6d7fc834d2
a8f6a40f854b430096d97c36,gemini-3.8-flash-medium,poolact,cost_tight,cached,hpobench:nasbench101:A,2208,2,gemini_openrouter_missing_main_20260917,7a28984e246c37ba113ffac7393351460067d5a54a4a32e63199bc767398c2d5,,ec52a3371945f22ebd9d896a30b7ac8056dd502dd29998693713c5d08dba5ca6,True,paper-graph-lock-v3,openrouter,chat_completions,1.0,1.0,,medium,null,32768,131072,30,30,14832.456298828125,native,legacy,e63bfbe9f263d5f3fd2ed63844c72fb5e79bd0b487c7e091c1a93f38946bed7b,fdbf6640aeb5a699bf1e512e3c3cfdf1d24d44d98ab3a03b2986d24c992cc36f,f6a38069eb6d376a045562e8a17e67e600150c7a7b0ee994e46837679fcdb69e,09271ca32f545aac7718be80a0109f79c6244e7853d2f8989aed3b614c590178,f8633c9744f58a3b87b704ac21e6063c667da84085dea3f3aea39689b14a2bbc,2.4.6,1.2.1,3.11.15,"{""numpy_21_way_default_argsort_tie_order"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]}",conditional_reuse_with_full_rescore,graph-independent control or already-fixed v4; require runtime/parser acceptance equivalence,False,[],60dbe2f9391ac3afcc29991a2e1dc498eef9ff0f076d072bfac5b422b4cd139d,8b9e54059d54e44bf73f0b938eafa25c5674f0ef66ef0c23cb849c8f4bbf71d7,e5600eeef5389551cdf2761ccae716f5378c40e3443c8d1fe354f1cf2b53bcfa,3638b3f75fc253e6a971c409e116fc352512984bccb24892d3d62a6d7fc834d2
569a032dff113380523e9851,gemini-3.8-flash-medium,poolact,cost_tight,cached,hpobench:nasbench101:B,2200,0,gemini_snapshot,520855bb05de9f5d2706f53c5c124a6a1c2d36b2983a2a52150871e69a688e15,,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,True,paper-graph-lock-v3,sub2api,gemini,1.0,1.0,,medium,null,32768,131072,30,30,30907.68310546875,native,legacy,a23780bc772e4fef689ef5dabd96e516a79dc7cf15335f9c27e67a97b3e1a6b0,fdbf6640aeb5a699bf1e512e3c3cfdf1d24d44d98ab3a03b2986d24c992cc36f,f6a38069eb6d376a045562e8a17e67e600150c7a7b0ee994e46837679fcdb69e,09271ca32f545aac7718be80a0109f79c6244e7853d2f8989aed3b614c590178,f8633c9744f58a3b87b704ac21e6063c667da84085dea3f3aea39689b14a2bbc,2.4.6,1.2.1,3.11.15,"{""numpy_21_way_default_argsort_tie_order"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]}",rerun,paired control migration from Sub2 Gemini to fixed OpenRouter provider,False,[],60dbe2f9391ac3afcc29991a2e1dc498eef9ff0f076d072bfac5b422b4cd139d,8b9e54059d54e44bf73f0b938eafa25c5674f0ef66ef0c23cb849c8f4bbf71d7,e5600eeef5389551cdf2761ccae716f5378c40e3443c8d1fe354f1cf2b53bcfa,3638b3f75fc253e6a971c409e116fc352512984bccb24892d3d62a6d7fc834d2
6883a5a14125ee7daae4ba01,gemini-3.8-flash-medium,poolact,cost_tight,cached,hpobench:nasbench101:B,2204,1,gemini_snapshot,9149a59dc6d6d000996e9de56b1945a1db00233f25dc4ace00c6e21f8c090b1b,,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,True,paper-graph-lock-v3,sub2api,gemini,1.0,1.0,,medium,null,32768,131072,30,30,30907.68310546875,native,legacy,a23780bc772e4fef689ef5dabd96e516a79dc7cf15335f9c27e67a97b3e1a6b0,fdbf6640aeb5a699bf1e512e3c3cfdf1d24d44d98ab3a03b2986d24c992cc36f,f6a38069eb6d376a045562e8a17e67e600150c7a7b0ee994e46837679fcdb69e,09271ca32f545aac7718be80a0109f79c6244e7853d2f8989aed3b614c590178,f8633c9744f58a3b87b704ac21e6063c667da84085dea3f3aea39689b14a2bbc,2.4.6,1.2.1,3.11.15,"{""numpy_21_way_default_argsort_tie_order"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]}",rerun,paired control migration from Sub2 Gemini to fixed OpenRouter provider,False,[],60dbe2f9391ac3afcc29991a2e1dc498eef9ff0f076d072bfac5b422b4cd139d,8b9e54059d54e44bf73f0b938eafa25c5674f0ef66ef0c23cb849c8f4bbf71d7,e5600eeef5389551cdf2761ccae716f5378c40e3443c8d1fe354f1cf2b53bcfa,3638b3f75fc253e6a971c409e116fc352512984bccb24892d3d62a6d7fc834d2
e7f70335013a9c0cb5fe8beb,gemini-3.8-flash-medium,poolact,cost_tight,cached,hpobench:nasbench101:B,2208,2,gemini_openrouter_missing_main_20260917,1886db53e06889cdd514351b2d78f4b18b03392914ddd7cc3eb12579fb7e669f,,ec52a3371945f22ebd9d896a30b7ac8056dd502dd29998693713c5d08dba5ca6,True,paper-graph-lock-v3,openrouter,chat_completions,1.0,1.0,,medium,null,32768,131072,30,30,30907.68310546875,native,legacy,7baa447151eeda2bd7187507fb60313327ee8cd8255cc543e0cf06b47b160632,fdbf6640aeb5a699bf1e512e3c3cfdf1d24d44d98ab3a03b2986d24c992cc36f,f6a38069eb6d376a045562e8a17e67e600150c7a7b0ee994e46837679fcdb69e,09271ca32f545aac7718be80a0109f79c6244e7853d2f8989aed3b614c590178,f8633c9744f58a3b87b704ac21e6063c667da84085dea3f3aea39689b14a2bbc,2.4.6,1.2.1,3.11.15,"{""numpy_21_way_default_argsort_tie_order"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]}",conditional_reuse_with_full_rescore,graph-independent control or already-fixed v4; require runtime/parser acceptance equivalence,False,[],60dbe2f9391ac3afcc29991a2e1dc498eef9ff0f076d072bfac5b422b4cd139d,8b9e54059d54e44bf73f0b938eafa25c5674f0ef66ef0c23cb849c8f4bbf71d7,e5600eeef5389551cdf2761ccae716f5378c40e3443c8d1fe354f1cf2b53bcfa,3638b3f75fc253e6a971c409e116fc352512984bccb24892d3d62a6d7fc834d2
81ce21641f6f1126fa0ac1f6,gemini-3.8-flash-medium,poolact,cost_tight,cached,hpobench:nasbench101:C,2200,0,gemini_snapshot,9ae05448cfec7bc90a2ca89008a1a5ba490845f054ffb0841756e8f21b6543c3,,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,True,paper-graph-lock-v3,sub2api,gemini,1.0,1.0,,medium,null,32768,131072,30,30,33611.589111328125,native,legacy,ce5c808c161b3920523f174ee5efc3e84ab834843758a003f1e4c66245dc5f74,fdbf6640aeb5a699bf1e512e3c3cfdf1d24d44d98ab3a03b2986d24c992cc36f,f6a38069eb6d376a045562e8a17e67e600150c7a7b0ee994e46837679fcdb69e,09271ca32f545aac7718be80a0109f79c6244e7853d2f8989aed3b614c590178,f8633c9744f58a3b87b704ac21e6063c667da84085dea3f3aea39689b14a2bbc,2.4.6,1.2.1,3.11.15,"{""numpy_21_way_default_argsort_tie_order"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]}",rerun,paired control migration from Sub2 Gemini to fixed OpenRouter provider,False,[],60dbe2f9391ac3afcc29991a2e1dc498eef9ff0f076d072bfac5b422b4cd139d,8b9e54059d54e44bf73f0b938eafa25c5674f0ef66ef0c23cb849c8f4bbf71d7,e5600eeef5389551cdf2761ccae716f5378c40e3443c8d1fe354f1cf2b53bcfa,3638b3f75fc253e6a971c409e116fc352512984bccb24892d3d62a6d7fc834d2
e621b588df01718e7316f411,gemini-3.8-flash-medium,poolact,cost_tight,cached,hpobench:nasbench101:C,2204,1,gemini_snapshot,5cd303735eb9756862832c9f3cce5431a6c50856728f9dd1055918351b1acca6,,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,True,paper-graph-lock-v3,sub2api,gemini,1.0,1.0,,medium,null,32768,131072,30,30,33611.589111328125,native,legacy,ce5c808c161b3920523f174ee5efc3e84ab834843758a003f1e4c66245dc5f74,fdbf6640aeb5a699bf1e512e3c3cfdf1d24d44d98ab3a03b2986d24c992cc36f,f6a38069eb6d376a045562e8a17e67e600150c7a7b0ee994e46837679fcdb69e,09271ca32f545aac7718be80a0109f79c6244e7853d2f8989aed3b614c590178,f8633c9744f58a3b87b704ac21e6063c667da84085dea3f3aea39689b14a2bbc,2.4.6,1.2.1,3.11.15,"{""numpy_21_way_default_argsort_tie_order"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]}",rerun,paired control migration from Sub2 Gemini to fixed OpenRouter provider,False,[],60dbe2f9391ac3afcc29991a2e1dc498eef9ff0f076d072bfac5b422b4cd139d,8b9e54059d54e44bf73f0b938eafa25c5674f0ef66ef0c23cb849c8f4bbf71d7,e5600eeef5389551cdf2761ccae716f5378c40e3443c8d1fe354f1cf2b53bcfa,3638b3f75fc253e6a971c409e116fc352512984bccb24892d3d62a6d7fc834d2
6799ff2fc31a44c41a318544,gemini-3.8-flash-medium,poolact,cost_tight,cached,hpobench:nasbench101:C,2208,2,gemini_snapshot,2dab9981385e6fdaa25f07089e2540e57c550279a28a9e4360ff2be7bf30df30,,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,True,paper-graph-lock-v3,sub2api,gemini,1.0,1.0,,medium,null,32768,131072,30,30,33611.589111328125,native,legacy,ce5c808c161b3920523f174ee5efc3e84ab834843758a003f1e4c66245dc5f74,fdbf6640aeb5a699bf1e512e3c3cfdf1d24d44d98ab3a03b2986d24c992cc36f,f6a38069eb6d376a045562e8a17e67e600150c7a7b0ee994e46837679fcdb69e,09271ca32f545aac7718be80a0109f79c6244e7853d2f8989aed3b614c590178,f8633c9744f58a3b87b704ac21e6063c667da84085dea3f3aea39689b14a2bbc,2.4.6,1.2.1,3.11.15,"{""numpy_21_way_default_argsort_tie_order"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]}",rerun,paired control migration from Sub2 Gemini to fixed OpenRouter provider,False,[],60dbe2f9391ac3afcc29991a2e1dc498eef9ff0f076d072bfac5b422b4cd139d,8b9e54059d54e44bf73f0b938eafa25c5674f0ef66ef0c23cb849c8f4bbf71d7,e5600eeef5389551cdf2761ccae716f5378c40e3443c8d1fe354f1cf2b53bcfa,3638b3f75fc253e6a971c409e116fc352512984bccb24892d3d62a6d7fc834d2
315b8fab73656791df8bfe58,gemini-3.8-flash-medium,poolact,cost_tight,naive,hpobench:nasbench101:A,2200,0,gemini_snapshot,fea4033bc61ae7d0b77e0ccc25d92453765ff7113f8f6b33b46f5652d66ea216,,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,True,paper-graph-lock-v3,sub2api,gemini,1.0,1.0,,medium,null,32768,131072,30,30,14832.456298828125,native,legacy,af2ad462279817825862dab98dec3a3e312c4714caafdce3d9557772898cd054,fdbf6640aeb5a699bf1e512e3c3cfdf1d24d44d98ab3a03b2986d24c992cc36f,f6a38069eb6d376a045562e8a17e67e600150c7a7b0ee994e46837679fcdb69e,09271ca32f545aac7718be80a0109f79c6244e7853d2f8989aed3b614c590178,f8633c9744f58a3b87b704ac21e6063c667da84085dea3f3aea39689b14a2bbc,2.4.6,1.2.1,3.11.15,"{""numpy_21_way_default_argsort_tie_order"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]}",rerun,paired control migration from Sub2 Gemini to fixed OpenRouter provider,False,[],60dbe2f9391ac3afcc29991a2e1dc498eef9ff0f076d072bfac5b422b4cd139d,8b9e54059d54e44bf73f0b938eafa25c5674f0ef66ef0c23cb849c8f4bbf71d7,e5600eeef5389551cdf2761ccae716f5378c40e3443c8d1fe354f1cf2b53bcfa,3638b3f75fc253e6a971c409e116fc352512984bccb24892d3d62a6d7fc834d2
d5ae6c93fe129488123b8d58,gemini-3.8-flash-medium,poolact,cost_tight,naive,hpobench:nasbench101:A,2204,1,gemini_snapshot,352517624803b5d1edd580d64e980a6be770fe5771572df9dd2c0c8aa43e7e51,,8a58986195c73f5508a2f5810e38921c86f8141671b1a6972c300aa06815723e,True,paper-graph-lock-v3,sub2api,gemini,1.0,1.0,,medium,null,32768,131072,30,30,14832.456298828125,native,legacy,af2ad462279817825862dab98dec3a3e312c4714caafdce3d9557772898cd054,fdbf6640aeb5a699bf1e512e3c3cfdf1d24d44d98ab3a03b2986d24c992cc36f,f6a38069eb6d376a045562e8a17e67e600150c7a7b0ee994e46837679fcdb69e,09271ca32f545aac7718be80a0109f79c6244e7853d2f8989aed3b614c590178,f8633c9744f58a3b87b704ac21e6063c667da84085dea3f3aea39689b14a2bbc,2.4.6,1.2.1,3.11.15,"{""numpy_21_way_default_argsort_tie_order"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]}",rerun,paired control migration from Sub2 Gemini to fixed OpenRouter provider,False,[],60dbe2f9391ac3afcc29991a2e1dc498eef9ff0f076d072bfac5b422b4cd139d,8b9e54059d54e44bf73f0b938eafa25c5674f0ef66ef0c23cb849c8f4bbf71d7,e5600eeef5389551cdf2761ccae716f5378c40e3443c8d1fe354f1cf2b53bcfa,3638b3f75fc253e6a971c409e116fc352512984bccb24892d3d62a6d7fc834d2
