slot_id,model,task,regime,seed,old_score,new_score,delta,old_score_complete,new_score_complete,old_answer_score_source,new_answer_score_source,old_submitted_json_object_scored,new_submitted_json_object_scored,old_final_json_object,new_final_json_object,old_answer,new_extracted_answer,new_scoring_answer,score_changed,answer_changed,reason,source_sha256
9e222da86eebda2a5fd3c3a1,gemini-3.8-flash-medium,hpobench:paramnet:adult:steps,cost_free,2208,0.852740740812763,0.852740740812763,0.0,True,True,best_evaluated_fallback,best_evaluated_fallback,False,False,True,True,"{""batch_size_log2"":4,""average_units_per_layer_log2"":7.5,""shape_parameter_1"":0.5,""dropout_1"":0.2,""dropout_0"":0.2,""initial_lr_log10"":-2.5,""final_lr_fraction_log2"":-2,""num_layers"":2}","{""average_units_per_layer_log2"": 7.5, ""batch_size_log2"": 4.0, ""dropout_0"": 0.2, ""dropout_1"": 0.2, ""final_lr_fraction_log2"": -2.0, ""initial_lr_log10"": -2.5, ""num_layers"": 2, ""shape_parameter_1"": 0.5}","{""batch_size_log2"":4,""average_units_per_layer_log2"":7.5,""shape_parameter_1"":0.5,""dropout_1"":0.2,""dropout_0"":0.2,""initial_lr_log10"":-2.5,""final_lr_fraction_log2"":-2,""num_layers"":2}",False,False,legacy_best_visible_fallback,ee0f8b3d04f39107ca94a9d1bac1db3b38e3ce41161fd5d719c078deeaf160ce
a0b08016cd17b4291adba638,gemini-3.8-flash-medium,hpobench:paramnet:adult:steps,cost_moderate,2200,0.8478425959362477,0.8478425959362477,0.0,True,True,best_evaluated_fallback,best_evaluated_fallback,False,False,True,True,"{""average_units_per_layer_log2"": 6.5, ""num_layers"": 3, ""dropout_1"": 0.1, ""final_lr_fraction_log2"": -2, ""dropout_0"": 0.1, ""initial_lr_log10"": -3, ""batch_size_log2"": 5, ""shape_parameter_1"": 0.5}","{""average_units_per_layer_log2"": 6.5, ""batch_size_log2"": 5.0, ""dropout_0"": 0.1, ""dropout_1"": 0.1, ""final_lr_fraction_log2"": -2.0, ""initial_lr_log10"": -3.0, ""num_layers"": 3, ""shape_parameter_1"": 0.5}","{""average_units_per_layer_log2"": 6.5, ""num_layers"": 3, ""dropout_1"": 0.1, ""final_lr_fraction_log2"": -2, ""dropout_0"": 0.1, ""initial_lr_log10"": -3, ""batch_size_log2"": 5, ""shape_parameter_1"": 0.5}",False,False,legacy_best_visible_fallback,e6f4f95a9a82bf5db7616df6184c3aa4fd9e36b14dfe33dbff7ffbb671edf6d0
96d5fe75367124b300733192,gemini-3.8-flash-medium,hpobench:paramnet:adult:steps,cost_moderate,2204,0.8494166667577293,0.8494166667577293,0.0,True,True,best_evaluated_fallback,best_evaluated_fallback,False,False,True,True,"{""initial_lr_log10"": -2.5, ""dropout_1"": 0.1, ""shape_parameter_1"": 0.5, ""dropout_0"": 0.1, ""batch_size_log2"": 5.5, ""average_units_per_layer_log2"": 6, ""num_layers"": 3, ""final_lr_fraction_log2"": -2}","{""average_units_per_layer_log2"": 6.0, ""batch_size_log2"": 5.5, ""dropout_0"": 0.1, ""dropout_1"": 0.1, ""final_lr_fraction_log2"": -2.0, ""initial_lr_log10"": -2.5, ""num_layers"": 3, ""shape_parameter_1"": 0.5}","{""initial_lr_log10"": -2.5, ""dropout_1"": 0.1, ""shape_parameter_1"": 0.5, ""dropout_0"": 0.1, ""batch_size_log2"": 5.5, ""average_units_per_layer_log2"": 6, ""num_layers"": 3, ""final_lr_fraction_log2"": -2}",False,False,legacy_best_visible_fallback,3f502219f2e8b47a0779ac687117b47a7ebecb20f3f729a78f61848d4cc157e8
8fcbc03dad0d816430077b88,gemini-3.8-flash-medium,hpobench:paramnet:adult:steps,cost_moderate,2208,0.8486759318687298,0.8486759318687298,0.0,True,True,best_evaluated_fallback,best_evaluated_fallback,False,False,True,True,"{""shape_parameter_1"": 0.5, ""initial_lr_log10"": -2.5, ""num_layers"": 3, ""average_units_per_layer_log2"": 7, ""dropout_0"": 0.1, ""batch_size_log2"": 6, ""dropout_1"": 0.1, ""final_lr_fraction_log2"": -1.5}","{""average_units_per_layer_log2"": 7.0, ""batch_size_log2"": 6.0, ""dropout_0"": 0.1, ""dropout_1"": 0.1, ""final_lr_fraction_log2"": -1.5, ""initial_lr_log10"": -2.5, ""num_layers"": 3, ""shape_parameter_1"": 0.5}","{""shape_parameter_1"": 0.5, ""initial_lr_log10"": -2.5, ""num_layers"": 3, ""average_units_per_layer_log2"": 7, ""dropout_0"": 0.1, ""batch_size_log2"": 6, ""dropout_1"": 0.1, ""final_lr_fraction_log2"": -1.5}",False,False,legacy_best_visible_fallback,b444f4e52f959e3c890d5b45d25a3b16e69cecd77e5dc89cf0f83ce6c0dc1911
de2092490cc786c1a87a3983,gemini-3.8-flash-medium,hpobench:paramnet:adult:steps,cost_tight,2200,0.847842594810658,0.847842594810658,0.0,True,True,best_evaluated_fallback,best_evaluated_fallback,False,False,True,True,"{""shape_parameter_1"": 0.5, ""batch_size_log2"": 6, ""num_layers"": 2, ""average_units_per_layer_log2"": 6, ""final_lr_fraction_log2"": -2, ""dropout_0"": 0.1, ""dropout_1"": 0.1, ""initial_lr_log10"": -3}","{""average_units_per_layer_log2"": 6.0, ""batch_size_log2"": 6.0, ""dropout_0"": 0.1, ""dropout_1"": 0.1, ""final_lr_fraction_log2"": -2.0, ""initial_lr_log10"": -3.0, ""num_layers"": 2, ""shape_parameter_1"": 0.5}","{""shape_parameter_1"": 0.5, ""batch_size_log2"": 6, ""num_layers"": 2, ""average_units_per_layer_log2"": 6, ""final_lr_fraction_log2"": -2, ""dropout_0"": 0.1, ""dropout_1"": 0.1, ""initial_lr_log10"": -3}",False,False,legacy_best_visible_fallback,8e66e308bc81ba2e88ec0c4f795f2f6f9ddbd3ec5b3f7f0defc4ee5b30365241
02b86ef6e94952c7c2cadabf,gemini-3.8-flash-medium,hpobench:paramnet:adult:steps,cost_tight,2204,0.848787036312399,0.848787036312399,0.0,True,True,best_evaluated_fallback,best_evaluated_fallback,False,False,True,True,"{""batch_size_log2"": 7, ""dropout_1"": 0.1, ""average_units_per_layer_log2"": 6, ""num_layers"": 3, ""final_lr_fraction_log2"": -2, ""initial_lr_log10"": -3, ""shape_parameter_1"": 0.5, ""dropout_0"": 0.1}","{""average_units_per_layer_log2"": 6.0, ""batch_size_log2"": 7.0, ""dropout_0"": 0.1, ""dropout_1"": 0.1, ""final_lr_fraction_log2"": -2.0, ""initial_lr_log10"": -3.0, ""num_layers"": 3, ""shape_parameter_1"": 0.5}","{""batch_size_log2"": 7, ""dropout_1"": 0.1, ""average_units_per_layer_log2"": 6, ""num_layers"": 3, ""final_lr_fraction_log2"": -2, ""initial_lr_log10"": -3, ""shape_parameter_1"": 0.5, ""dropout_0"": 0.1}",False,False,legacy_best_visible_fallback,3ae0c389d8cf72709eca67e0805d02265f387b9d761e9c02ffd2a4b6e95a6294
26ffb6c81259b6118c943c1c,gemini-3.8-flash-medium,hpobench:paramnet:adult:steps,cost_tight,2208,0.848787036312399,0.848787036312399,0.0,True,True,best_evaluated_fallback,best_evaluated_fallback,False,False,True,True,"{""initial_lr_log10"":-3,""shape_parameter_1"":0.5,""batch_size_log2"":6.5,""final_lr_fraction_log2"":-2,""dropout_0"":0.1,""dropout_1"":0.1,""average_units_per_layer_log2"":6,""num_layers"":3}","{""average_units_per_layer_log2"": 6.0, ""batch_size_log2"": 6.5, ""dropout_0"": 0.1, ""dropout_1"": 0.1, ""final_lr_fraction_log2"": -2.0, ""initial_lr_log10"": -3.0, ""num_layers"": 3, ""shape_parameter_1"": 0.5}","{""initial_lr_log10"":-3,""shape_parameter_1"":0.5,""batch_size_log2"":6.5,""final_lr_fraction_log2"":-2,""dropout_0"":0.1,""dropout_1"":0.1,""average_units_per_layer_log2"":6,""num_layers"":3}",False,False,legacy_best_visible_fallback,9890508864ed9ce06ee5a7da9709efba0013886d56b5ffe45549223d9056bb7c
98625201be0234298da43943,gemini-3.8-flash-medium,hpobench:paramnet:higgs:steps,cost_free,2200,0.71777214463594,0.71777214463594,0.0,True,True,best_evaluated_fallback,best_evaluated_fallback,False,False,True,True,"{""average_units_per_layer_log2"": 6, ""dropout_1"": 0.25, ""batch_size_log2"": 6.5, ""shape_parameter_1"": 0.5, ""dropout_0"": 0.2, ""final_lr_fraction_log2"": -2, ""initial_lr_log10"": -2.5, ""num_layers"": 2}","{""average_units_per_layer_log2"": 6.0, ""batch_size_log2"": 6.5, ""dropout_0"": 0.2, ""dropout_1"": 0.25, ""final_lr_fraction_log2"": -2.0, ""initial_lr_log10"": -2.5, ""num_layers"": 2, ""shape_parameter_1"": 0.5}","{""average_units_per_layer_log2"": 6, ""dropout_1"": 0.25, ""batch_size_log2"": 6.5, ""shape_parameter_1"": 0.5, ""dropout_0"": 0.2, ""final_lr_fraction_log2"": -2, ""initial_lr_log10"": -2.5, ""num_layers"": 2}",False,False,legacy_best_visible_fallback,014e5b99f88ad8e087aa7f58a70650d2bf3a2a2173444083724fd844a761b23e
620c7d66e3a36aff9f84aac1,gemini-3.8-flash-medium,hpobench:paramnet:higgs:steps,cost_free,2204,0.7167804453656682,0.7167804453656682,0.0,True,True,best_evaluated_fallback,best_evaluated_fallback,False,False,True,True,"{""batch_size_log2"": 5, ""dropout_0"": 0.25, ""shape_parameter_1"": 0.5, ""dropout_1"": 0.25, ""final_lr_fraction_log2"": -2, ""average_units_per_layer_log2"": 5.8, ""initial_lr_log10"": -2.5, ""num_layers"": 2}","{""average_units_per_layer_log2"": 5.8, ""batch_size_log2"": 5.0, ""dropout_0"": 0.25, ""dropout_1"": 0.25, ""final_lr_fraction_log2"": -2.0, ""initial_lr_log10"": -2.5, ""num_layers"": 2, ""shape_parameter_1"": 0.5}","{""batch_size_log2"": 5, ""dropout_0"": 0.25, ""shape_parameter_1"": 0.5, ""dropout_1"": 0.25, ""final_lr_fraction_log2"": -2, ""average_units_per_layer_log2"": 5.8, ""initial_lr_log10"": -2.5, ""num_layers"": 2}",False,False,legacy_best_visible_fallback,c7c6df7ee3b3eeda0416c9283b57c6727cec8810847ab8cf90be850ddc54d419
3613d41f36510bd99efc3d22,gemini-3.8-flash-medium,hpobench:paramnet:higgs:steps,cost_free,2208,0.7185516626473063,0.7185516626473063,0.0,True,True,best_evaluated_fallback,best_evaluated_fallback,False,False,True,True,"{""initial_lr_log10"": -2.6, ""final_lr_fraction_log2"": -3, ""average_units_per_layer_log2"": 6.8, ""dropout_0"": 0.25, ""dropout_1"": 0.1, ""shape_parameter_1"": 0.5, ""num_layers"": 5, ""batch_size_log2"": 6.5}","{""average_units_per_layer_log2"": 6.8, ""batch_size_log2"": 6.5, ""dropout_0"": 0.25, ""dropout_1"": 0.1, ""final_lr_fraction_log2"": -3.0, ""initial_lr_log10"": -2.6, ""num_layers"": 5, ""shape_parameter_1"": 0.5}","{""initial_lr_log10"": -2.6, ""final_lr_fraction_log2"": -3, ""average_units_per_layer_log2"": 6.8, ""dropout_0"": 0.25, ""dropout_1"": 0.1, ""shape_parameter_1"": 0.5, ""num_layers"": 5, ""batch_size_log2"": 6.5}",False,False,legacy_best_visible_fallback,a88a93a850f4e20380211af3bf596ef56ce3fcfb9ef90376a8cfb7cca793cf7b
c9a9df2ee4100fa91de8df6c,gemini-3.8-flash-medium,hpobench:paramnet:higgs:steps,cost_moderate,2200,0.7194787862828187,0.7194787862828187,0.0,True,True,best_evaluated_fallback,best_evaluated_fallback,False,False,True,True,"{""final_lr_fraction_log2"": 0, ""initial_lr_log10"": -2.5, ""num_layers"": 2, ""average_units_per_layer_log2"": 6, ""dropout_1"": 0.25, ""shape_parameter_1"": 0.5, ""batch_size_log2"": 6.5, ""dropout_0"": 0.25}","{""average_units_per_layer_log2"": 6.0, ""batch_size_log2"": 6.5, ""dropout_0"": 0.25, ""dropout_1"": 0.25, ""final_lr_fraction_log2"": 0.0, ""initial_lr_log10"": -2.5, ""num_layers"": 2, ""shape_parameter_1"": 0.5}","{""final_lr_fraction_log2"": 0, ""initial_lr_log10"": -2.5, ""num_layers"": 2, ""average_units_per_layer_log2"": 6, ""dropout_1"": 0.25, ""shape_parameter_1"": 0.5, ""batch_size_log2"": 6.5, ""dropout_0"": 0.25}",False,False,legacy_best_visible_fallback,af7e60eaf5534ede15795cd5e0ea3bfde660ca1a4a7e10f76f6aeafb6ca5e1bb
20360a82733a19d6ed8bd19e,gemini-3.8-flash-medium,hpobench:paramnet:higgs:steps,cost_moderate,2204,0.7194787862828187,0.7194787862828187,0.0,True,True,best_evaluated_fallback,best_evaluated_fallback,False,False,True,True,"{""batch_size_log2"": 6.5, ""final_lr_fraction_log2"": 0, ""num_layers"": 2, ""initial_lr_log10"": -2.5, ""shape_parameter_1"": 0.5, ""dropout_1"": 0.25, ""average_units_per_layer_log2"": 6, ""dropout_0"": 0.25}","{""average_units_per_layer_log2"": 6.0, ""batch_size_log2"": 6.5, ""dropout_0"": 0.25, ""dropout_1"": 0.25, ""final_lr_fraction_log2"": 0.0, ""initial_lr_log10"": -2.5, ""num_layers"": 2, ""shape_parameter_1"": 0.5}","{""batch_size_log2"": 6.5, ""final_lr_fraction_log2"": 0, ""num_layers"": 2, ""initial_lr_log10"": -2.5, ""shape_parameter_1"": 0.5, ""dropout_1"": 0.25, ""average_units_per_layer_log2"": 6, ""dropout_0"": 0.25}",False,False,legacy_best_visible_fallback,77968a4efb0eee599e20a7e6ea0d33a3a8a9690691cf706792326f8e34538017
e2a79224c2a291a76fb1c163,gemini-3.8-flash-medium,hpobench:paramnet:higgs:steps,cost_moderate,2208,0.7181872738653113,0.7181872738653113,0.0,True,True,best_evaluated_fallback,best_evaluated_fallback,False,False,True,True,"{""dropout_0"": 0.2, ""num_layers"": 2, ""shape_parameter_1"": 0.5, ""dropout_1"": 0.25, ""initial_lr_log10"": -2.5, ""final_lr_fraction_log2"": -1.7, ""batch_size_log2"": 6.5, ""average_units_per_layer_log2"": 6}","{""average_units_per_layer_log2"": 6.0, ""batch_size_log2"": 6.5, ""dropout_0"": 0.2, ""dropout_1"": 0.25, ""final_lr_fraction_log2"": -1.7, ""initial_lr_log10"": -2.5, ""num_layers"": 2, ""shape_parameter_1"": 0.5}","{""dropout_0"": 0.2, ""num_layers"": 2, ""shape_parameter_1"": 0.5, ""dropout_1"": 0.25, ""initial_lr_log10"": -2.5, ""final_lr_fraction_log2"": -1.7, ""batch_size_log2"": 6.5, ""average_units_per_layer_log2"": 6}",False,False,legacy_best_visible_fallback,9dd8c08c6b6e144e969a52be2dd4daabb00d0957eed85e21386cd43ac8238660
9e8fd87ccd59a4144f52d522,gemini-3.8-flash-medium,hpobench:paramnet:higgs:steps,cost_tight,2200,0.7161577551611236,0.7161577551611236,0.0,True,True,best_evaluated_fallback,best_evaluated_fallback,False,False,True,True,"{""dropout_0"": 0.25, ""dropout_1"": 0.25, ""initial_lr_log10"": -2.5, ""batch_size_log2"": 4, ""shape_parameter_1"": 0.5, ""num_layers"": 3, ""average_units_per_layer_log2"": 6, ""final_lr_fraction_log2"": -2}","{""average_units_per_layer_log2"": 6.0, ""batch_size_log2"": 4.0, ""dropout_0"": 0.25, ""dropout_1"": 0.25, ""final_lr_fraction_log2"": -2.0, ""initial_lr_log10"": -2.5, ""num_layers"": 3, ""shape_parameter_1"": 0.5}","{""dropout_0"": 0.25, ""dropout_1"": 0.25, ""initial_lr_log10"": -2.5, ""batch_size_log2"": 4, ""shape_parameter_1"": 0.5, ""num_layers"": 3, ""average_units_per_layer_log2"": 6, ""final_lr_fraction_log2"": -2}",False,False,legacy_best_visible_fallback,93d4b421bbeb455478bdb339a4a4816321dd332946216534b936d2c1c766c6c7
1453509baeda25787cba9c62,gemini-3.8-flash-medium,hpobench:paramnet:higgs:steps,cost_tight,2204,0.7121771288456265,0.7121771288456265,0.0,True,True,best_evaluated_fallback,best_evaluated_fallback,False,False,True,True,"{""batch_size_log2"": 5, ""dropout_1"": 0.1, ""average_units_per_layer_log2"": 6.5, ""shape_parameter_1"": 0.5, ""final_lr_fraction_log2"": -2, ""num_layers"": 3, ""dropout_0"": 0.1, ""initial_lr_log10"": -3}","{""average_units_per_layer_log2"": 6.5, ""batch_size_log2"": 5.0, ""dropout_0"": 0.1, ""dropout_1"": 0.1, ""final_lr_fraction_log2"": -2.0, ""initial_lr_log10"": -3.0, ""num_layers"": 3, ""shape_parameter_1"": 0.5}","{""batch_size_log2"": 5, ""dropout_1"": 0.1, ""average_units_per_layer_log2"": 6.5, ""shape_parameter_1"": 0.5, ""final_lr_fraction_log2"": -2, ""num_layers"": 3, ""dropout_0"": 0.1, ""initial_lr_log10"": -3}",False,False,legacy_best_visible_fallback,2b9be4d56840a1b0379bf646b2c18ecf62daaf34d34519d4377cdae3504fea9e
56934206ce2b04726b8808d7,gemini-3.8-flash-medium,hpobench:paramnet:higgs:steps,cost_tight,2208,0.7157333985545649,0.7157333985545649,0.0,True,True,best_evaluated_fallback,best_evaluated_fallback,False,False,True,True,"{""shape_parameter_1"": 0.5, ""average_units_per_layer_log2"": 6, ""initial_lr_log10"": -2.3, ""final_lr_fraction_log2"": -2, ""num_layers"": 2, ""dropout_1"": 0.15, ""dropout_0"": 0.15, ""batch_size_log2"": 6.5}","{""average_units_per_layer_log2"": 6.0, ""batch_size_log2"": 6.5, ""dropout_0"": 0.15, ""dropout_1"": 0.15, ""final_lr_fraction_log2"": -2.0, ""initial_lr_log10"": -2.3, ""num_layers"": 2, ""shape_parameter_1"": 0.5}","{""shape_parameter_1"": 0.5, ""average_units_per_layer_log2"": 6, ""initial_lr_log10"": -2.3, ""final_lr_fraction_log2"": -2, ""num_layers"": 2, ""dropout_1"": 0.15, ""dropout_0"": 0.15, ""batch_size_log2"": 6.5}",False,False,legacy_best_visible_fallback,1b6f4c5f247a0c6b0ff8226b81e12504a5a77deeccfca91a3a1a15167ed778b3
5bb43c7f1b80d0a5315a4688,gemini-3.8-flash-medium,hpobench:paramnet:letter:steps,cost_free,2200,0.9446178188506212,0.9446178188506212,0.0,True,True,best_evaluated_fallback,best_evaluated_fallback,False,False,True,True,"{""final_lr_fraction_log2"": -0.5, ""batch_size_log2"": 4.5, ""initial_lr_log10"": -2, ""dropout_1"": 0, ""average_units_per_layer_log2"": 6.48, ""shape_parameter_1"": 0.5, ""num_layers"": 2, ""dropout_0"": 0}","{""average_units_per_layer_log2"": 6.48, ""batch_size_log2"": 4.5, ""dropout_0"": 0.0, ""dropout_1"": 0.0, ""final_lr_fraction_log2"": -0.5, ""initial_lr_log10"": -2.0, ""num_layers"": 2, ""shape_parameter_1"": 0.5}","{""final_lr_fraction_log2"": -0.5, ""batch_size_log2"": 4.5, ""initial_lr_log10"": -2, ""dropout_1"": 0, ""average_units_per_layer_log2"": 6.48, ""shape_parameter_1"": 0.5, ""num_layers"": 2, ""dropout_0"": 0}",False,False,legacy_best_visible_fallback,0ee3f9d640dc2829e50e945a4f339d86f67243a3723c0303221ea76a6389bd54
7204323aa68a91364c6c8ccc,gemini-3.8-flash-medium,hpobench:paramnet:letter:steps,cost_free,2204,0.9471506086451498,0.9471506086451498,0.0,True,True,best_evaluated_fallback,best_evaluated_fallback,False,False,True,True,"{""shape_parameter_1"": 0.6, ""dropout_0"": 0.25, ""final_lr_fraction_log2"": -0.5, ""num_layers"": 3, ""batch_size_log2"": 5.5, ""average_units_per_layer_log2"": 7, ""initial_lr_log10"": -2.5, ""dropout_1"": 0.25}","{""average_units_per_layer_log2"": 7.0, ""batch_size_log2"": 5.5, ""dropout_0"": 0.25, ""dropout_1"": 0.25, ""final_lr_fraction_log2"": -0.5, ""initial_lr_log10"": -2.5, ""num_layers"": 3, ""shape_parameter_1"": 0.6}","{""shape_parameter_1"": 0.6, ""dropout_0"": 0.25, ""final_lr_fraction_log2"": -0.5, ""num_layers"": 3, ""batch_size_log2"": 5.5, ""average_units_per_layer_log2"": 7, ""initial_lr_log10"": -2.5, ""dropout_1"": 0.25}",False,False,legacy_best_visible_fallback,7ba5ca30e1d0b30f79346c28e113e39f764de5331cad6b28b6e3e73eb1afaf21
c0da4ad1d602af86026cd970,gemini-3.8-flash-medium,hpobench:paramnet:letter:steps,cost_free,2208,0.9348258683620563,0.9348258683620563,0.0,True,True,best_evaluated_fallback,best_evaluated_fallback,False,False,True,True,"{""shape_parameter_1"":0.5,""batch_size_log2"":4.2,""dropout_0"":0,""dropout_1"":0.25,""initial_lr_log10"":-2,""final_lr_fraction_log2"":0,""num_layers"":1,""average_units_per_layer_log2"":6.3}","{""average_units_per_layer_log2"": 6.3, ""batch_size_log2"": 4.2, ""dropout_0"": 0.0, ""dropout_1"": 0.25, ""final_lr_fraction_log2"": 0.0, ""initial_lr_log10"": -2.0, ""num_layers"": 1, ""shape_parameter_1"": 0.5}","{""shape_parameter_1"":0.5,""batch_size_log2"":4.2,""dropout_0"":0,""dropout_1"":0.25,""initial_lr_log10"":-2,""final_lr_fraction_log2"":0,""num_layers"":1,""average_units_per_layer_log2"":6.3}",False,False,legacy_best_visible_fallback,5b7624e8efb142041ed323e8b436d95b64b3675cb7f31ce491acf0555f79081b
39b027799f48292525134cef,gemini-3.8-flash-medium,hpobench:paramnet:letter:steps,cost_moderate,2200,0.9441429202991176,0.9441429202991176,0.0,True,True,best_evaluated_fallback,best_evaluated_fallback,False,False,True,True,"{""initial_lr_log10"": -2, ""average_units_per_layer_log2"": 6.4, ""num_layers"": 3, ""dropout_1"": 0, ""final_lr_fraction_log2"": 0, ""shape_parameter_1"": 0.5, ""batch_size_log2"": 5, ""dropout_0"": 0}","{""average_units_per_layer_log2"": 6.4, ""batch_size_log2"": 5.0, ""dropout_0"": 0.0, ""dropout_1"": 0.0, ""final_lr_fraction_log2"": 0.0, ""initial_lr_log10"": -2.0, ""num_layers"": 3, ""shape_parameter_1"": 0.5}","{""initial_lr_log10"": -2, ""average_units_per_layer_log2"": 6.4, ""num_layers"": 3, ""dropout_1"": 0, ""final_lr_fraction_log2"": 0, ""shape_parameter_1"": 0.5, ""batch_size_log2"": 5, ""dropout_0"": 0}",False,False,legacy_best_visible_fallback,96d910d7a5df8870ab29a5425983590d2041033fee93b18f540d7f287c86feb5
4dd601357244bb9be85a3e39,gemini-3.8-flash-medium,hpobench:paramnet:letter:steps,cost_moderate,2204,0.9478968787966999,0.9478968787966999,0.0,True,True,best_evaluated_fallback,best_evaluated_fallback,False,False,True,True,"{""dropout_0"": 0.05, ""final_lr_fraction_log2"": -1, ""dropout_1"": 0, ""shape_parameter_1"": 0.5, ""initial_lr_log10"": -2, ""average_units_per_layer_log2"": 6.45, ""num_layers"": 3, ""batch_size_log2"": 4.5}","{""average_units_per_layer_log2"": 6.45, ""batch_size_log2"": 4.5, ""dropout_0"": 0.05, ""dropout_1"": 0.0, ""final_lr_fraction_log2"": -1.0, ""initial_lr_log10"": -2.0, ""num_layers"": 3, ""shape_parameter_1"": 0.5}","{""dropout_0"": 0.05, ""final_lr_fraction_log2"": -1, ""dropout_1"": 0, ""shape_parameter_1"": 0.5, ""initial_lr_log10"": -2, ""average_units_per_layer_log2"": 6.45, ""num_layers"": 3, ""batch_size_log2"": 4.5}",False,False,legacy_best_visible_fallback,dfe596665e89e1d7b2dfdc23f7b6749cd1204bd3f0d675fbff50714825f835d0
33e7061232327b091f4a9e4a,gemini-3.8-flash-medium,hpobench:paramnet:letter:steps,cost_moderate,2208,0.9485753045247616,0.9485753045247616,0.0,True,True,best_evaluated_fallback,best_evaluated_fallback,False,False,True,True,"{""initial_lr_log10"": -2, ""batch_size_log2"": 4.5, ""final_lr_fraction_log2"": -1, ""dropout_1"": 0, ""dropout_0"": 0.1, ""num_layers"": 3, ""average_units_per_layer_log2"": 6.45, ""shape_parameter_1"": 0.5}","{""average_units_per_layer_log2"": 6.45, ""batch_size_log2"": 4.5, ""dropout_0"": 0.1, ""dropout_1"": 0.0, ""final_lr_fraction_log2"": -1.0, ""initial_lr_log10"": -2.0, ""num_layers"": 3, ""shape_parameter_1"": 0.5}","{""initial_lr_log10"": -2, ""batch_size_log2"": 4.5, ""final_lr_fraction_log2"": -1, ""dropout_1"": 0, ""dropout_0"": 0.1, ""num_layers"": 3, ""average_units_per_layer_log2"": 6.45, ""shape_parameter_1"": 0.5}",False,False,legacy_best_visible_fallback,2b5389319aa9f7aa2a19e7545b9262046a385e820c3230ed52c78db85aed58d4
a36ab70cbaec048bfab48add,gemini-3.8-flash-medium,hpobench:paramnet:letter:steps,cost_tight,2200,0.9220488479252262,0.9220488479252262,0.0,True,True,best_evaluated_fallback,best_evaluated_fallback,False,False,True,True,"{""initial_lr_log10"": -2, ""final_lr_fraction_log2"": -2, ""num_layers"": 3, ""batch_size_log2"": 4.5, ""dropout_0"": 0, ""shape_parameter_1"": 0.5, ""average_units_per_layer_log2"": 6, ""dropout_1"": 0}","{""average_units_per_layer_log2"": 6.0, ""batch_size_log2"": 4.5, ""dropout_0"": 0.0, ""dropout_1"": 0.0, ""final_lr_fraction_log2"": -2.0, ""initial_lr_log10"": -2.0, ""num_layers"": 3, ""shape_parameter_1"": 0.5}","{""initial_lr_log10"": -2, ""final_lr_fraction_log2"": -2, ""num_layers"": 3, ""batch_size_log2"": 4.5, ""dropout_0"": 0, ""shape_parameter_1"": 0.5, ""average_units_per_layer_log2"": 6, ""dropout_1"": 0}",False,False,legacy_best_visible_fallback,b4e3208db1b60a7508a5534d99513dcae08d6b7495992d03a4d90fec8bd63aee
5b48cbf36a33d7e9f5064807,gemini-3.8-flash-medium,hpobench:paramnet:letter:steps,cost_tight,2204,0.9220488479252262,0.9220488479252262,0.0,True,True,best_evaluated_fallback,best_evaluated_fallback,False,False,True,True,"{""dropout_0"": 0, ""dropout_1"": 0, ""batch_size_log2"": 4.5, ""average_units_per_layer_log2"": 6, ""shape_parameter_1"": 0.5, ""num_layers"": 3, ""final_lr_fraction_log2"": -2, ""initial_lr_log10"": -2}","{""average_units_per_layer_log2"": 6.0, ""batch_size_log2"": 4.5, ""dropout_0"": 0.0, ""dropout_1"": 0.0, ""final_lr_fraction_log2"": -2.0, ""initial_lr_log10"": -2.0, ""num_layers"": 3, ""shape_parameter_1"": 0.5}","{""dropout_0"": 0, ""dropout_1"": 0, ""batch_size_log2"": 4.5, ""average_units_per_layer_log2"": 6, ""shape_parameter_1"": 0.5, ""num_layers"": 3, ""final_lr_fraction_log2"": -2, ""initial_lr_log10"": -2}",False,False,legacy_best_visible_fallback,ca6a44a8603f04de384c380333ad4d88b363dacb835c379116150943f0fea819
b63d3686dd14b450f0c46686,gemini-3.8-flash-medium,hpobench:paramnet:letter:steps,cost_tight,2208,0.8992537324135252,0.8992537324135252,0.0,True,True,best_evaluated_fallback,best_evaluated_fallback,False,False,True,True,"{""shape_parameter_1"": 0.5, ""final_lr_fraction_log2"": -2, ""average_units_per_layer_log2"": 6, ""initial_lr_log10"": -2, ""dropout_1"": 0.25, ""batch_size_log2"": 4, ""dropout_0"": 0.25, ""num_layers"": 3}","{""average_units_per_layer_log2"": 6.0, ""batch_size_log2"": 4.0, ""dropout_0"": 0.25, ""dropout_1"": 0.25, ""final_lr_fraction_log2"": -2.0, ""initial_lr_log10"": -2.0, ""num_layers"": 2, ""shape_parameter_1"": 0.5}","{""shape_parameter_1"": 0.5, ""final_lr_fraction_log2"": -2, ""average_units_per_layer_log2"": 6, ""initial_lr_log10"": -2, ""dropout_1"": 0.25, ""batch_size_log2"": 4, ""dropout_0"": 0.25, ""num_layers"": 3}",False,False,legacy_best_visible_fallback,566ee0af763d6519ccb3f6acd9ead4cf48831259b956cc86c0df9658edbc6ab8
