slot_id,model,system,scenario,regime,strategy,item,order,source_sha256,label_acc,evidence_acc,explicit_diagnostic_hit
0808dd84591aafab56ea7332,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_tight,single,cc-large:0,0,d456a5e48e0ff9330e8dc975a0c584d5a3623c7e18ac197e4148b54fd307d71a,0.8823529411764706,0.47058823529411764,False
08c2debfe32d8d90275e92ee,gpt-5.6-sol,expgym,evidence_audit,cost_moderate,single,cc-large:2,0,23e7ef43262a09c8e3e60011d084b2f9a932cd0faf981e04f7a20d7186f83ad2,0.7647058823529411,0.7647058823529411,False
09a98d46ab1f666016d57237,glm-5.3,expgym,evidence_audit,cost_free,single,cc-large:3,0,0c5d425b68b19707705bf135bae5652c17d848ef4047e96ac9b2afa4ce811d60,0.9411764705882353,1.0,False
09c3b80b31f9f2219e3bd5bd,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_tight,single,cc-large:11,1,cb94fa34717872cd19bc2a462504cdd43263b2344b490ee8bec0f1102e07d8a7,0.7647058823529411,0.4117647058823529,False
0a9633efd1ee941b1206b48c,kimi-k3,expgym,evidence_audit,cost_tight,single,cc-large:6,0,0be92e9e189e4756bde35cb9fbcbb002cf90270892f29b7cec85a749700651fb,0.8823529411764706,0.6470588235294118,False
0bd1595539858c871a214524,gpt-5.6-sol,expgym,evidence_audit,cost_free,single,cc-large:11,0,6ba1af756f6dd9c60f36ac08c21a1e17ada4146cb3a171d0d63254d6bc6be70b,0.9411764705882353,0.8823529411764706,False
0c4b3c4c3bb33a0f3096c733,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_moderate,single,cc-large:11,1,91ae32cb7b8ed3d9c53a11435934f1dd33f2b73b1d65cc6e1353ad0428e9f258,0.7647058823529411,0.35294117647058826,False
0c87d8171f539eec0c3a1834,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_free,single,cc-large:2,0,14145364e9c189f03ce9e3d8cd065db8756e1814c78fc7f09f0837aa525ed126,1.0,1.0,False
0cd1a9ad31de7515e27c0825,glm-5.3,expgym,evidence_audit,cost_moderate,single,cc-large:1,2,77aedd0a7026f83e77055554b73b17d1f3ee79264a53cf0adaca6f908db26308,0.9411764705882353,0.7647058823529411,False
0dec460019056cc7995ac305,gpt-5.6-sol,expgym,evidence_audit,cost_free,single,cc-large:5,1,ff869a1d7b2ed7c9f1c0c6368f1ab78e8b2300c8ada99fc94edb8854eeacea6b,0.8235294117647058,0.8823529411764706,False
0f295ddaec124114aaa43fba,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_moderate,single,cc-large:7,0,f5ffb0df759ae5900eb8fa392fea791a19e6b8e731361ebfc3ab33775feaf81c,0.9411764705882353,0.8823529411764706,False
10def3b87ce845a0a852bfc4,gemini-3.8-flash-medium,expgym,evidence_audit,cost_moderate,single,cc-large:12,0,8470793ab0a71ff92cd38cecbd3de059744c890d16f055cfbd30094a6c019138,0.8823529411764706,0.8823529411764706,False
111041d493800c01cc0e9e03,kimi-k3,expgym,evidence_audit,cost_moderate,single,cc-large:10,2,5b4bedab64e8f50b0ef4f3c6d54b9be70b035bcac7f0384a04d12b9605e26c2f,0.8235294117647058,0.4117647058823529,False
116d94041e9de53b4f2f74c7,kimi-k3,expgym,evidence_audit,cost_free,single,cc-large:8,1,edc1557d673a1d002f749cff7853901cc2644361331a57e9d11c2e387d23bd10,1.0,1.0,False
118738b2ceecbded6519253e,gemini-3.8-flash-medium,expgym,evidence_audit,cost_tight,single,cc-large:1,1,b6848dd6e9de5a0af808d9d626d4888ae60a0936e2346cde91609aa2144c4892,0.8823529411764706,0.7058823529411765,False
11aee3893b8e2b12dc7698c4,gpt-5.6-sol,expgym,evidence_audit,cost_free,single,cc-large:6,0,5456d1935ce0e2c162f4bf3ee5a566574ee3416c22c66a641349863d8910ac88,0.8235294117647058,0.5294117647058824,False
11ba3ef42e65d61e53b20443,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_moderate,single,cc-large:10,1,aa7ab52c334657e7d8db8c649a5b2401675186a53b47c5416c8df6754cbb3e3a,0.8823529411764706,0.47058823529411764,False
11e68a92892ec084c76a1d57,glm-5.3,expgym,evidence_audit,cost_tight,single,cc-large:1,2,69760df72fa28ce0123f69ec15e0f147962e058d2a95aaabd780aacf51d544cf,0.8823529411764706,0.7647058823529411,False
11ea8805687db9dc9f5f6bb3,gpt-5.6-sol,expgym,evidence_audit,cost_free,single,cc-large:3,1,d2e632f56e96d7909a28e0709183e76f93a1c72a8dc663f7fd2c421e5b507bb4,0.7058823529411765,0.6470588235294118,False
1286e608dfbbf662102467a5,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_tight,single,cc-large:9,2,b712e6969d822cc6dd908fb48da8f0c408c0e4e7c09a5a14410508b4bb7b4d9f,0.7647058823529411,0.5294117647058824,False
129a56a3825ef91f3c90361f,gpt-5.6-sol,expgym,evidence_audit,cost_moderate,single,cc-large:4,1,313d6edfee2375d35d5f40417c2da20065e0f355ccc298e41f92d0327cf7e2aa,0.8823529411764706,0.8823529411764706,False
134d7de62a71ec6464885678,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_tight,single,cc-large:1,0,7b7c683a0a63b4436f5555773ae27b4dd4f8ac94a134c855ce2fec5481d8f96c,0.8823529411764706,0.7058823529411765,False
13801e8fc8d8f749cabd2a65,deepseek-v4-flash-0731,expgym,evidence_audit,cost_free,single,cc-large:3,1,c29e9f2de7644040e8ea4895657f09e725339a62f0cccaa6bff868c5db2f5bd1,0.9411764705882353,1.0,False
138245dff636d274d19775ab,glm-5.3,expgym,evidence_audit,cost_tight,single,cc-large:8,0,c27029561231558b3fc481bfba8d67616f4741afd59d4be24c726bb65aa517d4,1.0,0.35294117647058826,False
13844994af6e2d7de11de7b6,gemini-3.8-flash-medium,expgym,evidence_audit,cost_moderate,single,cc-large:2,0,32d99181f7f47a3efe5fe4cf34fe9d0ab4ae7a93fb30c7c948041f7270bbeaf3,0.8823529411764706,0.8823529411764706,False
13a1267e8ab8835ffec1fc39,gemini-3.8-flash-medium,expgym,evidence_audit,cost_moderate,single,cc-large:11,0,ba5935742ad3c4c81bfa8ff072476906d1b75d7dc71b1658b00782cc697b3ea7,1.0,0.6470588235294118,False
13a5e5545043dae5f5f41761,kimi-k3,expgym,evidence_audit,cost_moderate,single,cc-large:12,1,20a816d6d22a24d7acb7cdbcdc3d0f85badb7c9f74e9881c0b096aff18b97394,0.8823529411764706,0.5294117647058824,False
13cd7da49b89c03d3cec8ce9,glm-5.3,expgym,evidence_audit,cost_tight,single,cc-large:9,0,040295f816853b8e9336edbfbf727f0affd16651c48e373b908f939a409cc5b7,0.8235294117647058,0.47058823529411764,False
13d661ba6d4943df2bffbcae,deepseek-v4-flash-0731,expgym,evidence_audit,cost_free,single,cc-large:7,2,20e1e7a152bbc4bea1df8a98f1c3c361fa0c727dc799d353389029213427b9bc,1.0,1.0,False
14e8f6668f912ae379352a95,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_tight,single,cc-large:6,2,5abaa814a53d1048682eb89c16c0d3168dd391b9061bca277833a792d760d1ac,0.8823529411764706,0.5882352941176471,False
155ff37eea481db9a07b3faa,glm-5.3,expgym,evidence_audit,cost_free,single,cc-large:2,0,6e6b08f04ccedf49630887a4294d389e61191b0466e10daef84abb28cca15fc7,1.0,1.0,False
1625d5246ace5942955bb387,gemini-3.8-flash-medium,expgym,evidence_audit,cost_free,single,cc-large:4,1,175882fd3a5e61714f9a4e1cae78df9fd4e7cc26591c729c2f9ce6c259cdbb9b,1.0,1.0,False
16661a382899189771e7624b,deepseek-v4-flash-0731,expgym,evidence_audit,cost_free,single,cc-large:11,0,255af2387639ddaa4cc240708a0489707f76d713692198312f8d812c1c92e520,0.7647058823529411,0.6470588235294118,False
167d06ea61fccd037cc2dec4,deepseek-v4-flash-0731,expgym,evidence_audit,cost_tight,single,cc-large:12,0,f720a32eafb2d40bd37020c51165dd44dfc7e2dd4c4fc91aead07e1572490050,0.8823529411764706,0.5294117647058824,False
16e169e6d3f4c353849783f0,gemini-3.8-flash-medium,expgym,evidence_audit,cost_free,single,cc-large:6,1,843004b19d870c5610fa860bf57dbf773a8001b8f0eb7c53756fa490d2d83668,1.0,1.0,False
174abbc7246e83ed2525ec91,kimi-k3,expgym,evidence_audit,cost_free,single,cc-large:7,2,c7441e6e71c13394c9b2e81194b34dae296f182f13ac381e0efb3f710ae60f85,1.0,1.0,False
185ae73526ad7d39aff8d22a,glm-5.3,expgym,evidence_audit,cost_free,single,cc-large:11,2,ea0ea4fc500f4936f7eec07062ad24337dd9bce79871b9ce33718a173ac1c815,1.0,1.0,False
19193789061d527701784c53,deepseek-v4-flash-0731,expgym,evidence_audit,cost_free,single,cc-large:1,0,4a5bcaf61bb43301a35b0e6f0f2acd5698f6741977a4d2f96e25adca4889052d,0.9411764705882353,1.0,False
19817686cb8d6cd6df2460ad,deepseek-v4-flash-0731,expgym,evidence_audit,cost_free,single,cc-large:9,0,33143d651992befdb3cc115d211a6cddc8432b1d5b476175ec6a745708d8611d,0.8823529411764706,1.0,False
1a2023362ebc6cd31355b6c7,glm-5.3,expgym,evidence_audit,cost_free,single,cc-large:6,1,94161b9f21c809c6d3f3a3ade6898599a9a143d0a7f83d8ffc72b7fa8d62048e,0.0,0.0,True
1a9027e61d838f3483643691,glm-5.3,expgym,evidence_audit,cost_tight,single,cc-large:12,1,885e95e0e9c50e3c877157bc3e6f39beb69aa3957b805c5cb6f3d214af70fea8,0.8823529411764706,0.5294117647058824,False
1aec799e0daa545bf1d0927b,kimi-k3,expgym,evidence_audit,cost_tight,single,cc-large:6,2,22fd75f72aa39ee2a09ee47ee3bdb78f9f8ac7c82b7edf22abcf387a62cfb5d0,0.8823529411764706,0.5882352941176471,False
1b1b39340628880a718b4a60,gemini-3.8-flash-medium,expgym,evidence_audit,cost_moderate,single,cc-large:4,0,ca8558be219748194ec48edb52bbdc08d7d845b418debf8085ced2d83b84fdeb,1.0,0.9411764705882353,False
1b7003e0103109a30c0acd60,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_moderate,single,cc-large:0,0,ec895fd68dfc33ccf96c3f3f2fbcccb6b6b554f5d1eab8334449cab836922657,1.0,0.5882352941176471,False
1c034f1a8dbdbc5ecaa055ba,kimi-k3,expgym,evidence_audit,cost_moderate,single,cc-large:3,0,eb0e558100261a416183d431ff690bd404f6653722bab0638efe99a127923813,0.9411764705882353,0.9411764705882353,False
1c8bd9e03f8237f1e4ad7417,gpt-5.6-sol,expgym,evidence_audit,cost_moderate,single,cc-large:7,0,aea9a3d4d080ec1a9ce26f9150dc53dd1675b814179fee357c2a230164eb2136,0.7058823529411765,0.6470588235294118,False
1c9b1e6e57bb2810e4289647,deepseek-v4-flash-0731,expgym,evidence_audit,cost_free,single,cc-large:5,2,9d7dea94416d33452b95d116f4b9720dd10f259fce7da06e4d1102ed1e659271,0.8823529411764706,1.0,False
1cb329a56abad2f45adf849c,gpt-5.6-sol,expgym,evidence_audit,cost_moderate,single,cc-large:6,0,75875ddeac9ead63267fca3c152bee8c2af70845ce3574c418a2edcb7eefa232,0.8823529411764706,0.6470588235294118,False
1cf3a32d235136625bdc4219,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_moderate,single,cc-large:2,1,acac7e8250facbe866bb79672e4c7c62070726716201299cb487169dc359f577,0.8823529411764706,0.8823529411764706,False
1cfb780b3b861483e6ad38cc,gemini-3.8-flash-medium,expgym,evidence_audit,cost_tight,single,cc-large:2,2,8cd7c69c68fc550152bace60626cfc32d7048721d3503bc181ca52f278443a44,0.8235294117647058,0.8235294117647058,False
1da440ea584765cba3ac1dde,gpt-5.6-sol,expgym,evidence_audit,cost_moderate,single,cc-large:10,1,66acd19cce5e3bd629731e5aefdb8ad13d88f27e5a41edace50dbc7a69ab6956,0.9411764705882353,0.5294117647058824,False
1db9c00de37b90e98420adc5,gpt-5.6-sol,expgym,evidence_audit,cost_free,single,cc-large:4,2,605510600275df2e3fa5f504b1307dfcb3398b6bdb5d6e6ef0b332b9d8d6de1f,1.0,1.0,False
1e37e94b57a2f1c9ec0e5dd4,gemini-3.8-flash-medium,expgym,evidence_audit,cost_free,single,cc-large:1,1,8e4cce153dc40568d77bd65a7a63c93569bfc819dfd9d85cb5852faf94fc8940,1.0,1.0,False
1e959d1aa3f11124de26d4bf,gpt-5.6-sol,expgym,evidence_audit,cost_moderate,single,cc-large:2,1,49403bbdc8e48195209a9913287c51e67d4b7ea78626eb99a924b46d2e36fff6,0.9411764705882353,0.9411764705882353,False
1ec72de743d8f75afb550e42,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_tight,single,cc-large:3,1,a0e95fa07927445f04b6180fcdb4553c34bc0b3f4d04ea61b87b135baabd5bf0,0.7058823529411765,0.5882352941176471,False
1f271708f61ff3b1b5c921be,gpt-5.6-sol,expgym,evidence_audit,cost_tight,single,cc-large:3,0,0edef9d2719c1541214978c46d78d347f855e2e350430526a0f0d320af2847a9,0.7647058823529411,0.7058823529411765,False
1f5ad7f5766bd28b4d63617d,deepseek-v4-flash-0731,expgym,evidence_audit,cost_free,single,cc-large:0,1,4c9748c6ad6c60391a53428eb9af03be808796c6676606236c114495fc3e62f1,0.7647058823529411,0.35294117647058826,False
2007bee8b9c6e59ed68eab87,glm-5.3,expgym,evidence_audit,cost_tight,single,cc-large:3,0,be29ed8b93517cd3a252b5644cdc1a1a708309334d016998e38b336946810344,0.8235294117647058,0.7058823529411765,False
2078f3b3bc29f7ee24cd23f7,kimi-k3,expgym,evidence_audit,cost_tight,single,cc-large:4,0,6c8f09348d2f7ecc2bd7c0980a5003e723f44f9741d50ebe05450b1b6564de5d,0.9411764705882353,0.6470588235294118,False
2093b5f0907fc904da961adb,deepseek-v4-flash-0731,expgym,evidence_audit,cost_tight,single,cc-large:3,0,a1d9496665980aeb52bb9b995c20491f1ede3d3dfc1c1c8d70bb66498a536e4b,0.8235294117647058,0.8235294117647058,False
2124d95cb99733f8d8790d9d,glm-5.3,expgym,evidence_audit,cost_tight,single,cc-large:4,2,c14e2e0c39b397d073803f6f0c780d607afcca3eb2ef9dda8c368230b9d0fa53,1.0,0.7058823529411765,False
212c337417159ea1265aed33,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_moderate,single,cc-large:9,2,53fe9bc435bdd341972cefeda8db4840cb395af81cb6a9d6c4cb15347f478d2d,0.7647058823529411,0.7647058823529411,False
225b7e30d14d043c96b6e9f7,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_free,single,cc-large:11,1,6119ff40f5cc3b1eb89a8322f6ddbc715af098a01a5c08ea62d8fd29ae591d41,0.9411764705882353,0.8823529411764706,False
23476f0bb67bfca1fa35a64b,gpt-5.6-sol,expgym,evidence_audit,cost_free,single,cc-large:3,2,00033b915d105349584a2571998eacd953ea31e1699713e383790027f52bbc63,0.8823529411764706,0.9411764705882353,False
2367d6ea68143e23eab00ee6,gemini-3.8-flash-medium,expgym,evidence_audit,cost_tight,single,cc-large:4,1,9ad44963d8e438d74cc75c99dc5be73864d5393a015689fee302bcebcb51e775,0.9411764705882353,0.7647058823529411,False
23c805d5490c54049e82a93f,gemini-3.8-flash-medium,expgym,evidence_audit,cost_free,single,cc-large:0,0,ebe09a6890fcc7e3a708e93af21896f317da0511219b11dc6bea1a431f0ea1b7,1.0,0.8235294117647058,False
24e6bb11d7e6fd43b0a5a0c8,glm-5.3,expgym,evidence_audit,cost_moderate,single,cc-large:0,2,da8430316fb35946e64ec23c18d53e8254cf856894e134dd729d54cc9ed5939f,0.8823529411764706,0.35294117647058826,False
258a2d9e78ca663e00c0c0d6,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_moderate,single,cc-large:4,2,2eed9c0f6961585849de4772b88eba1e185f860fbb9d68fe4d5c030d5355b150,0.9411764705882353,0.8823529411764706,False
25c0c2d2a7156de7e96036ca,glm-5.3,expgym,evidence_audit,cost_tight,single,cc-large:0,0,385c6189965f85bab086fc271cb33ada0ef9740c2134f7918a5c9f2a60ae3c9c,0.9411764705882353,0.47058823529411764,False
25cb54bf12d79de9af424a62,deepseek-v4-flash-0731,expgym,evidence_audit,cost_tight,single,cc-large:0,2,58084b115ff14205c9a518e7352885f66953ab5bb8e73d59ff2ff2c3d2ac71d5,0.8823529411764706,0.35294117647058826,False
271252536b9eb733d78bfc2d,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_free,single,cc-large:4,0,5c85434c47e9e015e538a80291e82a4897bb534bebc3df51f892f15db0427ca8,1.0,1.0,False
2733895cf056b42772ac94ed,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_tight,single,cc-large:2,1,77f0df2b5963cd45a1cdf556ab53e416e95ddd0ee1e2859e388caf40bbe80374,0.7647058823529411,0.7647058823529411,False
27609321537bd59f092b1cd0,kimi-k3,expgym,evidence_audit,cost_free,single,cc-large:3,1,537a487e1c74a4313e2777491582a7c1f797486dd9054c055ff9e7bb261c89c6,0.8235294117647058,1.0,False
27ae01a2c27f5f27b7e51bc3,glm-5.3,expgym,evidence_audit,cost_moderate,single,cc-large:0,0,45c2130da72307ad6a85977643f98817a4f66e02c38a534bdf20a2b5c09a8075,0.0,0.0,False
27da5611990cc5790700d341,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:8,1,89f28c415c5473368eb52e3b06fa31d5e39b48a5e39be89c62b2009bdab9ce8b,0.9411764705882353,0.4117647058823529,False
27f872b588f3cde9830513e8,deepseek-v4-flash-0731,expgym,evidence_audit,cost_tight,single,cc-large:6,0,39e697eceaa17409edf018fd96494edbc2dd9de8aa9fd6fd1945972b97200544,0.0,0.0,False
2815fc7f0d838e6e11642b80,kimi-k3,expgym,evidence_audit,cost_free,single,cc-large:2,1,7051e166d07e9e504b20e8729cf9ee6c9e1cffe3edfa0d96a380a1e80dd72233,1.0,1.0,False
2847b0fb413c0bf86b342728,gpt-5.6-sol,expgym,evidence_audit,cost_free,single,cc-large:10,1,447eb81684b08ef0b7765b691fc163456cf1a73ffb045e45ceeecc939232c42b,0.8235294117647058,0.35294117647058826,False
29395f668b961323e50db82d,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_free,single,cc-large:8,0,9a87476fd77a4a581b3ee51ffa56a2ba020d47c240c1083379b5c6af882c5d5f,1.0,1.0,False
295add1bfc67071df4963360,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_free,single,cc-large:4,2,f4548d13b1b9ff38b3f7ed74573566541e14ee21b2c38f5156a96ea604b6c559,1.0,1.0,False
295ea9fd81a54027790858d2,kimi-k3,expgym,evidence_audit,cost_tight,single,cc-large:0,2,8931e04d35eb0615c64a9f4c583a9dc7f3ae72de6be31e41c1c33ff71f85fd0f,0.9411764705882353,0.29411764705882354,False
29e4b227c0d628819dada028,glm-5.3,expgym,evidence_audit,cost_free,single,cc-large:7,1,8600659dc9a5fb6429ca3b2585800a4f9812a4a4f096421f235fa2cb79ae662e,1.0,1.0,False
2a36f6a4a31e1617b755b6d8,gpt-5.6-sol,expgym,evidence_audit,cost_tight,single,cc-large:7,2,4352ca68a58b40f943a77db3933905a6dc43539fc14b9725378dda25254766ef,0.8235294117647058,0.7058823529411765,False
2a418e886b95cedde6cd6020,gemini-3.8-flash-medium,expgym,evidence_audit,cost_tight,single,cc-large:0,2,24887f64ce358333099dea2812018db1cd4ed1039db13aa9e0b04852da481565,0.9411764705882353,0.5882352941176471,False
2a61b52777c38de195659d8c,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_free,single,cc-large:0,1,187da90a467d3c293bc08f6eaed314085aba74daa954f58eb6579bd5d81aac8f,0.9411764705882353,0.7058823529411765,False
2a7b5c216b810b5978fe2f9a,gpt-5.6-sol,expgym,evidence_audit,cost_free,single,cc-large:5,2,0ff9779adc795d491dbc06b706beac02577626cd3c62652914dddb4e183fe4c6,0.8235294117647058,0.8823529411764706,False
2b291123c2e7d2c61eebbce3,kimi-k3,expgym,evidence_audit,cost_tight,single,cc-large:7,0,a5bb8c668dd34f070fdb2c4d129b7d9122bed86651f826c376878aec58c76659,0.8235294117647058,0.7647058823529411,False
2b843951268843cb00f1fcc9,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_tight,single,cc-large:8,2,44603bff115b7d0ff852d4e97c6dc3fca12914fe9878c8c8e9da86fe0d3eadfe,0.9411764705882353,0.29411764705882354,False
2bed7de263e42f453b38384d,kimi-k3,expgym,evidence_audit,cost_free,single,cc-large:0,1,d9655a8bae77cdc479218688c79b555d758334e5b6853baf6de93ca565d45181,0.9411764705882353,0.7058823529411765,False
2bfd1857af17a833b3b8ca16,deepseek-v4-flash-0731,expgym,evidence_audit,cost_moderate,single,cc-large:9,2,47a589ffb4919f17d0b9fc0dc89adc10ca5b8e2a33f7208ba0a8c865df09a4f6,0.8235294117647058,0.5882352941176471,False
2c615665a7dcd770f0fb4f83,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_tight,single,cc-large:4,0,921e58dc4c578dd5066be5112e1563f473fb0492d0efe9df3e3c9f520307b968,0.9411764705882353,0.7058823529411765,False
2c9ebc8c7882cd1dfc2290fb,gpt-5.6-sol,expgym,evidence_audit,cost_free,single,cc-large:11,1,a6b16310fdc64fbd04f0a0853cfcca16f45a2943bc4230f0f93657c9e995f0a5,1.0,1.0,False
2d1cd8770e7b43d2e3e0523a,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_free,single,cc-large:3,1,e5279e1f2a7643211847617153a993bee72a13632de7234dafa4dba9cc55cd84,0.9411764705882353,1.0,False
2d487a3b82dcece43b2369ed,gpt-5.6-sol,expgym,evidence_audit,cost_moderate,single,cc-large:6,2,c5464b16149b60d04204ed2ffeba6586ca92c299a62e7a5e0bdd63c0ce4b035c,0.9411764705882353,0.7058823529411765,False
2ddf8f859a2563f17a6fa948,glm-5.3,expgym,evidence_audit,cost_tight,single,cc-large:6,0,ec4e37658fb2b3d24ed0d4decd1410e71b23f523f6e4c051a114f1b23c87f40d,0.9411764705882353,0.7058823529411765,False
2e504323ca4c1ab753283251,gemini-3.8-flash-medium,expgym,evidence_audit,cost_moderate,single,cc-large:4,1,4eb46bd63d8ce7a26a1d20e5edd48853f234499396e11c183567c247339fb2e3,0.8235294117647058,0.8235294117647058,False
2e582a02f46b1360ad06deec,gpt-5.6-sol,expgym,evidence_audit,cost_moderate,single,cc-large:3,1,e5d29e081d594af788bfbce07f94f03a1fe66a58068924f055d15021825cf655,0.7647058823529411,0.7058823529411765,False
2f06e318d3ae0ad1c42f18aa,glm-5.3,expgym,evidence_audit,cost_free,single,cc-large:5,2,e7335da5e244d47785599c69f37fe83e755e587f7c7609d4ecf03dbf5b41237a,0.9411764705882353,1.0,False
2f234bbd7a312db82e1d3f22,qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_tight,single,cc-large:4,1,72d1dd58e68c2345cbf2a70d86c91b20a048895630774310697d0a2538caf110,0.9411764705882353,0.7647058823529411,False
