model,system,scenario,item,family,regime,strategy,N,outerrep,metric,unit,higher_is_better,scope,analysis_id,value,known_component_subset_mean,expected_components,known_components,missing_components,components,orders,seed_labels
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc1,evidence_audit,cost_moderate,single,1,0,budget_utilization,fraction,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,analysis_7cbe0b928a44593930caaa5aac53cdb50fb250c42853ac9e05dfeb4d5ff5f931,0.9679684064930512,0.9679684064930512,3,3,0,"[{""execution_id"":""job_c75d041fc7c1fdf248e2c9916d448783f5f712c7d6d9347e8f2051b4430e51eb"",""order"":0,""seed"":2200,""value"":0.9961757651095589},{""execution_id"":""job_43810b5b17b65a606805cbf66e679e6de95cd020e5e30e83255ba8cd17b8d1ed"",""order"":1,""seed"":2201,""value"":0.9093831197793285},{""execution_id"":""job_1cf876fe50a4ab0db84ed49b8177a49617baff1823fc0d7e7e6ba7f46ce31c08"",""order"":2,""seed"":2202,""value"":0.9983463345902661}]","[0,1,2]","[2200,2201,2202]"
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc1,evidence_audit,cost_moderate,single,1,0,duplicate_action_attempts,count,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,analysis_7cbe0b928a44593930caaa5aac53cdb50fb250c42853ac9e05dfeb4d5ff5f931,0.0,0.0,3,3,0,"[{""execution_id"":""job_c75d041fc7c1fdf248e2c9916d448783f5f712c7d6d9347e8f2051b4430e51eb"",""order"":0,""seed"":2200,""value"":0},{""execution_id"":""job_43810b5b17b65a606805cbf66e679e6de95cd020e5e30e83255ba8cd17b8d1ed"",""order"":1,""seed"":2201,""value"":0},{""execution_id"":""job_1cf876fe50a4ab0db84ed49b8177a49617baff1823fc0d7e7e6ba7f46ce31c08"",""order"":2,""seed"":2202,""value"":0}]","[0,1,2]","[2200,2201,2202]"
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc1,evidence_audit,cost_moderate,single,1,0,evidence_acc,fraction,True,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,analysis_7cbe0b928a44593930caaa5aac53cdb50fb250c42853ac9e05dfeb4d5ff5f931,0.5686274509803922,0.5686274509803922,3,3,0,"[{""execution_id"":""job_c75d041fc7c1fdf248e2c9916d448783f5f712c7d6d9347e8f2051b4430e51eb"",""order"":0,""seed"":2200,""value"":0.5882352941176471},{""execution_id"":""job_43810b5b17b65a606805cbf66e679e6de95cd020e5e30e83255ba8cd17b8d1ed"",""order"":1,""seed"":2201,""value"":0.5882352941176471},{""execution_id"":""job_1cf876fe50a4ab0db84ed49b8177a49617baff1823fc0d7e7e6ba7f46ce31c08"",""order"":2,""seed"":2202,""value"":0.5294117647058824}]","[0,1,2]","[2200,2201,2202]"
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc1,evidence_audit,cost_moderate,single,1,0,feedback_attempts,count,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,analysis_7cbe0b928a44593930caaa5aac53cdb50fb250c42853ac9e05dfeb4d5ff5f931,9.666666666666666,9.666666666666666,3,3,0,"[{""execution_id"":""job_c75d041fc7c1fdf248e2c9916d448783f5f712c7d6d9347e8f2051b4430e51eb"",""order"":0,""seed"":2200,""value"":10.0},{""execution_id"":""job_43810b5b17b65a606805cbf66e679e6de95cd020e5e30e83255ba8cd17b8d1ed"",""order"":1,""seed"":2201,""value"":9.0},{""execution_id"":""job_1cf876fe50a4ab0db84ed49b8177a49617baff1823fc0d7e7e6ba7f46ce31c08"",""order"":2,""seed"":2202,""value"":10.0}]","[0,1,2]","[2200,2201,2202]"
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc1,evidence_audit,cost_moderate,single,1,0,feedback_cost_seconds,seconds,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,analysis_7cbe0b928a44593930caaa5aac53cdb50fb250c42853ac9e05dfeb4d5ff5f931,2903.9052194791534,2903.9052194791534,3,3,0,"[{""execution_id"":""job_c75d041fc7c1fdf248e2c9916d448783f5f712c7d6d9347e8f2051b4430e51eb"",""order"":0,""seed"":2200,""value"":2988.5272953286767},{""execution_id"":""job_43810b5b17b65a606805cbf66e679e6de95cd020e5e30e83255ba8cd17b8d1ed"",""order"":1,""seed"":2201,""value"":2728.1493593379855},{""execution_id"":""job_1cf876fe50a4ab0db84ed49b8177a49617baff1823fc0d7e7e6ba7f46ce31c08"",""order"":2,""seed"":2202,""value"":2995.0390037707984}]","[0,1,2]","[2200,2201,2202]"
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc1,evidence_audit,cost_moderate,single,1,0,feedback_visible,count,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,analysis_7cbe0b928a44593930caaa5aac53cdb50fb250c42853ac9e05dfeb4d5ff5f931,9.666666666666666,9.666666666666666,3,3,0,"[{""execution_id"":""job_c75d041fc7c1fdf248e2c9916d448783f5f712c7d6d9347e8f2051b4430e51eb"",""order"":0,""seed"":2200,""value"":10.0},{""execution_id"":""job_43810b5b17b65a606805cbf66e679e6de95cd020e5e30e83255ba8cd17b8d1ed"",""order"":1,""seed"":2201,""value"":9.0},{""execution_id"":""job_1cf876fe50a4ab0db84ed49b8177a49617baff1823fc0d7e7e6ba7f46ce31c08"",""order"":2,""seed"":2202,""value"":10.0}]","[0,1,2]","[2200,2201,2202]"
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc1,evidence_audit,cost_moderate,single,1,0,input_tokens,tokens,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,analysis_7cbe0b928a44593930caaa5aac53cdb50fb250c42853ac9e05dfeb4d5ff5f931,101160.0,101160.0,3,3,0,"[{""execution_id"":""job_c75d041fc7c1fdf248e2c9916d448783f5f712c7d6d9347e8f2051b4430e51eb"",""order"":0,""seed"":2200,""value"":100121},{""execution_id"":""job_43810b5b17b65a606805cbf66e679e6de95cd020e5e30e83255ba8cd17b8d1ed"",""order"":1,""seed"":2201,""value"":88166},{""execution_id"":""job_1cf876fe50a4ab0db84ed49b8177a49617baff1823fc0d7e7e6ba7f46ce31c08"",""order"":2,""seed"":2202,""value"":115193}]","[0,1,2]","[2200,2201,2202]"
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc1,evidence_audit,cost_moderate,single,1,0,label_acc,fraction,True,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,analysis_7cbe0b928a44593930caaa5aac53cdb50fb250c42853ac9e05dfeb4d5ff5f931,0.9803921568627452,0.9803921568627452,3,3,0,"[{""execution_id"":""job_c75d041fc7c1fdf248e2c9916d448783f5f712c7d6d9347e8f2051b4430e51eb"",""order"":0,""seed"":2200,""value"":1.0},{""execution_id"":""job_43810b5b17b65a606805cbf66e679e6de95cd020e5e30e83255ba8cd17b8d1ed"",""order"":1,""seed"":2201,""value"":1.0},{""execution_id"":""job_1cf876fe50a4ab0db84ed49b8177a49617baff1823fc0d7e7e6ba7f46ce31c08"",""order"":2,""seed"":2202,""value"":0.9411764705882353}]","[0,1,2]","[2200,2201,2202]"
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc1,evidence_audit,cost_moderate,single,1,0,output_tokens,tokens,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,analysis_7cbe0b928a44593930caaa5aac53cdb50fb250c42853ac9e05dfeb4d5ff5f931,11717.333333333334,11717.333333333334,3,3,0,"[{""execution_id"":""job_c75d041fc7c1fdf248e2c9916d448783f5f712c7d6d9347e8f2051b4430e51eb"",""order"":0,""seed"":2200,""value"":16008},{""execution_id"":""job_43810b5b17b65a606805cbf66e679e6de95cd020e5e30e83255ba8cd17b8d1ed"",""order"":1,""seed"":2201,""value"":10523},{""execution_id"":""job_1cf876fe50a4ab0db84ed49b8177a49617baff1823fc0d7e7e6ba7f46ce31c08"",""order"":2,""seed"":2202,""value"":8621}]","[0,1,2]","[2200,2201,2202]"
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc1,evidence_audit,cost_moderate,single,1,0,protocol_failure_rate,fraction,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,analysis_7cbe0b928a44593930caaa5aac53cdb50fb250c42853ac9e05dfeb4d5ff5f931,0.0,0.0,3,3,0,"[{""execution_id"":""job_c75d041fc7c1fdf248e2c9916d448783f5f712c7d6d9347e8f2051b4430e51eb"",""order"":0,""seed"":2200,""value"":0.0},{""execution_id"":""job_43810b5b17b65a606805cbf66e679e6de95cd020e5e30e83255ba8cd17b8d1ed"",""order"":1,""seed"":2201,""value"":0.0},{""execution_id"":""job_1cf876fe50a4ab0db84ed49b8177a49617baff1823fc0d7e7e6ba7f46ce31c08"",""order"":2,""seed"":2202,""value"":0.0}]","[0,1,2]","[2200,2201,2202]"
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc1,evidence_audit,cost_moderate,single,1,0,wall_time_seconds,seconds,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,analysis_7cbe0b928a44593930caaa5aac53cdb50fb250c42853ac9e05dfeb4d5ff5f931,473.2369701862335,473.2369701862335,3,3,0,"[{""execution_id"":""job_c75d041fc7c1fdf248e2c9916d448783f5f712c7d6d9347e8f2051b4430e51eb"",""order"":0,""seed"":2200,""value"":629.8695652484894},{""execution_id"":""job_43810b5b17b65a606805cbf66e679e6de95cd020e5e30e83255ba8cd17b8d1ed"",""order"":1,""seed"":2201,""value"":432.0236439704895},{""execution_id"":""job_1cf876fe50a4ab0db84ed49b8177a49617baff1823fc0d7e7e6ba7f46ce31c08"",""order"":2,""seed"":2202,""value"":357.8177013397217}]","[0,1,2]","[2200,2201,2202]"
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc1,evidence_audit,cost_tight,single,1,0,budget_utilization,fraction,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,analysis_f633fe2f7032a23a15cf0971d06be9433ac8714b1f23593326123c5dc28aeb1a,1.0233335119499651,1.0233335119499651,3,3,0,"[{""execution_id"":""job_0bbf0ba486d3f68e7e33af3158ee58f451b079f361d9fbcdbb194d7f81d08671"",""order"":0,""seed"":2200,""value"":1.0239488266718884},{""execution_id"":""job_f5156907e18c4af23ad4130cb60a805aad2e2f434e3a1919c3d653eea3cd7443"",""order"":1,""seed"":2201,""value"":1.0096064784357117},{""execution_id"":""job_8c981b69e9a87e329e4a45be4bd8ccdcbe75e7391ff040acd3b9ccdc1476bc0f"",""order"":2,""seed"":2202,""value"":1.0364452307422956}]","[0,1,2]","[2200,2201,2202]"
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc1,evidence_audit,cost_tight,single,1,0,duplicate_action_attempts,count,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,analysis_f633fe2f7032a23a15cf0971d06be9433ac8714b1f23593326123c5dc28aeb1a,0.0,0.0,3,3,0,"[{""execution_id"":""job_0bbf0ba486d3f68e7e33af3158ee58f451b079f361d9fbcdbb194d7f81d08671"",""order"":0,""seed"":2200,""value"":0},{""execution_id"":""job_f5156907e18c4af23ad4130cb60a805aad2e2f434e3a1919c3d653eea3cd7443"",""order"":1,""seed"":2201,""value"":0},{""execution_id"":""job_8c981b69e9a87e329e4a45be4bd8ccdcbe75e7391ff040acd3b9ccdc1476bc0f"",""order"":2,""seed"":2202,""value"":0}]","[0,1,2]","[2200,2201,2202]"
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc1,evidence_audit,cost_tight,single,1,0,evidence_acc,fraction,True,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,analysis_f633fe2f7032a23a15cf0971d06be9433ac8714b1f23593326123c5dc28aeb1a,0.43137254901960786,0.43137254901960786,3,3,0,"[{""execution_id"":""job_0bbf0ba486d3f68e7e33af3158ee58f451b079f361d9fbcdbb194d7f81d08671"",""order"":0,""seed"":2200,""value"":0.47058823529411764},{""execution_id"":""job_f5156907e18c4af23ad4130cb60a805aad2e2f434e3a1919c3d653eea3cd7443"",""order"":1,""seed"":2201,""value"":0.47058823529411764},{""execution_id"":""job_8c981b69e9a87e329e4a45be4bd8ccdcbe75e7391ff040acd3b9ccdc1476bc0f"",""order"":2,""seed"":2202,""value"":0.35294117647058826}]","[0,1,2]","[2200,2201,2202]"
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc1,evidence_audit,cost_tight,single,1,0,feedback_attempts,count,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,analysis_f633fe2f7032a23a15cf0971d06be9433ac8714b1f23593326123c5dc28aeb1a,3.0,3.0,3,3,0,"[{""execution_id"":""job_0bbf0ba486d3f68e7e33af3158ee58f451b079f361d9fbcdbb194d7f81d08671"",""order"":0,""seed"":2200,""value"":3.0},{""execution_id"":""job_f5156907e18c4af23ad4130cb60a805aad2e2f434e3a1919c3d653eea3cd7443"",""order"":1,""seed"":2201,""value"":3.0},{""execution_id"":""job_8c981b69e9a87e329e4a45be4bd8ccdcbe75e7391ff040acd3b9ccdc1476bc0f"",""order"":2,""seed"":2202,""value"":3.0}]","[0,1,2]","[2200,2201,2202]"
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc1,evidence_audit,cost_tight,single,1,0,feedback_cost_seconds,seconds,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,analysis_f633fe2f7032a23a15cf0971d06be9433ac8714b1f23593326123c5dc28aeb1a,921.0001607549688,921.0001607549688,3,3,0,"[{""execution_id"":""job_0bbf0ba486d3f68e7e33af3158ee58f451b079f361d9fbcdbb194d7f81d08671"",""order"":0,""seed"":2200,""value"":921.5539440046996},{""execution_id"":""job_f5156907e18c4af23ad4130cb60a805aad2e2f434e3a1919c3d653eea3cd7443"",""order"":1,""seed"":2201,""value"":908.6458305921406},{""execution_id"":""job_8c981b69e9a87e329e4a45be4bd8ccdcbe75e7391ff040acd3b9ccdc1476bc0f"",""order"":2,""seed"":2202,""value"":932.800707668066}]","[0,1,2]","[2200,2201,2202]"
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc1,evidence_audit,cost_tight,single,1,0,feedback_visible,count,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,analysis_f633fe2f7032a23a15cf0971d06be9433ac8714b1f23593326123c5dc28aeb1a,2.0,2.0,3,3,0,"[{""execution_id"":""job_0bbf0ba486d3f68e7e33af3158ee58f451b079f361d9fbcdbb194d7f81d08671"",""order"":0,""seed"":2200,""value"":2.0},{""execution_id"":""job_f5156907e18c4af23ad4130cb60a805aad2e2f434e3a1919c3d653eea3cd7443"",""order"":1,""seed"":2201,""value"":2.0},{""execution_id"":""job_8c981b69e9a87e329e4a45be4bd8ccdcbe75e7391ff040acd3b9ccdc1476bc0f"",""order"":2,""seed"":2202,""value"":2.0}]","[0,1,2]","[2200,2201,2202]"
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc1,evidence_audit,cost_tight,single,1,0,input_tokens,tokens,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,analysis_f633fe2f7032a23a15cf0971d06be9433ac8714b1f23593326123c5dc28aeb1a,38434.333333333336,38434.333333333336,3,3,0,"[{""execution_id"":""job_0bbf0ba486d3f68e7e33af3158ee58f451b079f361d9fbcdbb194d7f81d08671"",""order"":0,""seed"":2200,""value"":40707},{""execution_id"":""job_f5156907e18c4af23ad4130cb60a805aad2e2f434e3a1919c3d653eea3cd7443"",""order"":1,""seed"":2201,""value"":36422},{""execution_id"":""job_8c981b69e9a87e329e4a45be4bd8ccdcbe75e7391ff040acd3b9ccdc1476bc0f"",""order"":2,""seed"":2202,""value"":38174}]","[0,1,2]","[2200,2201,2202]"
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc1,evidence_audit,cost_tight,single,1,0,label_acc,fraction,True,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,analysis_f633fe2f7032a23a15cf0971d06be9433ac8714b1f23593326123c5dc28aeb1a,0.9215686274509803,0.9215686274509803,3,3,0,"[{""execution_id"":""job_0bbf0ba486d3f68e7e33af3158ee58f451b079f361d9fbcdbb194d7f81d08671"",""order"":0,""seed"":2200,""value"":0.8823529411764706},{""execution_id"":""job_f5156907e18c4af23ad4130cb60a805aad2e2f434e3a1919c3d653eea3cd7443"",""order"":1,""seed"":2201,""value"":0.9411764705882353},{""execution_id"":""job_8c981b69e9a87e329e4a45be4bd8ccdcbe75e7391ff040acd3b9ccdc1476bc0f"",""order"":2,""seed"":2202,""value"":0.9411764705882353}]","[0,1,2]","[2200,2201,2202]"
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc1,evidence_audit,cost_tight,single,1,0,output_tokens,tokens,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,analysis_f633fe2f7032a23a15cf0971d06be9433ac8714b1f23593326123c5dc28aeb1a,11366.0,11366.0,3,3,0,"[{""execution_id"":""job_0bbf0ba486d3f68e7e33af3158ee58f451b079f361d9fbcdbb194d7f81d08671"",""order"":0,""seed"":2200,""value"":10137},{""execution_id"":""job_f5156907e18c4af23ad4130cb60a805aad2e2f434e3a1919c3d653eea3cd7443"",""order"":1,""seed"":2201,""value"":11701},{""execution_id"":""job_8c981b69e9a87e329e4a45be4bd8ccdcbe75e7391ff040acd3b9ccdc1476bc0f"",""order"":2,""seed"":2202,""value"":12260}]","[0,1,2]","[2200,2201,2202]"
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,contract-nli/doc1,evidence_audit,cost_tight,single,1,0,protocol_failure_rate,fraction,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,analysis_f633fe2f7032a23a15cf0971d06be9433ac8714b1f23593326123c5dc28aeb1a,0.0,0.0,3,3,0,"[{""execution_id"":""job_0bbf0ba486d3f68e7e33af3158ee58f451b079f361d9fbcdbb194d7f81d08671"",""order"":0,""seed"":2200,""value"":0.0},{""execution_id"":""job_f5156907e18c4af23ad4130cb60a805aad2e2f434e3a1919c3d653eea3cd7443"",""order"":1,""seed"":2201,""value"":0.0},{""execution_id"":""job_8c981b69e9a87e329e4a45be4bd8ccdcbe75e7391ff040acd3b9ccdc1476bc0f"",""order"":2,""seed"":2202,""value"":0.0}]","[0,1,2]","[2200,2201,2202]"
