execution_id,model,system,scenario,item,family,regime,strategy,N,outerrep,order,seed,agent_id,execution_complete,score_complete,raw_answer,raw_answer_perf,terminal_status,score_status,missing_final_policy,terminal_origin,answer_score_source,agent_wall_seconds
job_71c3caf1c37a983d253e2c72a9a4747b3e0a146512e60220b45e8954134c1439,qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,phantom_seed2/q10,whois,cost_free,single,1,0,none,2200,0,True,True,Lyle Peek,0.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,456.98469376564026
job_35912cc5384f64d59d6bf82ac4c58f3c7bffc05020b8baf6c1b83401ae081149,qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,phantom_seed2/q11,whois,cost_free,single,1,0,none,2200,0,True,True,"Margret Calkins, Rana Calkins, Tracey Carmichael, Norbert Calkins, Terence Calkins",0.5555555555555556,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,154.53231501579285
job_a8ecbf84b33879e50ce658825fd1342c5054d13711e1d28bc8cb6867f8928246,qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,phantom_seed2/q12,whois,cost_free,single,1,0,none,2200,0,True,True,"Ron Ellinger, Ella Ellinger, Shaunte Nelson",1.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,23.277490615844727
job_edd131ce3a34d187990209dae18390d93484b2dffa45427e662851b3c2b24215,qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,phantom_seed2/q13,whois,cost_free,single,1,0,none,2200,0,True,True,Ralph Strauss,0.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,538.0753798484802
job_71536bc1cc2231b4599125492ea6ed6f9463c4ef1b81dc93714b99cb8ebe97b1,qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,phantom_seed2/q14,whois,cost_free,single,1,0,none,2200,0,True,True,"Fernando Gurney, Logan Gurney, Samuel Bach",1.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,55.604525566101074
job_70371c4b0aea0b56c4573cbe1b04798af4da7eee5339f8c87ece25588bfce5f6,qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,phantom_seed2/q15,whois,cost_free,single,1,0,none,2200,0,True,True,,0.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":1,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""model_no_answer""}",scored_empty_prediction,task-abstention-v1,normal_loop_return,offline_empty_prediction,2482.736808538437
job_ec1e421e1c74a7319c70582b8e27410ccc36870be26b05a79f2c6010c0f568d3,qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,phantom_seed2/q16,whois,cost_free,single,1,0,none,2200,0,True,True,"Cliff Diggs, Chance Standley",1.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,67.81305408477783
job_737e9a14b0f2ee9bc1dc8621dee7940421edb81c7211084a3daaa135c9d1041b,qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,phantom_seed2/q17,whois,cost_free,single,1,0,none,2200,0,True,True,Rick Pizarro,0.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,558.2556717395782
job_6e71bf3aff4a950ec12ba52ceca81469d9f09a9a996a3037cf49e09131b87f5f,qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,phantom_seed2/q18,whois,cost_free,single,1,0,none,2200,0,True,True,Jeannette Temple,0.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,541.6647851467133
job_18576f4e4a1e2e9bd448f91012ba80f75bd45f824239a678aa08d8ada39c3fbb,qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,phantom_seed2/q19,whois,cost_free,single,1,0,none,2200,0,True,True,"Jaime Peek, Wes Peek, Porfirio Gates, Doyle Nix, Moritz Nix, Arnulfo Jankowski, Jackson Jankowski",0.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,142.35735273361206
job_f79003437edb8f21c5428f71cb694609942d95213536e342e08ebc60283bc1a4,qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,phantom_seed2/q20,whatis,cost_free,single,1,0,none,2200,0,True,True,"information systems manager, dramatherapist",1.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,40.85828518867493
job_118e05dfcebc36b1bf366029d1bd59f4839bf133071788201ff39397a3432dfc,qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,phantom_seed2/q21,whatis,cost_free,single,1,0,none,2200,0,True,True,"technical sales engineer, tax inspector",1.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,62.96640205383301
job_6805fcde40f1978641d5c87e4753e72bf9ba53faa10bbc5958af798a3657c033,qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,phantom_seed2/q22,whatis,cost_free,single,1,0,none,2200,0,True,True,"research, leaves, beauty pageants",1.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,94.51414775848389
job_788e98dcab7932e5c9a1d0463334a96bc4e72019e948d066e64dea11d1fd1abb,qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,phantom_seed2/q23,whatis,cost_free,single,1,0,none,2200,0,True,True,petroleum engineer,0.6666666666666666,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,86.96361064910889
job_e9c81fad1ff405e10fbe5bae5e0fd7d3234ccc448b8eabc0284f8e52b35183f0,qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,phantom_seed2/q24,whatis,cost_free,single,1,0,none,2200,0,True,True,"meditation, archaeology",1.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,46.64925694465637
job_824a7592e3847dced43c6e566ed1dd466840be772564abc87311da657977a31c,qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,phantom_seed2/q25,whatis,cost_free,single,1,0,none,2200,0,True,True,energy manager,0.15384615384615385,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,649.0263454914093
job_5863ec9267419f30acea0ef5a35df45ae390e29bb73abf718f8346e3adfc0975,qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,phantom_seed2/q26,whatis,cost_free,single,1,0,none,2200,0,True,True,"Thomas Ferebee (0999-09-25), Irene Ferebee (0998-08-23), Harris Montelongo (1000-10-17), Manual Montelongo (0995-11-29), Sylvester Montelongo (0999-05-19), Terrence Montelongo (0997-09-25)",0.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,167.2171130180359
job_4f762dd335ee5e27d6f20e35cdec7c79ad73f01eb84a79cd71adddb7489a27c6,qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,phantom_seed2/q27,whatis,cost_free,single,1,0,none,2200,0,True,True,"1007-03-29 (Claudette Gage), 0951-10-18 (Tiffiny Fernandes), 0875-05-11 (Clair Kidder), 0959-07-29 (Ricky Branum), 0967-02-16 (Jasper Everette), 0879-01-15 (Ahmad Randolph), 0872-11-25 (Mitchell Darling), 0994-02-23 (Drew Cordero), 0906-03-05 (Shauna Bray), 0986-03-08 (Amberly Mccue)",0.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,279.0744478702545
job_d180379112a3f92dd45e3f0f9f4b87a27e2561bf36a8e2dae5c7cfa5074e8671,qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,phantom_seed2/q28,whatis,cost_free,single,1,0,none,2200,0,True,True,"checkers (draughts), equestrianism, reading",1.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,167.2170865535736
job_027682f3ce1506f5b79126aedb340c5bd1848d76db444eb5a1dfe3928cda1e49,qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,phantom_seed2/q29,whatis,cost_free,single,1,0,none,2200,0,True,True,media planner,0.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,538.144225358963
job_caf0e20773f84794078ea1c6e8f016e38e1298076d6b06227292d0f40dc557f5,qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,phantom_seed2/q30,whatis,cost_free,single,1,0,none,2200,0,True,True,"element collecting, cornhole",0.125,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,306.63936376571655
job_85a4bf22307f5d85836bfc98743d543864365bf40435fa84adac9ec800a162d8,qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,phantom_seed2/q31,whatis,cost_free,single,1,0,none,2200,0,True,True,petroleum engineer,0.33333333333333337,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,173.6749186515808
job_389d74d8c5a35e5ecacba0eac5972e67e0fab677067985cc26d731c3fc3a6917,qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,phantom_seed2/q32,whatis,cost_free,single,1,0,none,2200,0,True,True,seashell collecting,0.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,835.781839132309
job_0e49f9b2c85ee1e9f4697bc19d5eda35b249b45106f96cd1dfb84ff9191324f5,qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,phantom_seed2/q33,whatis,cost_free,single,1,0,none,2200,0,True,True,"travel agency manager, logistics and distribution manager, hospital doctor",1.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,41.69126796722412
job_7fbe67bc94c59f6d215d99c13caeb908bc7b29a409c1f5f91a52de08680b5526,qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,phantom_seed2/q34,whatis,cost_free,single,1,0,none,2200,0,True,True,0910-07-14,0.16666666666666669,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,35.611193895339966
job_b8895f8ed102b7f9a556bf47ca4c97b1919bd9a26a194d77a78f8c2ccef5d822,qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,phantom_seed2/q35,whatis,cost_free,single,1,0,none,2200,0,True,True,aircraft spotting,0.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,1274.4334363937378
job_07e2153518aa6478dbc7c358d675662b5965fbe7c1f32a84a73f46263c9cdaef,qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,phantom_seed2/q0,whois,cost_moderate,single,1,0,none,2200,0,True,True,"Craig Haag, Kennith Haag, Rod Haag",1.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,47.0308678150177
job_d5471d3dae1cfd2d08bf5f6ef68f4cf255b13319024187a3fffe120851197dc7,qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,phantom_seed2/q1,whois,cost_moderate,single,1,0,none,2200,0,True,True,"Clark Gurney, Reggie Gurney, Lincoln Gurney",1.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,111.83228135108948
job_55c5e172ca4e96d40128a74e9cdec3d5e4b560b037e982f40083c49af442eecb,qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,phantom_seed2/q2,whois,cost_moderate,single,1,0,none,2200,0,True,True,"Dorinda Nelson, Florine Nelson",1.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,52.88461756706238
job_42af67301d96f3a4999221fdfcd719fe7a7b41dfcc412531f194ad869fc684cc,qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,phantom_seed2/q3,whois,cost_moderate,single,1,0,none,2200,0,True,True,"Chance Standley, Cliff Diggs",1.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,54.310442209243774
job_b8c8cce23a361eba4e1d5c9f0cd93d024fc75e11825b6562fe4e21d7a4d63f1f,qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,phantom_seed2/q4,whois,cost_moderate,single,1,0,none,2200,0,True,True,"Rubie Arias, Amberly Buell",1.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,63.037076234817505
job_29fb4a21bfacb8dbd5811dc6c9fdb70abebb63a74e7c03f0a4d1ffe06c00b87a,qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,phantom_seed2/q5,whois,cost_moderate,single,1,0,none,2200,0,True,True,"Claire Yoshida, Clara Asher, Margaret Asher, Nelly Asher, Romana Hersey, Dorthy Hersey",1.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,82.08252024650574
job_284e9b04080ddb635bee630718f26938841d46728a89c7fd55128999fb9b8a16,qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,phantom_seed2/q6,whois,cost_moderate,single,1,0,none,2200,0,True,True,"Ollie Harkins, Danny Harkins",1.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,110.37665891647339
job_55bc62c3e10960414d796e71065fdbdc4e49d64a34719167724bf5bf78871ac2,qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,phantom_seed2/q7,whois,cost_moderate,single,1,0,none,2200,0,True,True,Unknown,0.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,93.61118006706238
job_23b61d643c7abea2d3c490e004d8af4357d98f0a065ec12ae1b43fb06823ee5b,qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,phantom_seed2/q8,whois,cost_moderate,single,1,0,none,2200,0,True,True,Selena Cosby,0.6666666666666666,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,53.95113563537598
job_9a4f9fab132e1a345882ba9a51c0fb0e963d71c2f483c1b3bf2e636ae266268f,qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,phantom_seed2/q9,whois,cost_moderate,single,1,0,none,2200,0,True,True,"Dale Clemmer, Jayson Clemmer, Samual Clemmer",1.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,67.83557963371277
job_503efbd572bbff6dfd2c09dbbb5c483e7180d50f3f02ef74f245cef7d3a341a5,qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,phantom_seed2/q10,whois,cost_moderate,single,1,0,none,2200,0,True,True,"Julius Bryce, Alfredo Galvin",0.6666666666666666,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,344.40014004707336
job_3f5fbed54f67cb5c85fbfd8967dd47047ab9a8032ce74ff5b143936b8e1107e9,qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,phantom_seed2/q11,whois,cost_moderate,single,1,0,none,2200,0,True,True,Dollie Barbee,0.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,372.661500453949
job_38cd760b8ba4004e1f7d831a41028cf11857dad61fd02c3fc6e3770cfd7206e9,qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,phantom_seed2/q12,whois,cost_moderate,single,1,0,none,2200,0,True,True,"Ron Ellinger, Ella Ellinger, Shaunte Nelson",1.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,20.178221940994263
job_d95a9d3748e0e431f9b9b3b58b4867b7905c4907e008191468cdfcd353d00660,qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,phantom_seed2/q13,whois,cost_moderate,single,1,0,none,2200,0,True,True,No one,0.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,1825.301434993744
job_e954903216d9800223f0535bd8ae6e5c030096385a72b3cc8f138f24a37d62d9,qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,phantom_seed2/q14,whois,cost_moderate,single,1,0,none,2200,0,True,True,"Fernando Gurney, Logan Gurney, Samuel Bach",1.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,54.3380811214447
job_ddc0676663466108feadd39cb43a54b83bafefdf10776abc9d21d20f8bd47f8e,qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,phantom_seed2/q15,whois,cost_moderate,single,1,0,none,2200,0,True,True,None,0.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,376.6330964565277
job_0648b866a6aef123f10509d8fdaa437b2b8bc9451f7c15d4c1bdb3ed6865be42,qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,phantom_seed2/q16,whois,cost_moderate,single,1,0,none,2200,0,True,True,"Cliff Diggs, Chance Standley",1.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,95.67153263092041
job_3d0a1f825ca50668f36b8b3e834595dd826b85bac7d1086a095ae1872cc58b7b,qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,phantom_seed2/q17,whois,cost_moderate,single,1,0,none,2200,0,True,True,"Ali Pizarro, Rick Pizarro",0.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,428.6852912902832
job_61cbf0470c92015f3e2af056c80c9bcf8d4f7bca04e4ceb544fba800637e0f88,qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,phantom_seed2/q18,whois,cost_moderate,single,1,0,none,2200,0,True,True,"Wilmer Stites, Dwain Stites, Giovanni Stites, Leopoldo Stites, Wayne Stites, Jewell Stites",0.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,551.8903827667236
job_867c1ce31cec3705e90dae86171a97291f62e6b60e39633f23b6ff60c43c9189,qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,phantom_seed2/q19,whois,cost_moderate,single,1,0,none,2200,0,True,True,"Jaime Peek, Wes Peek, Porfirio Gates, Doyle Nix, Moritz Nix, Arnulfo Jankowski, Jackson Jankowski",0.0,"{""execution_complete"":true,""expected_model_terminals"":1,""model_no_answer_count"":0,""policy_version"":""task-abstention-v1"",""reported_model_terminals"":1,""schema_version"":""expgym.execution-terminal.v1"",""score_complete"":true,""terminal_classification"":""completed_scored""}",scored_final_answer,task-abstention-v1,normal_loop_return,answer_evaluator,134.9183316230774
