cohort_id,execution_complete,family,item,metrics_json,model,order,outer_repeat,provider_cohort,regime,scenario,score_complete,seed,slot_id,strategy,system
deepseek_original,True,whois,phantom_seed3:10,"{""f1"": 0.23529411764705882}",deepseek-v4-flash-0731,,0,historical_other,cost_moderate,restricted_search,True,2200,c3b9aa614948e5f8860f5049,single,expgym
deepseek_original,True,whois,phantom_seed3:11,"{""f1"": 1.0}",deepseek-v4-flash-0731,,0,historical_other,cost_moderate,restricted_search,True,2200,f1ab977a460de719916adbd3,single,expgym
deepseek_original,True,whois,phantom_seed3:12,"{""f1"": 0.0}",deepseek-v4-flash-0731,,0,historical_other,cost_moderate,restricted_search,True,2200,151127adb9f9a6bc30a8ee06,single,expgym
deepseek_original,True,whois,phantom_seed3:13,"{""f1"": 1.0}",deepseek-v4-flash-0731,,0,historical_other,cost_moderate,restricted_search,True,2200,c39faf358df12999b5d4c430,single,expgym
deepseek_original,True,whois,phantom_seed3:14,"{""f1"": 1.0}",deepseek-v4-flash-0731,,0,historical_other,cost_moderate,restricted_search,True,2200,695671c0801727ed7a1a757a,single,expgym
deepseek_original,True,whois,phantom_seed3:15,"{""f1"": 0.0}",deepseek-v4-flash-0731,,0,historical_other,cost_moderate,restricted_search,True,2200,258f0d6d11b853a900f08806,single,expgym
deepseek_original,True,whois,phantom_seed3:16,"{""f1"": 0.0}",deepseek-v4-flash-0731,,0,historical_other,cost_moderate,restricted_search,True,2200,e8499ec11772a704c6f3e855,single,expgym
deepseek_original,True,whois,phantom_seed3:17,"{""f1"": 0.0}",deepseek-v4-flash-0731,,0,historical_other,cost_moderate,restricted_search,True,2200,ed831a230a1200c73f5a0f0d,single,expgym
deepseek_original,True,whois,phantom_seed3:18,"{""f1"": 0.0}",deepseek-v4-flash-0731,,0,historical_other,cost_moderate,restricted_search,True,2200,8c51c95935b5580d14f2ecc0,single,expgym
deepseek_original,True,whois,phantom_seed3:2,"{""f1"": 1.0}",deepseek-v4-flash-0731,,0,historical_other,cost_moderate,restricted_search,True,2200,53bc71086106db5658ce9de5,single,expgym
deepseek_original,True,whois,phantom_seed3:3,"{""f1"": 0.0}",deepseek-v4-flash-0731,,0,historical_other,cost_moderate,restricted_search,True,2200,6c0d40e7eba6f6027138da8a,single,expgym
deepseek_original,True,whois,phantom_seed3:4,"{""f1"": 1.0}",deepseek-v4-flash-0731,,0,historical_other,cost_moderate,restricted_search,True,2200,43a7b99575af666de517c5d5,single,expgym
deepseek_original,True,whois,phantom_seed3:5,"{""f1"": 1.0}",deepseek-v4-flash-0731,,0,historical_other,cost_moderate,restricted_search,True,2200,dc3b85beeecb5b1ac2e7a0e8,single,expgym
deepseek_original,True,whois,phantom_seed3:6,"{""f1"": 0.0}",deepseek-v4-flash-0731,,0,historical_other,cost_moderate,restricted_search,True,2200,a11c1be11e49ce69e9047441,single,expgym
deepseek_original,True,whois,phantom_seed3:7,"{""f1"": 0.0}",deepseek-v4-flash-0731,,0,historical_other,cost_moderate,restricted_search,True,2200,ce802cf4f90a260551982d47,single,expgym
deepseek_original,True,whois,phantom_seed3:8,"{""f1"": 0.0}",deepseek-v4-flash-0731,,0,historical_other,cost_moderate,restricted_search,True,2200,c7310b66bd4b98f22234eb98,single,expgym
deepseek_original,True,whois,phantom_seed3:9,"{""f1"": 0.5}",deepseek-v4-flash-0731,,0,historical_other,cost_moderate,restricted_search,True,2200,44e45f9110a11ebd205f890d,single,expgym
gemini_snapshot,True,whois,phantom_seed2:0,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_moderate,restricted_search,True,2200,7c7717abf45137527a99e179,single,expgym
gemini_snapshot,True,whois,phantom_seed2:1,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_moderate,restricted_search,True,2200,e98819716a2d1deffd27f22a,single,expgym
gemini_snapshot,True,whois,phantom_seed2:10,"{""f1"": 0.0}",gemini-3.8-flash-medium,,0,sub2api,cost_moderate,restricted_search,True,2200,6e502d18165ccb2e20ea76d6,single,expgym
gemini_snapshot,True,whois,phantom_seed2:11,"{""f1"": 0.5555555555555556}",gemini-3.8-flash-medium,,0,sub2api,cost_moderate,restricted_search,True,2200,9b57cd51c655ef27e5dad8b6,single,expgym
gemini_snapshot,True,whois,phantom_seed2:12,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_moderate,restricted_search,True,2200,d9642b3717ed619eac35d0b2,single,expgym
gemini_snapshot,True,whois,phantom_seed2:13,"{""f1"": 0.0}",gemini-3.8-flash-medium,,0,sub2api,cost_moderate,restricted_search,True,2200,98e4fef4dd1fb9f1f810822e,single,expgym
gemini_snapshot,True,whois,phantom_seed2:14,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_moderate,restricted_search,True,2200,3cf2f34c25e604c214e9c169,single,expgym
gemini_snapshot,True,whois,phantom_seed2:15,"{""f1"": 0.0}",gemini-3.8-flash-medium,,0,sub2api,cost_moderate,restricted_search,True,2200,8ae7ca85ffc5d3052f8d0c92,single,expgym
gemini_snapshot,True,whois,phantom_seed2:16,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_moderate,restricted_search,True,2200,fafe14e81332ba4b4c2dd4e5,single,expgym
gemini_snapshot,True,whois,phantom_seed2:17,"{""f1"": 0.0}",gemini-3.8-flash-medium,,0,sub2api,cost_moderate,restricted_search,True,2200,d3449801027a54771bbdd1c1,single,expgym
gemini_snapshot,True,whois,phantom_seed2:18,"{""f1"": 0.0}",gemini-3.8-flash-medium,,0,sub2api,cost_moderate,restricted_search,True,2200,ac1201a0a32815555aace99a,single,expgym
gemini_snapshot,True,whois,phantom_seed2:19,"{""f1"": 0.0}",gemini-3.8-flash-medium,,0,sub2api,cost_moderate,restricted_search,True,2200,d6ec87c3a4b5afd694aaea8c,single,expgym
gemini_snapshot,True,whois,phantom_seed2:2,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_moderate,restricted_search,True,2200,714d8d07e246d2fec5c2a831,single,expgym
gemini_snapshot,True,whois,phantom_seed2:3,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_moderate,restricted_search,True,2200,4beed6f21e77447aa25b0047,single,expgym
gemini_snapshot,True,whois,phantom_seed2:4,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_moderate,restricted_search,True,2200,def55b0a69a59bec4bf8a2b3,single,expgym
gemini_snapshot,True,whois,phantom_seed2:5,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_moderate,restricted_search,True,2200,05561e7abe63fbd1bd33e84c,single,expgym
gemini_snapshot,True,whois,phantom_seed2:6,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_moderate,restricted_search,True,2200,4cddbdcc476e0058a74e8f7a,single,expgym
gemini_snapshot,True,whois,phantom_seed2:7,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_moderate,restricted_search,True,2200,a679082ad0d32e78cfbf4afe,single,expgym
gemini_snapshot,True,whois,phantom_seed2:8,"{""f1"": 0.6666666666666666}",gemini-3.8-flash-medium,,0,sub2api,cost_moderate,restricted_search,True,2200,c1c9b08ea11e54a993ebaa08,single,expgym
gemini_snapshot,True,whois,phantom_seed2:9,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_moderate,restricted_search,True,2200,92b9f85ed031fa1c3dacac03,single,expgym
gemini_snapshot,True,whois,phantom_seed3:0,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_moderate,restricted_search,True,2200,2788a8157a2e71e49219ba28,single,expgym
gemini_snapshot,True,whois,phantom_seed3:1,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_moderate,restricted_search,True,2200,ca7bc30fbf1df83177d29d35,single,expgym
gemini_snapshot,True,whois,phantom_seed3:10,"{""f1"": 0.23529411764705882}",gemini-3.8-flash-medium,,0,sub2api,cost_moderate,restricted_search,True,2200,10c261a65b027e26e24e26a2,single,expgym
gemini_snapshot,True,whois,phantom_seed3:11,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_moderate,restricted_search,True,2200,8c4ed80079dd795ad2f1071d,single,expgym
gemini_snapshot,True,whois,phantom_seed3:12,"{""f1"": 0.0}",gemini-3.8-flash-medium,,0,sub2api,cost_moderate,restricted_search,True,2200,e720ece9ce55a9f03ca98212,single,expgym
gemini_snapshot,True,whois,phantom_seed3:13,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_moderate,restricted_search,True,2200,50cab014631d3a28bb7d63a1,single,expgym
gemini_snapshot,True,whois,phantom_seed3:14,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_moderate,restricted_search,True,2200,b6a1e6b8597b935b17befd09,single,expgym
gemini_snapshot,True,whois,phantom_seed3:15,"{""f1"": 0.25}",gemini-3.8-flash-medium,,0,sub2api,cost_moderate,restricted_search,True,2200,0ec22267bfe25efe1b69f127,single,expgym
gemini_snapshot,True,whois,phantom_seed3:16,"{""f1"": 0.5714285714285715}",gemini-3.8-flash-medium,,0,sub2api,cost_moderate,restricted_search,True,2200,9b0d819d1b4de9de7553c432,single,expgym
gemini_snapshot,True,whois,phantom_seed3:17,"{""f1"": 0.0}",gemini-3.8-flash-medium,,0,sub2api,cost_moderate,restricted_search,True,2200,0593c85eac4b9ba6ffbeb34b,single,expgym
gemini_snapshot,True,whois,phantom_seed3:18,"{""f1"": 0.0}",gemini-3.8-flash-medium,,0,sub2api,cost_moderate,restricted_search,True,2200,60891e5371ccab7fd1a71b25,single,expgym
gemini_snapshot,True,whois,phantom_seed3:2,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_moderate,restricted_search,True,2200,f90a275c2903c299cc89c64b,single,expgym
gemini_snapshot,True,whois,phantom_seed3:3,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_moderate,restricted_search,True,2200,d93a0d52a07d9b9009efb4c1,single,expgym
gemini_snapshot,True,whois,phantom_seed3:4,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_moderate,restricted_search,True,2200,23593dfb05f0fd31cbdc5bca,single,expgym
gemini_snapshot,True,whois,phantom_seed3:5,"{""f1"": 0.8}",gemini-3.8-flash-medium,,0,sub2api,cost_moderate,restricted_search,True,2200,5d47068e7a45553aeddcb5be,single,expgym
gemini_snapshot,True,whois,phantom_seed3:6,"{""f1"": 0.4}",gemini-3.8-flash-medium,,0,sub2api,cost_moderate,restricted_search,True,2200,d2ad138f72e4c11dc33b3aea,single,expgym
gemini_snapshot,True,whois,phantom_seed3:7,"{""f1"": 1.0}",gemini-3.8-flash-medium,,0,sub2api,cost_moderate,restricted_search,True,2200,26e1c09124efcea94f27512e,single,expgym
gemini_snapshot,True,whois,phantom_seed3:8,"{""f1"": 0.0}",gemini-3.8-flash-medium,,0,sub2api,cost_moderate,restricted_search,True,2200,8bb6e1c4645c0d4df886b39f,single,expgym
gemini_snapshot,True,whois,phantom_seed3:9,"{""f1"": 0.0}",gemini-3.8-flash-medium,,0,sub2api,cost_moderate,restricted_search,True,2200,0f7ef762bb76da11e0c2922d,single,expgym
glm_original,True,whois,phantom_seed2:0,"{""f1"": 1.0}",glm-5.3,,0,historical_other,cost_moderate,restricted_search,True,2200,5c01c32333ba00300955c321,single,expgym
glm_original,True,whois,phantom_seed2:1,"{""f1"": 1.0}",glm-5.3,,0,historical_other,cost_moderate,restricted_search,True,2200,ad76b40881cd50399117394e,single,expgym
glm_original,True,whois,phantom_seed2:10,"{""f1"": 0.0}",glm-5.3,,0,historical_other,cost_moderate,restricted_search,True,2200,810e381e5448a2872f87afef,single,expgym
glm_original,True,whois,phantom_seed2:11,"{""f1"": 0.5555555555555556}",glm-5.3,,0,historical_other,cost_moderate,restricted_search,True,2200,2e8eeff9d43618d9ce2f66d5,single,expgym
glm_original,True,whois,phantom_seed2:12,"{""f1"": 1.0}",glm-5.3,,0,historical_other,cost_moderate,restricted_search,True,2200,c7496cb767bd7ff063f0edd2,single,expgym
glm_original,True,whois,phantom_seed2:13,"{""f1"": 0.0}",glm-5.3,,0,historical_other,cost_moderate,restricted_search,True,2200,375ed79713b26af7976ce0bd,single,expgym
glm_original,True,whois,phantom_seed2:14,"{""f1"": 1.0}",glm-5.3,,0,historical_other,cost_moderate,restricted_search,True,2200,ef68dfcf2b4caf59157033b1,single,expgym
glm_original,True,whois,phantom_seed2:15,"{""f1"": 0.0}",glm-5.3,,0,historical_other,cost_moderate,restricted_search,True,2200,9e6c45fce11f528d2803d249,single,expgym
glm_original,True,whois,phantom_seed2:16,"{""f1"": 1.0}",glm-5.3,,0,historical_other,cost_moderate,restricted_search,True,2200,62068eff86ca7a1cdd1e7d76,single,expgym
glm_original,True,whois,phantom_seed2:17,"{""f1"": 0.0}",glm-5.3,,0,historical_other,cost_moderate,restricted_search,True,2200,bcc813a655683eb12b70fc3c,single,expgym
glm_original,True,whois,phantom_seed2:18,"{""f1"": 0.0}",glm-5.3,,0,historical_other,cost_moderate,restricted_search,True,2200,c751b0a7dc0c4134fd756f93,single,expgym
glm_original,True,whois,phantom_seed2:19,"{""f1"": 0.0}",glm-5.3,,0,historical_other,cost_moderate,restricted_search,True,2200,8f4acd1b664f49da23825bd3,single,expgym
glm_original,True,whois,phantom_seed2:2,"{""f1"": 1.0}",glm-5.3,,0,historical_other,cost_moderate,restricted_search,True,2200,0ae200b1b30ce59574106cb7,single,expgym
glm_original,True,whois,phantom_seed2:3,"{""f1"": 0.6666666666666666}",glm-5.3,,0,historical_other,cost_moderate,restricted_search,True,2200,119bdc56e7271c7de2a3f752,single,expgym
glm_original,True,whois,phantom_seed2:4,"{""f1"": 1.0}",glm-5.3,,0,historical_other,cost_moderate,restricted_search,True,2200,a6ee011fb40d19ee7f2219bf,single,expgym
glm_original,True,whois,phantom_seed2:5,"{""f1"": 1.0}",glm-5.3,,0,historical_other,cost_moderate,restricted_search,True,2200,c639ef8a9c61a6abe114adb5,single,expgym
glm_original,True,whois,phantom_seed2:6,"{""f1"": 1.0}",glm-5.3,,0,historical_other,cost_moderate,restricted_search,True,2200,d4ac53e19673faa274dcfd29,single,expgym
glm_original,True,whois,phantom_seed2:7,"{""f1"": 1.0}",glm-5.3,,0,historical_other,cost_moderate,restricted_search,True,2200,ed60f74b0d32af6e61ae483d,single,expgym
glm_original,True,whois,phantom_seed2:8,"{""f1"": 0.6666666666666666}",glm-5.3,,0,historical_other,cost_moderate,restricted_search,True,2200,aa5e6d5cc7461125bb381719,single,expgym
glm_original,True,whois,phantom_seed2:9,"{""f1"": 1.0}",glm-5.3,,0,historical_other,cost_moderate,restricted_search,True,2200,ebbb1959eedbce1c3e9bf5db,single,expgym
glm_original,True,whois,phantom_seed3:0,"{""f1"": 1.0}",glm-5.3,,0,historical_other,cost_moderate,restricted_search,True,2200,438d907fe63b17105a69686e,single,expgym
glm_original,True,whois,phantom_seed3:1,"{""f1"": 1.0}",glm-5.3,,0,historical_other,cost_moderate,restricted_search,True,2200,11d17df607016e71dbf6997a,single,expgym
glm_original,True,whois,phantom_seed3:10,"{""f1"": 0.2105263157894737}",glm-5.3,,0,historical_other,cost_moderate,restricted_search,True,2200,5cf79318f392a516969de842,single,expgym
glm_original,True,whois,phantom_seed3:11,"{""f1"": 1.0}",glm-5.3,,0,historical_other,cost_moderate,restricted_search,True,2200,c85423402128198cf923fd9a,single,expgym
glm_original,True,whois,phantom_seed3:12,"{""f1"": 0.0}",glm-5.3,,0,historical_other,cost_moderate,restricted_search,True,2200,f2cfbbb1b5e8e2bf162ec556,single,expgym
glm_original,True,whois,phantom_seed3:13,"{""f1"": 1.0}",glm-5.3,,0,historical_other,cost_moderate,restricted_search,True,2200,d91c9bb222219d3d05ec2936,single,expgym
glm_original,True,whois,phantom_seed3:14,"{""f1"": 1.0}",glm-5.3,,0,historical_other,cost_moderate,restricted_search,True,2200,37fa4843fcb81afab6add571,single,expgym
glm_original,True,whois,phantom_seed3:15,"{""f1"": 0.0}",glm-5.3,,0,historical_other,cost_moderate,restricted_search,True,2200,3ba2092cfeda6bf2df497c46,single,expgym
glm_original,True,whois,phantom_seed3:16,"{""f1"": 0.5714285714285715}",glm-5.3,,0,historical_other,cost_moderate,restricted_search,True,2200,e4428e8d83db8ffb3e61345d,single,expgym
glm_original,True,whois,phantom_seed3:17,"{""f1"": 0.0}",glm-5.3,,0,historical_other,cost_moderate,restricted_search,True,2200,e4813075b7e7ab756362c89a,single,expgym
glm_original,True,whois,phantom_seed3:18,"{""f1"": 0.0}",glm-5.3,,0,historical_other,cost_moderate,restricted_search,True,2200,bcda919c8427e3a0b0312dd8,single,expgym
glm_original,True,whois,phantom_seed3:2,"{""f1"": 1.0}",glm-5.3,,0,historical_other,cost_moderate,restricted_search,True,2200,144075501658e33b0e8f63b1,single,expgym
glm_original,True,whois,phantom_seed3:3,"{""f1"": 1.0}",glm-5.3,,0,historical_other,cost_moderate,restricted_search,True,2200,011753d576ab1d78c2aefe91,single,expgym
glm_original,True,whois,phantom_seed3:4,"{""f1"": 1.0}",glm-5.3,,0,historical_other,cost_moderate,restricted_search,True,2200,2b9b205b9ae3238f3c427e1c,single,expgym
glm_original,True,whois,phantom_seed3:5,"{""f1"": 1.0}",glm-5.3,,0,historical_other,cost_moderate,restricted_search,True,2200,d5960097099c0c612e2904d4,single,expgym
glm_original,True,whois,phantom_seed3:6,"{""f1"": 0.4}",glm-5.3,,0,historical_other,cost_moderate,restricted_search,True,2200,0eb370569e3aa3431f7aaecc,single,expgym
glm_original,True,whois,phantom_seed3:7,"{""f1"": 1.0}",glm-5.3,,0,historical_other,cost_moderate,restricted_search,True,2200,76925a79a2207e32776df7a2,single,expgym
glm_original,True,whois,phantom_seed3:8,"{""f1"": 0.0}",glm-5.3,,0,historical_other,cost_moderate,restricted_search,True,2200,b2906c08a12f456c55d74e6b,single,expgym
glm_original,True,whois,phantom_seed3:9,"{""f1"": 1.0}",glm-5.3,,0,historical_other,cost_moderate,restricted_search,True,2200,c492fd22653e7bdaa56172a7,single,expgym
gpt_original,True,whois,phantom_seed2:0,"{""f1"": 1.0}",gpt-5.6-sol,,0,historical_other,cost_moderate,restricted_search,True,2200,8bd82174167192be60b4f2b7,single,expgym
gpt_original,True,whois,phantom_seed2:1,"{""f1"": 1.0}",gpt-5.6-sol,,0,historical_other,cost_moderate,restricted_search,True,2200,44b9152985b3aeea02f432ec,single,expgym
gpt_original,True,whois,phantom_seed2:10,"{""f1"": 0.0}",gpt-5.6-sol,,0,historical_other,cost_moderate,restricted_search,True,2200,e3641f1b5958222ac1c862ad,single,expgym
gpt_original,True,whois,phantom_seed2:11,"{""f1"": 0.0}",gpt-5.6-sol,,0,historical_other,cost_moderate,restricted_search,True,2200,cad48da8e09ba0f7a682acc6,single,expgym
gpt_original,True,whois,phantom_seed2:12,"{""f1"": 1.0}",gpt-5.6-sol,,0,historical_other,cost_moderate,restricted_search,True,2200,34c5cf764ea783bffa0c4701,single,expgym
gpt_original,True,whois,phantom_seed2:13,"{""f1"": 0.0}",gpt-5.6-sol,,0,historical_other,cost_moderate,restricted_search,True,2200,ae4fc72948c535e8a54afbf5,single,expgym
gpt_original,True,whois,phantom_seed2:14,"{""f1"": 1.0}",gpt-5.6-sol,,0,historical_other,cost_moderate,restricted_search,True,2200,faf40c9dc4a54d836e4149b1,single,expgym
gpt_original,True,whois,phantom_seed2:15,"{""f1"": 0.0}",gpt-5.6-sol,,0,historical_other,cost_moderate,restricted_search,True,2200,35501532828890588d58a148,single,expgym
gpt_original,True,whois,phantom_seed2:16,"{""f1"": 1.0}",gpt-5.6-sol,,0,historical_other,cost_moderate,restricted_search,True,2200,50b903a4eee7fdcac8ed9d9a,single,expgym
gpt_original,True,whois,phantom_seed2:17,"{""f1"": 0.0}",gpt-5.6-sol,,0,historical_other,cost_moderate,restricted_search,True,2200,85eb8a04dbbbbd73f637d308,single,expgym
gpt_original,True,whois,phantom_seed2:18,"{""f1"": 0.0}",gpt-5.6-sol,,0,historical_other,cost_moderate,restricted_search,True,2200,0924b6f1ff4866a9fbaed651,single,expgym
gpt_original,True,whois,phantom_seed2:19,"{""f1"": 0.0}",gpt-5.6-sol,,0,historical_other,cost_moderate,restricted_search,True,2200,3f93adcb14404d3680f70634,single,expgym
gpt_original,True,whois,phantom_seed2:2,"{""f1"": 1.0}",gpt-5.6-sol,,0,historical_other,cost_moderate,restricted_search,True,2200,1ca41824142ed2b091416341,single,expgym
gpt_original,True,whois,phantom_seed2:3,"{""f1"": 1.0}",gpt-5.6-sol,,0,historical_other,cost_moderate,restricted_search,True,2200,a81aa7a70200af51a055769a,single,expgym
gpt_original,True,whois,phantom_seed2:4,"{""f1"": 1.0}",gpt-5.6-sol,,0,historical_other,cost_moderate,restricted_search,True,2200,267edfe10fad6a407caee51f,single,expgym
gpt_original,True,whois,phantom_seed2:5,"{""f1"": 1.0}",gpt-5.6-sol,,0,historical_other,cost_moderate,restricted_search,True,2200,e87cb02b9a275e74f11c883c,single,expgym
gpt_original,True,whois,phantom_seed2:6,"{""f1"": 1.0}",gpt-5.6-sol,,0,historical_other,cost_moderate,restricted_search,True,2200,e0d6007bed2b9ad4c923acab,single,expgym
gpt_original,True,whois,phantom_seed2:7,"{""f1"": 1.0}",gpt-5.6-sol,,0,historical_other,cost_moderate,restricted_search,True,2200,bd01654cf8cf3f3a6eee0029,single,expgym
gpt_original,True,whois,phantom_seed2:8,"{""f1"": 0.6666666666666666}",gpt-5.6-sol,,0,historical_other,cost_moderate,restricted_search,True,2200,f004cd630164151d7f984377,single,expgym
gpt_original,True,whois,phantom_seed2:9,"{""f1"": 1.0}",gpt-5.6-sol,,0,historical_other,cost_moderate,restricted_search,True,2200,07ecf0ab5aecd3c74d9b9036,single,expgym
gpt_original,True,whois,phantom_seed3:0,"{""f1"": 1.0}",gpt-5.6-sol,,0,historical_other,cost_moderate,restricted_search,True,2200,7fb9fad015813758384f41be,single,expgym
gpt_original,True,whois,phantom_seed3:1,"{""f1"": 1.0}",gpt-5.6-sol,,0,historical_other,cost_moderate,restricted_search,True,2200,ad33119f2e6c515eafd72a77,single,expgym
gpt_original,True,whois,phantom_seed3:10,"{""f1"": 0.23529411764705882}",gpt-5.6-sol,,0,historical_other,cost_moderate,restricted_search,True,2200,a718bc0ddf6fb43f56428560,single,expgym
gpt_original,True,whois,phantom_seed3:11,"{""f1"": 1.0}",gpt-5.6-sol,,0,historical_other,cost_moderate,restricted_search,True,2200,1e279a47d1e30ae8f04c6b93,single,expgym
gpt_original,True,whois,phantom_seed3:12,"{""f1"": 0.0}",gpt-5.6-sol,,0,historical_other,cost_moderate,restricted_search,True,2200,5079bf496721d1ec8a08dfca,single,expgym
gpt_original,True,whois,phantom_seed3:13,"{""f1"": 1.0}",gpt-5.6-sol,,0,historical_other,cost_moderate,restricted_search,True,2200,123652e882244a02b6e3124e,single,expgym
gpt_original,True,whois,phantom_seed3:14,"{""f1"": 1.0}",gpt-5.6-sol,,0,historical_other,cost_moderate,restricted_search,True,2200,f6ac518e768f3c33b108b823,single,expgym
