model,system,scenario,regime,strategy,N,metric,unit,higher_is_better,scope,slice_kind,slice,outerrep,seed_labels,expected_outcomes,known_outcomes,missing_outcomes,expected_items,known_items,complete_items,full_mean,known_subset_item_weighted_mean,known_component_subset_item_weighted_mean,expected_components,known_components,missing_components,min_repeats_per_item,max_repeats_per_item
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_tight,single,1,feedback_attempts,count,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,family,evidence_audit,0,"[2200,2201,2202]",13,13,0,13,13,13,3.051282051282051,3.051282051282051,3.051282051282051,39,39,0,1,1
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_tight,single,1,feedback_cost_seconds,seconds,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,all,all,0,"[2200,2201,2202]",13,13,0,13,13,13,915.9542738937605,915.9542738937605,915.9542738937605,39,39,0,1,1
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_tight,single,1,feedback_cost_seconds,seconds,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,family,evidence_audit,0,"[2200,2201,2202]",13,13,0,13,13,13,915.9542738937605,915.9542738937605,915.9542738937605,39,39,0,1,1
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_tight,single,1,feedback_visible,count,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,all,all,0,"[2200,2201,2202]",13,13,0,13,13,13,2.435897435897436,2.435897435897436,2.435897435897436,39,39,0,1,1
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_tight,single,1,feedback_visible,count,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,family,evidence_audit,0,"[2200,2201,2202]",13,13,0,13,13,13,2.435897435897436,2.435897435897436,2.435897435897436,39,39,0,1,1
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_tight,single,1,input_tokens,tokens,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,all,all,0,"[2200,2201,2202]",13,13,0,13,13,13,29621.74358974359,29621.74358974359,29621.74358974359,39,39,0,1,1
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_tight,single,1,input_tokens,tokens,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,family,evidence_audit,0,"[2200,2201,2202]",13,13,0,13,13,13,29621.74358974359,29621.74358974359,29621.74358974359,39,39,0,1,1
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_tight,single,1,label_acc,fraction,True,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,all,all,0,"[2200,2201,2202]",13,13,0,13,13,13,0.8310708898944194,0.8310708898944194,0.8310708898944194,39,39,0,1,1
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_tight,single,1,label_acc,fraction,True,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,family,evidence_audit,0,"[2200,2201,2202]",13,13,0,13,13,13,0.8310708898944194,0.8310708898944194,0.8310708898944194,39,39,0,1,1
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_tight,single,1,output_tokens,tokens,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,all,all,0,"[2200,2201,2202]",13,13,0,13,13,13,10947.25641025641,10947.25641025641,10947.25641025641,39,39,0,1,1
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_tight,single,1,output_tokens,tokens,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,family,evidence_audit,0,"[2200,2201,2202]",13,13,0,13,13,13,10947.25641025641,10947.25641025641,10947.25641025641,39,39,0,1,1
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_tight,single,1,protocol_failure_rate,fraction,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,all,all,0,"[2200,2201,2202]",13,13,0,13,13,13,0.008547008547008546,0.008547008547008546,0.008547008547008546,39,39,0,1,1
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_tight,single,1,protocol_failure_rate,fraction,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,family,evidence_audit,0,"[2200,2201,2202]",13,13,0,13,13,13,0.008547008547008546,0.008547008547008546,0.008547008547008546,39,39,0,1,1
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_tight,single,1,wall_time_seconds,seconds,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,all,all,0,"[2200,2201,2202]",13,13,0,13,13,13,410.38628237675397,410.38628237675397,410.38628237675397,39,39,0,1,1
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_tight,single,1,wall_time_seconds,seconds,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,family,evidence_audit,0,"[2200,2201,2202]",13,13,0,13,13,13,410.38628237675397,410.38628237675397,410.38628237675397,39,39,0,1,1
qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,cost_free,single,1,duplicate_action_attempts,count,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,all,all,0,[2200],73,73,0,73,73,73,0.0410958904109589,0.0410958904109589,0.0410958904109589,73,73,0,1,1
qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,cost_free,single,1,duplicate_action_attempts,count,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,family,whatis,0,[2200],34,34,0,34,34,34,0.058823529411764705,0.058823529411764705,0.058823529411764705,34,34,0,1,1
qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,cost_free,single,1,duplicate_action_attempts,count,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,family,whois,0,[2200],39,39,0,39,39,39,0.02564102564102564,0.02564102564102564,0.02564102564102564,39,39,0,1,1
qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,cost_free,single,1,f1,fraction,True,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,all,all,0,[2200],73,73,0,73,73,73,0.5814860781621458,0.5814860781621458,0.5814860781621458,73,73,0,1,1
qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,cost_free,single,1,f1,fraction,True,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,family,whatis,0,[2200],34,34,0,34,34,34,0.5131033182503771,0.5131033182503771,0.5131033182503771,34,34,0,1,1
qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,cost_free,single,1,f1,fraction,True,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,family,whois,0,[2200],39,39,0,39,39,39,0.6411018175724058,0.6411018175724058,0.6411018175724058,39,39,0,1,1
qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,cost_free,single,1,feedback_attempts,count,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,all,all,0,[2200],73,73,0,73,73,73,14.643835616438356,14.643835616438356,14.643835616438356,73,73,0,1,1
qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,cost_free,single,1,feedback_attempts,count,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,family,whatis,0,[2200],34,34,0,34,34,34,15.176470588235293,15.176470588235293,15.176470588235293,34,34,0,1,1
qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,cost_free,single,1,feedback_attempts,count,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,family,whois,0,[2200],39,39,0,39,39,39,14.179487179487179,14.179487179487179,14.179487179487179,39,39,0,1,1
qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,cost_free,single,1,feedback_cost_seconds,seconds,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,all,all,0,[2200],73,73,0,73,73,73,3497.117931017244,3497.117931017244,3497.117931017244,73,73,0,1,1
qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,cost_free,single,1,feedback_cost_seconds,seconds,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,family,whatis,0,[2200],34,34,0,34,34,34,3768.883473981884,3768.883473981884,3768.883473981884,34,34,0,1,1
qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,cost_free,single,1,feedback_cost_seconds,seconds,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,family,whois,0,[2200],39,39,0,39,39,39,3260.1941243301217,3260.1941243301217,3260.1941243301217,39,39,0,1,1
qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,cost_free,single,1,feedback_visible,count,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,all,all,0,[2200],73,73,0,73,73,73,14.643835616438356,14.643835616438356,14.643835616438356,73,73,0,1,1
qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,cost_free,single,1,feedback_visible,count,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,family,whatis,0,[2200],34,34,0,34,34,34,15.176470588235293,15.176470588235293,15.176470588235293,34,34,0,1,1
qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,cost_free,single,1,feedback_visible,count,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,family,whois,0,[2200],39,39,0,39,39,39,14.179487179487179,14.179487179487179,14.179487179487179,39,39,0,1,1
qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,cost_free,single,1,input_tokens,tokens,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,all,all,0,[2200],73,73,0,73,73,73,83932.78082191781,83932.78082191781,83932.78082191781,73,73,0,1,1
qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,cost_free,single,1,input_tokens,tokens,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,family,whatis,0,[2200],34,34,0,34,34,34,90625.88235294117,90625.88235294117,90625.88235294117,34,34,0,1,1
qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,cost_free,single,1,input_tokens,tokens,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,family,whois,0,[2200],39,39,0,39,39,39,78097.76923076923,78097.76923076923,78097.76923076923,39,39,0,1,1
qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,cost_free,single,1,output_tokens,tokens,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,all,all,0,[2200],73,73,0,73,73,73,6003.315068493151,6003.315068493151,6003.315068493151,73,73,0,1,1
qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,cost_free,single,1,output_tokens,tokens,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,family,whatis,0,[2200],34,34,0,34,34,34,5953.735294117647,5953.735294117647,5953.735294117647,34,34,0,1,1
qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,cost_free,single,1,output_tokens,tokens,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,family,whois,0,[2200],39,39,0,39,39,39,6046.538461538462,6046.538461538462,6046.538461538462,39,39,0,1,1
qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,cost_free,single,1,protocol_failure_rate,fraction,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,all,all,0,[2200],73,73,0,73,73,73,0.03366679980120946,0.03366679980120946,0.03366679980120946,73,73,0,1,1
qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,cost_free,single,1,protocol_failure_rate,fraction,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,family,whatis,0,[2200],34,34,0,34,34,34,0.035422890103292644,0.035422890103292644,0.035422890103292644,34,34,0,1,1
qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,cost_free,single,1,protocol_failure_rate,fraction,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,family,whois,0,[2200],39,39,0,39,39,39,0.03213584928144462,0.03213584928144462,0.03213584928144462,39,39,0,1,1
qwen3.8-2.4t-a95b-fp8,expgym,restricted_search,cost_free,single,1,wall_time_seconds,seconds,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,all,all,0,[2200],73,73,0,73,73,73,258.11558014399384,258.11558014399384,258.11558014399384,73,73,0,1,1
