slot_id,new_job_id,agent_id,seed,final_answer,extracted_answer,performance,score_complete,answer_score_source,selected_record,reason,assistant_turns_checked,nonterminal_accepted_finals,terminal_classification,result_sha256,parser_sha256
21c2f1decbe9463d3050994d,job_8aad564c8a6cce85c6d1dae10c3bec0e3565d50d2b85058a838129324d56f6ee,1,2209,"{""edge_0"": 0.99, ""edge_1"": 0.98, ""edge_10"": 0.15, ""edge_11"": 0.16, ""edge_12"": 0.94, ""edge_13"": 0.17, ""edge_14"": 0.18, ""edge_15"": 0.19, ""edge_16"": 0.93, ""edge_17"": 0.2, ""edge_18"": 0.21, ""edge_19"": 0.92, ""edge_2"": 0.97, ""edge_20"": 0.91, ""edge_3"": 0.1, ""edge_4"": 0.11, ""edge_5"": 0.96, ""edge_6"": 0.12, ""edge_7"": 0.13, ""edge_8"": 0.95, ""edge_9"": 0.14, ""num_edges"": 9, ""op_node_0"": ""conv3x3-bn-relu"", ""op_node_1"": ""conv3x3-bn-relu"", ""op_node_2"": ""conv1x1-bn-relu"", ""op_node_3"": ""conv3x3-bn-relu"", ""op_node_4"": ""conv3x3-bn-relu""}","{""edge_0"": 0.99, ""edge_1"": 0.98, ""edge_10"": 0.15, ""edge_11"": 0.16, ""edge_12"": 0.94, ""edge_13"": 0.17, ""edge_14"": 0.18, ""edge_15"": 0.19, ""edge_16"": 0.93, ""edge_17"": 0.2, ""edge_18"": 0.21, ""edge_19"": 0.92, ""edge_2"": 0.97, ""edge_20"": 0.91, ""edge_3"": 0.1, ""edge_4"": 0.11, ""edge_5"": 0.96, ""edge_6"": 0.12, ""edge_7"": 0.13, ""edge_8"": 0.95, ""edge_9"": 0.14, ""num_edges"": 9, ""op_node_0"": ""conv3x3-bn-relu"", ""op_node_1"": ""conv3x3-bn-relu"", ""op_node_2"": ""conv1x1-bn-relu"", ""op_node_3"": ""conv3x3-bn-relu"", ""op_node_4"": ""conv3x3-bn-relu""}",0.9429086645444235,True,matching_tool_call,eval_records[0],visible_configuration_match,5,0,completed_scored,0efec3df4ec5b6d1a2eb7ba4ec47de6ec772e93867b28c3825710e32464e08e9,6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed
21c2f1decbe9463d3050994d,job_8aad564c8a6cce85c6d1dae10c3bec0e3565d50d2b85058a838129324d56f6ee,2,2210,"{""edge_15"":0.19,""op_node_0"":""conv1x1-bn-relu"",""edge_13"":0.17,""edge_1"":0.98,""edge_11"":0.16,""edge_9"":0.14,""op_node_2"":""conv1x1-bn-relu"",""edge_6"":0.12,""edge_14"":0.18,""edge_7"":0.13,""edge_0"":0.99,""op_node_1"":""conv3x3-bn-relu"",""edge_17"":0.2,""edge_4"":0.11,""edge_16"":0.93,""edge_20"":0.91,""num_edges"":9,""edge_3"":0.1,""edge_8"":0.95,""edge_5"":0.96,""op_node_3"":""conv3x3-bn-relu"",""edge_12"":0.94,""edge_2"":0.97,""edge_18"":0.21,""edge_19"":0.92,""edge_10"":0.15,""op_node_4"":""conv3x3-bn-relu""}","{""edge_0"": 0.99, ""edge_1"": 0.98, ""edge_10"": 0.15, ""edge_11"": 0.16, ""edge_12"": 0.94, ""edge_13"": 0.17, ""edge_14"": 0.18, ""edge_15"": 0.19, ""edge_16"": 0.93, ""edge_17"": 0.2, ""edge_18"": 0.21, ""edge_19"": 0.92, ""edge_2"": 0.97, ""edge_20"": 0.91, ""edge_3"": 0.1, ""edge_4"": 0.11, ""edge_5"": 0.96, ""edge_6"": 0.12, ""edge_7"": 0.13, ""edge_8"": 0.95, ""edge_9"": 0.14, ""num_edges"": 9, ""op_node_0"": ""conv3x3-bn-relu"", ""op_node_1"": ""conv3x3-bn-relu"", ""op_node_2"": ""conv1x1-bn-relu"", ""op_node_3"": ""conv3x3-bn-relu"", ""op_node_4"": ""conv3x3-bn-relu""}",0.9420406023661295,True,best_evaluated_fallback,eval_records[2],legacy_best_visible_fallback,6,0,completed_scored,0efec3df4ec5b6d1a2eb7ba4ec47de6ec772e93867b28c3825710e32464e08e9,6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed
21c2f1decbe9463d3050994d,job_8aad564c8a6cce85c6d1dae10c3bec0e3565d50d2b85058a838129324d56f6ee,3,2211,"{""edge_8"":0.95,""edge_5"":0.96,""edge_9"":0.14,""edge_6"":0.12,""edge_16"":0.93,""op_node_1"":""conv1x1-bn-relu"",""edge_1"":0.98,""num_edges"":9,""edge_17"":0.2,""edge_11"":0.16,""edge_12"":0.94,""edge_4"":0.11,""edge_14"":0.18,""op_node_4"":""conv3x3-bn-relu"",""edge_7"":0.13,""edge_10"":0.15,""op_node_3"":""conv3x3-bn-relu"",""edge_18"":0.21,""edge_3"":0.1,""edge_0"":0.99,""edge_19"":0.92,""edge_2"":0.97,""edge_20"":0.91,""edge_13"":0.17,""op_node_0"":""conv3x3-bn-relu"",""op_node_2"":""conv1x1-bn-relu"",""edge_15"":0.19}","{""edge_0"": 0.99, ""edge_1"": 0.98, ""edge_10"": 0.15, ""edge_11"": 0.16, ""edge_12"": 0.94, ""edge_13"": 0.17, ""edge_14"": 0.18, ""edge_15"": 0.19, ""edge_16"": 0.93, ""edge_17"": 0.2, ""edge_18"": 0.21, ""edge_19"": 0.92, ""edge_2"": 0.97, ""edge_20"": 0.91, ""edge_3"": 0.1, ""edge_4"": 0.11, ""edge_5"": 0.96, ""edge_6"": 0.12, ""edge_7"": 0.13, ""edge_8"": 0.95, ""edge_9"": 0.14, ""num_edges"": 9, ""op_node_0"": ""conv3x3-bn-relu"", ""op_node_1"": ""conv3x3-bn-relu"", ""op_node_2"": ""conv1x1-bn-relu"", ""op_node_3"": ""conv3x3-bn-relu"", ""op_node_4"": ""conv3x3-bn-relu""}",0.9420406023661295,True,best_evaluated_fallback,eval_records[2],legacy_best_visible_fallback,6,0,completed_scored,0efec3df4ec5b6d1a2eb7ba4ec47de6ec772e93867b28c3825710e32464e08e9,6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed
2216c2262047ffcbcde63a69,job_d410eab131cc170579aa9210325afc528c70f3fc14e7e490e5ff32f68f3dfe9b,0,2200,"{""edge_0"": 0.99, ""edge_1"": 0.98, ""edge_2"": 0.97, ""edge_3"": 0.91, ""edge_4"": 0.2, ""edge_5"": 0.19, ""edge_6"": 0.18, ""edge_7"": 0.17, ""edge_8"": 0.16, ""edge_9"": 0.96, ""edge_10"": 0.15, ""edge_11"": 0.14, ""edge_12"": 0.13, ""edge_13"": 0.95, ""edge_14"": 0.12, ""edge_15"": 0.11, ""edge_16"": 0.94, ""edge_17"": 0.1, ""edge_18"": 0.09, ""edge_19"": 0.93, ""edge_20"": 0.92, ""num_edges"": 9, ""op_node_0"": ""conv3x3-bn-relu"", ""op_node_1"": ""conv3x3-bn-relu"", ""op_node_2"": ""maxpool3x3"", ""op_node_3"": ""conv1x1-bn-relu"", ""op_node_4"": ""conv3x3-bn-relu""}","{""edge_0"": 0.99, ""edge_1"": 0.98, ""edge_2"": 0.97, ""edge_3"": 0.91, ""edge_4"": 0.2, ""edge_5"": 0.19, ""edge_6"": 0.18, ""edge_7"": 0.17, ""edge_8"": 0.16, ""edge_9"": 0.96, ""edge_10"": 0.15, ""edge_11"": 0.14, ""edge_12"": 0.13, ""edge_13"": 0.95, ""edge_14"": 0.12, ""edge_15"": 0.11, ""edge_16"": 0.94, ""edge_17"": 0.1, ""edge_18"": 0.09, ""edge_19"": 0.93, ""edge_20"": 0.92, ""num_edges"": 9, ""op_node_0"": ""conv3x3-bn-relu"", ""op_node_1"": ""conv3x3-bn-relu"", ""op_node_2"": ""maxpool3x3"", ""op_node_3"": ""conv1x1-bn-relu"", ""op_node_4"": ""conv3x3-bn-relu""}",0.944945236047109,True,matching_tool_call,eval_records[13],visible_configuration_match,18,0,completed_scored,97f518ea3a6bede4b20be39486c6d729bd5a786abfd14944a759294efded70d7,6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed
2216c2262047ffcbcde63a69,job_d410eab131cc170579aa9210325afc528c70f3fc14e7e490e5ff32f68f3dfe9b,1,2201,"{""edge_0"": 0.99, ""edge_1"": 0.98, ""edge_10"": 0.15, ""edge_11"": 0.14, ""edge_12"": 0.13, ""edge_13"": 0.94, ""edge_14"": 0.12, ""edge_15"": 0.11, ""edge_16"": 0.93, ""edge_17"": 0.1, ""edge_18"": 0.09, ""edge_19"": 0.92, ""edge_2"": 0.97, ""edge_20"": 0.91, ""edge_3"": 0.96, ""edge_4"": 0.2, ""edge_5"": 0.19, ""edge_6"": 0.18, ""edge_7"": 0.17, ""edge_8"": 0.95, ""edge_9"": 0.16, ""num_edges"": 9, ""op_node_0"": ""conv1x1-bn-relu"", ""op_node_1"": ""conv3x3-bn-relu"", ""op_node_2"": ""maxpool3x3"", ""op_node_3"": ""conv3x3-bn-relu"", ""op_node_4"": ""conv3x3-bn-relu""}","{""edge_0"":0.99,""edge_1"":0.98,""edge_10"":0.15,""edge_11"":0.14,""edge_12"":0.95,""edge_13"":0.13,""edge_14"":0.12,""edge_15"":0.11,""edge_16"":0.94,""edge_17"":0.1,""edge_18"":0.09,""edge_19"":0.93,""edge_2"":0.97,""edge_20"":0.92,""edge_3"":0.91,""edge_4"":0.2,""edge_5"":0.19,""edge_6"":0.18,""edge_7"":0.17,""edge_8"":0.16,""edge_9"":0.96,""num_edges"":9,""op_node_0"":""conv1x1-bn-relu"",""op_node_1"":""conv3x3-bn-relu"",""op_node_2"":""maxpool3x3"",""op_node_3"":""conv1x1-bn-relu"",""op_node_4"":""conv3x3-bn-relu""}",0.939636766910553,True,best_evaluated_fallback,eval_records[4],legacy_best_visible_fallback,13,0,completed_scored,97f518ea3a6bede4b20be39486c6d729bd5a786abfd14944a759294efded70d7,6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed
2216c2262047ffcbcde63a69,job_d410eab131cc170579aa9210325afc528c70f3fc14e7e490e5ff32f68f3dfe9b,2,2202,"{""edge_0"": 0.99, ""edge_1"": 0.98, ""edge_2"": 0.97, ""edge_3"": 0.91, ""edge_4"": 0.2, ""edge_5"": 0.19, ""edge_6"": 0.18, ""edge_7"": 0.17, ""edge_8"": 0.16, ""edge_9"": 0.96, ""edge_10"": 0.15, ""edge_11"": 0.14, ""edge_12"": 0.13, ""edge_13"": 0.95, ""edge_14"": 0.12, ""edge_15"": 0.11, ""edge_16"": 0.94, ""edge_17"": 0.1, ""edge_18"": 0.09, ""edge_19"": 0.93, ""edge_20"": 0.92, ""num_edges"": 9, ""op_node_0"": ""conv1x1-bn-relu"", ""op_node_1"": ""conv3x3-bn-relu"", ""op_node_2"": ""maxpool3x3"", ""op_node_3"": ""conv1x1-bn-relu"", ""op_node_4"": ""conv3x3-bn-relu""}","{""edge_0"": 0.99, ""edge_1"": 0.98, ""edge_2"": 0.97, ""edge_3"": 0.91, ""edge_4"": 0.2, ""edge_5"": 0.19, ""edge_6"": 0.18, ""edge_7"": 0.17, ""edge_8"": 0.16, ""edge_9"": 0.96, ""edge_10"": 0.15, ""edge_11"": 0.14, ""edge_12"": 0.13, ""edge_13"": 0.95, ""edge_14"": 0.12, ""edge_15"": 0.11, ""edge_16"": 0.94, ""edge_17"": 0.1, ""edge_18"": 0.09, ""edge_19"": 0.93, ""edge_20"": 0.92, ""num_edges"": 9, ""op_node_0"": ""conv3x3-bn-relu"", ""op_node_1"": ""conv3x3-bn-relu"", ""op_node_2"": ""maxpool3x3"", ""op_node_3"": ""conv1x1-bn-relu"", ""op_node_4"": ""conv3x3-bn-relu""}",0.9432091315587362,True,best_evaluated_fallback,eval_records[11],legacy_best_visible_fallback,16,0,completed_scored,97f518ea3a6bede4b20be39486c6d729bd5a786abfd14944a759294efded70d7,6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed
2216c2262047ffcbcde63a69,job_d410eab131cc170579aa9210325afc528c70f3fc14e7e490e5ff32f68f3dfe9b,3,2203,"{""edge_0"": 0.99, ""edge_1"": 0.98, ""edge_2"": 0.97, ""edge_3"": 0.96, ""edge_4"": 0.1, ""edge_5"": 0.09, ""edge_6"": 0.08, ""edge_7"": 0.07, ""edge_8"": 0.06, ""edge_9"": 0.95, ""edge_10"": 0.05, ""edge_11"": 0.04, ""edge_12"": 0.03, ""edge_13"": 0.94, ""edge_14"": 0.02, ""edge_15"": 0.01, ""edge_16"": 0.93, ""edge_17"": 0.005, ""edge_18"": 0.0, ""edge_19"": 0.92, ""edge_20"": 0.91, ""num_edges"": 9, ""op_node_0"": ""conv1x1-bn-relu"", ""op_node_1"": ""conv3x3-bn-relu"", ""op_node_2"": ""maxpool3x3"", ""op_node_3"": ""conv1x1-bn-relu"", ""op_node_4"": ""conv3x3-bn-relu""}","{""edge_0"": 0.99, ""edge_1"": 0.98, ""edge_2"": 0.97, ""edge_3"": 0.91, ""edge_4"": 0.2, ""edge_5"": 0.19, ""edge_6"": 0.18, ""edge_7"": 0.17, ""edge_8"": 0.16, ""edge_9"": 0.96, ""edge_10"": 0.15, ""edge_11"": 0.14, ""edge_12"": 0.13, ""edge_13"": 0.95, ""edge_14"": 0.12, ""edge_15"": 0.11, ""edge_16"": 0.94, ""edge_17"": 0.1, ""edge_18"": 0.09, ""edge_19"": 0.93, ""edge_20"": 0.92, ""num_edges"": 9, ""op_node_0"": ""conv3x3-bn-relu"", ""op_node_1"": ""conv3x3-bn-relu"", ""op_node_2"": ""maxpool3x3"", ""op_node_3"": ""conv1x1-bn-relu"", ""op_node_4"": ""conv3x3-bn-relu""}",0.9432091315587362,True,best_evaluated_fallback,eval_records[12],legacy_best_visible_fallback,19,0,completed_scored,97f518ea3a6bede4b20be39486c6d729bd5a786abfd14944a759294efded70d7,6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed
2436b7dbc783152fc8002459,job_2aaa22cc0bc63ff11e7c466db1ada4a0cf6f2797c1919c16e87bd54ec5433a4a,0,2208,"{""edge_0"": 0.99, ""edge_1"": 0.98, ""edge_2"": 0.2, ""edge_3"": 0.19, ""edge_4"": 0.94, ""edge_5"": 0.91, ""edge_6"": 0.17, ""edge_7"": 0.16, ""edge_8"": 0.15, ""edge_9"": 0.14, ""edge_10"": 0.92, ""edge_11"": 0.12, ""edge_12"": 0.97, ""edge_13"": 0.95, ""edge_14"": 0.13, ""edge_15"": 0.11, ""edge_16"": 0.1, ""edge_17"": 0.09, ""edge_18"": 0.96, ""edge_19"": 0.08, ""edge_20"": 0.93, ""num_edges"": 9, ""op_node_0"": ""conv1x1-bn-relu"", ""op_node_1"": ""conv3x3-bn-relu"", ""op_node_2"": ""conv1x1-bn-relu"", ""op_node_3"": ""conv1x1-bn-relu"", ""op_node_4"": ""conv3x3-bn-relu""}","{""edge_0"": 0.99, ""edge_1"": 0.98, ""edge_2"": 0.2, ""edge_3"": 0.19, ""edge_4"": 0.94, ""edge_5"": 0.91, ""edge_6"": 0.17, ""edge_7"": 0.16, ""edge_8"": 0.15, ""edge_9"": 0.14, ""edge_10"": 0.92, ""edge_11"": 0.12, ""edge_12"": 0.97, ""edge_13"": 0.95, ""edge_14"": 0.13, ""edge_15"": 0.11, ""edge_16"": 0.1, ""edge_17"": 0.09, ""edge_18"": 0.96, ""edge_19"": 0.08, ""edge_20"": 0.93, ""num_edges"": 9, ""op_node_0"": ""conv1x1-bn-relu"", ""op_node_1"": ""conv3x3-bn-relu"", ""op_node_2"": ""conv1x1-bn-relu"", ""op_node_3"": ""conv1x1-bn-relu"", ""op_node_4"": ""conv3x3-bn-relu""}",0.9428418874740601,True,matching_tool_call,eval_records[13],visible_configuration_match,15,0,completed_scored,ea581b1cd43a9bf79311453e66efb72f1ec72016ba48a41a910100f0540e8743,6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed
2436b7dbc783152fc8002459,job_2aaa22cc0bc63ff11e7c466db1ada4a0cf6f2797c1919c16e87bd54ec5433a4a,1,2209,"{""edge_0"": 0.99, ""edge_1"": 0.98, ""edge_10"": 0.92, ""edge_11"": 0.13, ""edge_12"": 0.96, ""edge_13"": 0.94, ""edge_14"": 0.91, ""edge_15"": 0.12, ""edge_16"": 0.11, ""edge_17"": 0.1, ""edge_18"": 0.95, ""edge_19"": 0.09, ""edge_2"": 0.2, ""edge_20"": 0.93, ""edge_3"": 0.19, ""edge_4"": 0.18, ""edge_5"": 0.9, ""edge_6"": 0.17, ""edge_7"": 0.16, ""edge_8"": 0.15, ""edge_9"": 0.14, ""num_edges"": 9, ""op_node_0"": ""conv3x3-bn-relu"", ""op_node_1"": ""conv3x3-bn-relu"", ""op_node_2"": ""conv1x1-bn-relu"", ""op_node_3"": ""conv1x1-bn-relu"", ""op_node_4"": ""conv3x3-bn-relu""}","{""edge_0"": 0.99, ""edge_1"": 0.98, ""edge_10"": 0.92, ""edge_11"": 0.13, ""edge_12"": 0.96, ""edge_13"": 0.94, ""edge_14"": 0.91, ""edge_15"": 0.12, ""edge_16"": 0.11, ""edge_17"": 0.1, ""edge_18"": 0.95, ""edge_19"": 0.09, ""edge_2"": 0.2, ""edge_20"": 0.93, ""edge_3"": 0.19, ""edge_4"": 0.18, ""edge_5"": 0.9, ""edge_6"": 0.17, ""edge_7"": 0.16, ""edge_8"": 0.15, ""edge_9"": 0.14, ""num_edges"": 9, ""op_node_0"": ""conv3x3-bn-relu"", ""op_node_1"": ""conv3x3-bn-relu"", ""op_node_2"": ""conv1x1-bn-relu"", ""op_node_3"": ""conv1x1-bn-relu"", ""op_node_4"": ""conv3x3-bn-relu""}

This is the best configuration found (performance 0.940705, verified best across all 33 global evaluations). The decoded architecture: input feeds two parallel conv3x3 stems (nodes 1, 2); the hub node 2 drives a conv1x1 tail (node 4) and the final conv3x3 (node 5) with a 2→5 skip connection; the output merges four diverse sources — raw input (0→6), node1, node2, and the deep node5. This combination of four diverse output sources, a rich two-input final conv, and a light 1x1 merge was systematically validated as optimal against every neighboring one-edge and op variation.",0.940705140431722,True,best_evaluated_fallback,eval_records[4],legacy_best_visible_fallback,11,0,completed_scored,ea581b1cd43a9bf79311453e66efb72f1ec72016ba48a41a910100f0540e8743,6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed
2436b7dbc783152fc8002459,job_2aaa22cc0bc63ff11e7c466db1ada4a0cf6f2797c1919c16e87bd54ec5433a4a,2,2210,"{""edge_0"": 0.99, ""edge_1"": 0.98, ""edge_2"": 0.2, ""edge_3"": 0.19, ""edge_4"": 0.97, ""edge_5"": 0.96, ""edge_6"": 0.18, ""edge_7"": 0.17, ""edge_8"": 0.16, ""edge_9"": 0.95, ""edge_10"": 0.15, ""edge_11"": 0.14, ""edge_12"": 0.94, ""edge_13"": 0.93, ""edge_14"": 0.13, ""edge_15"": 0.12, ""edge_16"": 0.11, ""edge_17"": 0.1, ""edge_18"": 0.92, ""edge_19"": 0.09, ""edge_20"": 0.91, ""num_edges"": 9, ""op_node_0"": ""conv3x3-bn-relu"", ""op_node_1"": ""conv3x3-bn-relu"", ""op_node_2"": ""conv1x1-bn-relu"", ""op_node_3"": ""conv1x1-bn-relu"", ""op_node_4"": ""conv3x3-bn-relu""}","{""edge_0"": 0.99, ""edge_1"": 0.98, ""edge_2"": 0.2, ""edge_3"": 0.19, ""edge_4"": 0.97, ""edge_5"": 0.96, ""edge_6"": 0.18, ""edge_7"": 0.17, ""edge_8"": 0.16, ""edge_9"": 0.95, ""edge_10"": 0.15, ""edge_11"": 0.14, ""edge_12"": 0.94, ""edge_13"": 0.93, ""edge_14"": 0.13, ""edge_15"": 0.12, ""edge_16"": 0.11, ""edge_17"": 0.1, ""edge_18"": 0.92, ""edge_19"": 0.09, ""edge_20"": 0.91, ""num_edges"": 9, ""op_node_0"": ""conv3x3-bn-relu"", ""op_node_1"": ""conv3x3-bn-relu"", ""op_node_2"": ""conv1x1-bn-relu"", ""op_node_3"": ""conv1x1-bn-relu"", ""op_node_4"": ""conv3x3-bn-relu""}",0.946013609568278,True,matching_tool_call,eval_records[13],visible_configuration_match,16,0,completed_scored,ea581b1cd43a9bf79311453e66efb72f1ec72016ba48a41a910100f0540e8743,6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed
2436b7dbc783152fc8002459,job_2aaa22cc0bc63ff11e7c466db1ada4a0cf6f2797c1919c16e87bd54ec5433a4a,3,2211,"{""edge_0"": 0.99, ""edge_1"": 0.98, ""edge_10"": 0.92, ""edge_11"": 0.14, ""edge_12"": 0.97, ""edge_13"": 0.95, ""edge_14"": 0.91, ""edge_15"": 0.12, ""edge_16"": 0.11, ""edge_17"": 0.1, ""edge_18"": 0.96, ""edge_19"": 0.09, ""edge_2"": 0.2, ""edge_20"": 0.93, ""edge_3"": 0.19, ""edge_4"": 0.94, ""edge_5"": 0.91, ""edge_6"": 0.17, ""edge_7"": 0.16, ""edge_8"": 0.15, ""edge_9"": 0.13, ""num_edges"": 9, ""op_node_0"": ""conv3x3-bn-relu"", ""op_node_1"": ""conv3x3-bn-relu"", ""op_node_2"": ""conv1x1-bn-relu"", ""op_node_3"": ""conv1x1-bn-relu"", ""op_node_4"": ""conv3x3-bn-relu""}","{""edge_0"": 0.99, ""edge_1"": 0.98, ""edge_2"": 0.2, ""edge_3"": 0.19, ""edge_4"": 0.94, ""edge_5"": 0.91, ""edge_6"": 0.17, ""edge_7"": 0.16, ""edge_8"": 0.15, ""edge_9"": 0.08, ""edge_10"": 0.92, ""edge_11"": 0.14, ""edge_12"": 0.97, ""edge_13"": 0.95, ""edge_14"": 0.13, ""edge_15"": 0.12, ""edge_16"": 0.11, ""edge_17"": 0.1, ""edge_18"": 0.96, ""edge_19"": 0.09, ""edge_20"": 0.93, ""num_edges"": 9, ""op_node_0"": ""conv3x3-bn-relu"", ""op_node_1"": ""conv3x3-bn-relu"", ""op_node_2"": ""conv1x1-bn-relu"", ""op_node_3"": ""conv1x1-bn-relu"", ""op_node_4"": ""conv3x3-bn-relu""}",0.9424412250518799,True,best_evaluated_fallback,eval_records[9],legacy_best_visible_fallback,16,0,completed_scored,ea581b1cd43a9bf79311453e66efb72f1ec72016ba48a41a910100f0540e8743,6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed
2ac7531ef7a7d828a1579455,job_17a3431e1b8ec5db3af6a37aab7bab4a7be160cd24a60f660d2fcee0d7b2230e,0,2204,"{""edge_0"": 20, ""edge_1"": 18, ""edge_2"": 8, ""edge_3"": 17, ""edge_4"": 7, ""edge_5"": 14, ""edge_6"": 6, ""edge_7"": 10, ""edge_8"": 0, ""op_node_0"": ""conv3x3-bn-relu"", ""op_node_1"": ""conv3x3-bn-relu"", ""op_node_2"": ""conv3x3-bn-relu"", ""op_node_3"": ""conv1x1-bn-relu"", ""op_node_4"": ""conv1x1-bn-relu""}","{""edge_0"": 20, ""edge_1"": 18, ""edge_2"": 8, ""edge_3"": 17, ""edge_4"": 7, ""edge_5"": 14, ""edge_6"": 6, ""edge_7"": 10, ""edge_8"": 0, ""op_node_0"": ""conv3x3-bn-relu"", ""op_node_1"": ""conv3x3-bn-relu"", ""op_node_2"": ""conv3x3-bn-relu"", ""op_node_3"": ""conv1x1-bn-relu"", ""op_node_4"": ""conv1x1-bn-relu""}",0.9429754217465719,True,matching_tool_call,eval_records[4],visible_configuration_match,9,0,completed_scored,af29c8686bb069a4768845a7124a392614f1c3caa00a5a3c83c340d7d42d3eb5,6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed
2ac7531ef7a7d828a1579455,job_17a3431e1b8ec5db3af6a37aab7bab4a7be160cd24a60f660d2fcee0d7b2230e,1,2205,"{""edge_0"": 1, ""edge_1"": 3, ""edge_2"": 5, ""edge_3"": 11, ""edge_4"": 14, ""edge_5"": 17, ""edge_6"": 18, ""edge_7"": 19, ""edge_8"": 20, ""op_node_0"": ""conv3x3-bn-relu"", ""op_node_1"": ""conv3x3-bn-relu"", ""op_node_2"": ""conv3x3-bn-relu"", ""op_node_3"": ""conv3x3-bn-relu"", ""op_node_4"": ""conv3x3-bn-relu""}","{""edge_0"": 1, ""edge_1"": 3, ""edge_2"": 5, ""edge_3"": 11, ""edge_4"": 14, ""edge_5"": 17, ""edge_6"": 18, ""edge_7"": 19, ""edge_8"": 20, ""op_node_0"": ""conv3x3-bn-relu"", ""op_node_1"": ""conv3x3-bn-relu"", ""op_node_2"": ""conv3x3-bn-relu"", ""op_node_3"": ""conv3x3-bn-relu"", ""op_node_4"": ""conv3x3-bn-relu""}",0.9456797440846761,True,matching_tool_call,eval_records[8],visible_configuration_match,13,0,completed_scored,af29c8686bb069a4768845a7124a392614f1c3caa00a5a3c83c340d7d42d3eb5,6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed
2ac7531ef7a7d828a1579455,job_17a3431e1b8ec5db3af6a37aab7bab4a7be160cd24a60f660d2fcee0d7b2230e,2,2206,"{""op_node_4"":""conv1x1-bn-relu"",""edge_5"":11,""edge_6"":14,""op_node_1"":""conv3x3-bn-relu"",""edge_4"":17,""edge_7"":1,""edge_8"":5,""op_node_3"":""conv3x3-bn-relu"",""edge_0"":20,""edge_1"":18,""op_node_2"":""conv3x3-bn-relu"",""edge_2"":19,""op_node_0"":""conv3x3-bn-relu"",""edge_3"":3}","{""edge_0"": 20, ""edge_1"": 18, ""edge_2"": 19, ""edge_3"": 3, ""edge_4"": 17, ""edge_5"": 11, ""edge_6"": 14, ""edge_7"": 1, ""edge_8"": 5, ""op_node_0"": ""conv3x3-bn-relu"", ""op_node_1"": ""conv3x3-bn-relu"", ""op_node_2"": ""conv3x3-bn-relu"", ""op_node_3"": ""conv3x3-bn-relu"", ""op_node_4"": ""conv3x3-bn-relu""}",0.9456797440846761,True,best_evaluated_fallback,eval_records[8],legacy_best_visible_fallback,14,0,completed_scored,af29c8686bb069a4768845a7124a392614f1c3caa00a5a3c83c340d7d42d3eb5,6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed
2ac7531ef7a7d828a1579455,job_17a3431e1b8ec5db3af6a37aab7bab4a7be160cd24a60f660d2fcee0d7b2230e,3,2207,"{""edge_0"": 20, ""edge_1"": 19, ""edge_2"": 17, ""edge_3"": 4, ""edge_4"": 3, ""edge_5"": 11, ""edge_6"": 6, ""edge_7"": 0, ""edge_8"": 5, ""op_node_0"": ""conv1x1-bn-relu"", ""op_node_1"": ""conv3x3-bn-relu"", ""op_node_2"": ""conv3x3-bn-relu"", ""op_node_3"": ""conv1x1-bn-relu"", ""op_node_4"": ""conv3x3-bn-relu""}","{""edge_0"": 20, ""edge_1"": 19, ""edge_2"": 17, ""edge_3"": 4, ""edge_4"": 3, ""edge_5"": 11, ""edge_6"": 6, ""edge_7"": 0, ""edge_8"": 5, ""op_node_0"": ""conv1x1-bn-relu"", ""op_node_1"": ""conv3x3-bn-relu"", ""op_node_2"": ""conv3x3-bn-relu"", ""op_node_3"": ""conv1x1-bn-relu"", ""op_node_4"": ""conv3x3-bn-relu""}",0.9404046336809794,True,matching_tool_call,eval_records[10],visible_configuration_match,12,0,completed_scored,af29c8686bb069a4768845a7124a392614f1c3caa00a5a3c83c340d7d42d3eb5,6b09495845fa6c1dc324a82ba471bcfba59265aaa4912ff0acf8307239e84bed
